t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_gyro_deg,pitch_accel_deg,gyro_y_rads,gyro_y_filt_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
6.288,-4.77,-9.11,-8.84,-2.59,-2.68,-0.3125,-0.0098,2.7578,0.4840,-0.3828,11.4961,25.67,153.14,159.29,1
6.291,-4.77,-9.11,-8.84,-2.59,-2.68,-0.3125,-0.0098,2.7578,0.4840,-0.3828,11.4961,25.67,150.76,160.36,1
6.310,-4.77,-9.11,-8.82,-2.48,-11.27,0.4219,0.0888,2.4531,1.0615,-0.5352,12.7227,25.67,153.23,160.62,1
6.331,-4.77,-9.11,-8.74,-2.73,17.30,0.4043,0.2150,-4.2148,-0.1278,-0.7266,5.3984,25.67,150.83,157.38,1
6.350,-4.77,-9.11,-8.73,-2.80,37.63,0.3633,0.1369,-0.9570,-1.0263,-0.9570,8.3516,25.67,152.98,158.43,1
6.361,-4.77,-9.11,-8.73,-2.78,6.18,-0.3223,-0.0467,2.4883,-0.7354,-2.0703,16.2852,25.67,145.12,161.68,1
6.381,-4.77,-9.11,-8.69,-2.86,-9.04,-0.1992,0.0136,-0.7266,-0.0783,1.0352,16.2813,25.67,145.10,155.47,1
6.400,-4.89,-8.41,-8.39,-3.00,2.20,0.6250,0.2582,-9.6523,-2.2747,-1.7227,-0.7656,25.67,147.75,153.26,1
6.410,-4.89,-8.41,-8.39,-3.41,94.18,0.4980,0.3541,-7.1641,-3.2088,-0.1914,1.8789,25.67,144.45,156.52,1
6.429,-4.89,-8.41,-8.31,-3.52,-4.68,0.4727,0.2036,1.0742,-2.7340,-0.7656,14.2148,26.48,146.24,152.98,1
6.450,-4.89,-8.41,-8.26,-3.61,3.85,0.4355,0.1599,-0.9570,-2.1035,-0.6914,13.0234,26.48,142.27,156.37,1
6.461,-4.89,-8.41,-8.22,-3.61,3.85,0.4355,0.1599,-9.7266,-3.2744,1.3398,1.2656,26.48,144.01,150.99,1
6.481,-4.89,-8.41,-8.24,-3.84,16.86,-0.1152,0.0527,-2.8711,-3.5871,-1.9922,9.2656,26.48,140.51,151.63,1
6.508,-4.89,-8.41,-8.22,-3.92,-9.27,0.1270,0.0885,-6.7031,-2.8541,-0.9961,3.9453,26.48,141.38,153.54,1
6.512,-4.89,-8.41,-8.22,-3.92,-9.27,0.1270,0.0885,-6.7031,-2.8541,-0.9961,3.9453,26.48,138.12,148.37,1
6.538,-4.89,-8.41,-8.27,-4.04,48.43,-0.3945,-0.0777,1.1094,-3.0112,-1.9531,15.2031,26.48,139.06,150.58,1
6.551,-4.89,-8.41,-8.27,-3.79,-4.53,-0.4238,-0.2161,-2.0703,-2.6326,-1.3008,12.5234,26.48,136.41,146.67,1
6.570,-4.89,-8.41,-8.25,-3.75,50.35,-0.2168,-0.0769,-6.9727,-3.5259,-0.6133,5.7070,26.48,137.82,145.39,1
6.588,-4.89,-8.41,-8.24,-3.75,50.35,0.1680,0.0211,-2.6445,-3.8386,-0.8828,10.6875,26.48,133.74,147.89,1
6.599,-4.89,-8.41,-8.30,-3.75,50.35,0.1680,0.0211,-3.4492,-3.7788,-1.4180,9.3047,26.48,133.28,146.78,1
6.621,-5.22,-8.38,-8.36,-3.75,19.99,-0.0977,-0.0264,-3.4102,-3.6578,-1.1484,9.3047,26.48,131.03,147.28,1
6.631,-5.22,-8.38,-8.36,-3.75,19.77,0.0273,-0.0049,-1.9531,-3.5032,-1.6094,11.9883,26.39,129.95,141.36,1
6.649,-5.22,-8.38,-8.38,-3.71,24.03,-0.1348,-0.0693,-4.2891,-3.4917,-1.1484,9.4609,26.39,128.27,144.05,1
6.681,-5.24,-8.27,-8.25,-3.73,14.00,0.0703,0.0430,-3.7148,-3.4930,-0.8047,10.1484,26.39,126.55,137.34,1
6.682,-5.24,-8.27,-8.25,-3.73,14.00,0.0703,0.0430,-3.7148,-3.4930,-0.8047,10.1484,26.39,126.17,136.61,1
6.701,-5.24,-8.27,-8.19,-3.78,29.62,0.0039,0.0264,-4.5977,-3.8270,-0.0391,6.5078,26.39,126.23,136.48,1
6.728,-5.24,-8.27,-8.16,-3.82,34.89,-0.0703,0.0170,-4.9805,-4.1891,0.2695,6.5508,26.39,120.41,134.86,1
6.739,-5.24,-8.27,-8.21,-3.82,34.89,-0.0703,0.0170,-2.7578,-3.9693,-0.5742,11.8008,26.39,120.24,135.56,1
6.751,-5.24,-8.27,-8.21,-3.82,12.80,0.0234,0.0196,-4.2891,-3.8237,-0.9180,8.9219,26.39,123.06,132.07,1
6.771,-5.24,-8.27,-8.24,-3.78,25.32,0.1035,0.0072,-2.1836,-3.7872,-1.2656,13.8711,26.39,117.54,131.58,1
6.789,-5.24,-8.27,-8.11,-3.85,21.23,0.0879,0.0659,-3.8320,-3.6053,-1.1875,9.6875,26.39,119.33,127.98,1
6.801,-5.24,-8.27,-8.11,-3.88,21.23,0.0059,0.0419,-3.8320,-3.6402,-0.0391,9.9258,26.39,116.59,126.86,1
6.818,-5.24,-8.27,-7.99,-3.92,20.76,0.1094,0.0689,-5.7852,-3.9946,-0.1133,6.8555,26.39,114.69,124.36,1
6.842,-5.24,-8.27,-7.94,-4.00,43.64,-0.0781,0.0142,-5.2109,-4.4501,-0.8438,4.8633,24.45,94.82,124.16,1
6.852,-5.24,-8.27,-7.99,-4.00,46.62,-0.1094,-0.0352,-5.2109,-4.5670,-0.8438,4.8633,24.45,85.15,124.10,1
6.870,-5.24,-8.27,-8.11,-3.91,16.25,-0.0801,-0.0808,-2.7187,-4.1981,-1.5703,9.1172,24.45,71.26,122.47,1
6.891,-5.24,-8.27,-8.24,-3.80,23.29,-0.1230,-0.0977,-2.4531,-4.0527,0.4609,11.6797,24.45,63.17,122.55,1
6.911,-5.24,-8.27,-8.29,-3.70,11.51,-0.0527,-0.0783,-0.5352,-3.4456,-1.9141,13.4062,24.45,70.78,120.50,1
6.929,-5.24,-8.27,-8.33,-3.67,1.93,-0.0234,-0.0564,-2.1055,-2.8614,0.3047,11.2227,24.45,61.92,117.70,1
6.941,-5.24,-8.27,-8.33,-3.67,10.27,0.0703,-0.0057,-3.4844,-2.8556,-0.2305,7.8125,24.45,61.92,116.84,1
6.959,-5.24,-8.27,-8.32,-3.67,23.68,-0.0430,-0.0206,-5.5547,-3.3519,-0.3437,5.5156,24.45,61.92,118.92,1
6.971,-5.24,-8.27,-8.32,-3.61,44.85,-0.0840,-0.0460,-1.7227,-3.3837,0.3828,11.3008,24.45,61.92,117.21,1
6.989,-5.24,-8.27,-8.44,-3.58,59.00,-0.1328,-0.0706,-7.0469,-3.9957,-4.1758,4.1758,24.45,61.92,114.22,1
7.010,-5.24,-8.27,-8.49,-3.52,0.53,-0.0254,-0.0431,-0.2305,-3.3525,1.8008,14.9805,24.45,61.92,115.25,1
7.022,-5.24,-8.27,-8.49,-3.52,0.53,0.0215,-0.0173,-3.3711,-3.1242,-2.2227,10.1523,21.89,61.92,111.63,1
7.039,-5.24,-8.27,-8.50,-3.49,14.90,0.0645,-0.0006,-2.8711,-3.0977,-0.1914,10.5312,21.89,61.92,110.69,1
7.069,-5.24,-8.27,-8.46,-3.49,37.90,-0.0020,0.0060,-2.2617,-3.4461,-2.1836,11.2969,21.89,61.92,108.30,1
7.082,-5.24,-8.27,-8.46,-3.49,10.97,-0.0508,-0.0167,-4.4062,-3.4358,2.9492,9.8867,21.89,61.92,106.30,1
7.099,-5.24,-8.27,-8.42,-3.49,15.43,0.0547,0.0318,-2.9883,-3.4528,-2.7578,10.5742,21.89,61.92,107.79,1
7.110,-5.24,-8.27,-8.42,-3.49,15.43,0.0254,0.0292,-3.7148,-3.4396,1.9141,9.4648,21.89,61.92,105.06,1
7.128,-5.24,-8.27,-8.32,-3.49,21.08,0.0312,0.0300,-2.3359,-3.3058,-1.4570,11.6055,21.89,61.92,101.98,1
7.141,-5.24,-8.27,-8.32,-3.57,11.03,0.1250,0.0680,-4.0977,-3.2978,0.0781,7.1641,21.89,61.92,101.10,1
7.159,-5.24,-8.27,-8.14,-3.61,29.41,0.0449,0.0588,-3.7148,-3.4659,-0.4961,8.3906,21.89,61.92,99.05,1
7.180,-4.47,-8.09,-8.07,-3.68,23.53,0.0801,0.0673,-3.9062,-3.5931,-0.3047,7.5859,21.89,61.92,101.37,1
7.192,-4.47,-8.09,-8.07,-3.76,26.89,0.0703,0.0685,-3.4844,-3.6074,-0.2305,8.7734,21.89,61.92,97.72,1
7.209,-4.47,-8.09,-8.05,-3.76,21.31,-0.0566,0.0184,-3.0664,-3.5083,-1.0352,9.0039,21.89,61.92,97.72,1
7.240,-4.31,-8.07,-8.04,-3.76,16.42,0.0000,0.0020,-3.4102,-3.3621,-0.8828,9.3437,19.17,61.92,96.71,1
7.251,-4.31,-8.07,-8.04,-3.76,19.70,0.0625,0.0262,-3.3320,-3.3632,-1.4922,8.8867,19.17,61.92,96.14,1
7.269,-4.31,-8.07,-8.03,-3.76,20.20,-0.0898,-0.0202,-2.4883,-3.2248,-0.5742,9.9648,19.17,61.92,93.62,1
7.281,-4.31,-8.07,-8.03,-3.76,13.67,-0.0645,-0.0379,-2.7969,-3.1363,-1.4922,9.6133,19.17,61.92,92.28,1
7.301,-4.31,-8.07,-8.05,-3.76,15.87,0.0176,-0.0157,-3.4844,-3.1457,-0.6133,8.8477,19.17,61.92,93.55,1
7.321,-4.13,-8.08,-8.06,-3.76,21.14,0.0020,-0.0087,-2.6055,-3.0666,0.2305,10.0352,19.17,61.92,91.30,1
7.331,-4.13,-8.08,-8.06,-3.76,14.20,0.0176,0.0018,-3.0664,-3.0327,-0.9961,9.6484,19.17,61.92,88.39,1
7.349,-4.13,-8.08,-8.04,-3.76,17.28,-0.0078,-0.0020,-3.8320,-3.1598,0.1914,8.6211,19.17,61.92,90.86,1
7.372,-4.13,-8.08,-8.04,-3.76,21.40,-0.0391,-0.0145,-4.1367,-3.4409,-1.4922,8.8867,19.17,61.92,86.27,1
7.381,-4.13,-8.08,-8.05,-3.76,24.61,0.0215,-0.0001,-4.1367,-3.5477,-1.4922,8.8867,19.17,61.92,86.35,1
7.409,-4.13,-8.08,-8.07,-3.76,17.75,-0.0508,-0.0260,-3.2578,-3.4726,-1.0742,9.8867,19.17,61.92,83.96,1
7.421,-4.13,-8.08,-8.07,-3.76,17.88,0.0215,-0.0070,-3.2187,-3.4365,-1.0352,9.5781,19.17,0.00,82.85,1
7.430,-4.13,-8.08,-8.05,-3.76,18.22,-0.0234,-0.0136,-3.2187,-3.4031,-1.0352,9.5781,16.82,0.00,82.71,1
7.461,-4.13,-8.08,-8.01,-3.76,18.22,0.0918,0.0286,-2.8359,-3.2864,-0.8047,10.1094,16.82,0.00,80.75,1
7.471,-4.13,-8.08,-8.01,-3.76,15.32,-0.0254,0.0070,-4.4062,-3.3429,-1.0352,7.2344,16.82,0.00,79.38,1
7.481,-4.13,-8.08,-8.02,-3.76,30.99,0.0020,0.0050,-4.2539,-3.5660,-1.4180,8.8164,16.82,0.00,79.43,1
7.501,-4.13,-8.08,-8.05,-3.72,25.40,0.0215,-0.0201,-3.5625,-3.7058,-1.3008,9.5820,16.82,0.00,77.20,1
7.519,-4.13,-8.08,-8.07,-3.72,20.04,-0.0234,-0.0214,-2.9492,-3.5710,-1.0352,9.8867,16.82,0.00,76.94,1
7.532,-4.13,-8.08,-8.07,-3.66,16.26,-0.0977,-0.0519,-3.2930,-3.5030,-0.1914,9.0430,16.82,0.00,75.58,1
7.549,-4.13,-8.08,-8.12,-3.66,19.65,0.0117,-0.0265,-3.0664,-3.4086,-0.6523,9.7656,16.82,0.00,73.19,1
7.570,-4.13,-8.08,-8.16,-3.66,17.53,0.0098,-0.0173,-3.0664,-3.3116,-0.7656,9.5000,16.82,0.00,73.31,1
7.599,-4.13,-8.08,-8.15,-3.66,18.35,0.0488,0.0077,-3.1406,-3.2982,-1.0742,9.4258,16.82,0.00,70.90,1
7.600,-4.13,-8.08,-8.15,-3.66,18.35,0.0488,0.0077,-3.1406,-3.2982,-1.0742,9.4258,16.82,0.00,68.66,1
7.630,-4.13,-8.08,-8.13,-3.66,33.48,0.0000,0.0098,-3.1406,-3.5522,-1.4570,10.0742,16.82,0.00,68.75,1
7.641,-4.13,-8.08,-8.13,-3.66,16.96,0.0273,0.0168,-3.9453,-3.5534,-1.1484,8.3516,14.46,0.00,66.25,1
7.658,-4.13,-8.08,-8.12,-3.66,24.93,-0.0137,0.0046,-3.6016,-3.6117,-0.8047,9.9648,14.46,0.00,66.51,1
7.671,-4.13,-8.08,-8.12,-3.66,19.52,-0.0430,-0.0144,-3.4492,-3.5980,-0.2305,9.5391,14.46,0.00,64.43,1
7.688,-4.13,-8.08,-8.15,-3.66,19.53,-0.0117,-0.0133,-2.6797,-3.4376,-1.6484,10.6875,14.46,0.00,63.56,1
7.710,-4.13,-8.08,-8.16,-3.61,18.61,0.0527,-0.0067,-3.3711,-3.3757,-0.3437,9.8086,14.46,0.00,61.42,1
7.719,-4.13,-8.08,-8.15,-3.61,18.61,0.0527,-0.0067,-3.4844,-3.3924,-1.6094,9.5391,14.46,0.00,61.42,1
7.740,-4.50,-8.14,-8.12,-3.61,19.71,0.0645,0.0218,-4.8281,-3.7211,-0.8828,7.8164,14.46,0.00,58.21,1
7.769,-4.50,-8.14,-8.09,-3.67,16.17,-0.0371,0.0183,-3.1797,-3.5591,-0.8438,9.7305,14.46,0.00,58.81,1
7.770,-4.50,-8.14,-8.09,-3.67,16.17,-0.0371,0.0183,-3.1797,-3.5591,-0.8438,9.7305,14.46,0.00,56.06,1
7.799,-4.50,-8.14,-8.07,-3.67,16.94,-0.0156,-0.0006,-3.4492,-3.4299,-1.3789,9.8867,14.46,0.00,56.14,1
7.811,-4.50,-8.14,-8.07,-3.67,18.88,0.0352,0.0137,-3.8672,-3.4663,-0.7656,9.3437,14.46,0.00,53.61,1
7.829,-4.50,-8.14,-7.99,-3.67,22.13,0.0000,0.0082,-3.4492,-3.5158,-0.6523,9.3047,14.46,0.00,52.85,1
7.842,-4.50,-8.14,-7.99,-3.67,19.99,-0.0312,-0.0076,-3.2578,-3.4903,-0.4609,9.3437,12.11,0.00,51.02,1
7.861,-4.50,-8.14,-7.93,-3.67,18.87,-0.0273,0.0042,-3.0273,-3.4059,-0.9180,9.6133,12.11,0.00,50.19,1
7.872,-4.50,-8.14,-7.88,-3.67,17.13,0.0215,0.0111,-3.2578,-3.3406,-0.3828,9.2695,12.11,0.00,47.85,1
7.891,-4.50,-8.14,-7.83,-3.70,19.01,-0.0430,0.0093,-2.9102,-3.2893,-0.6133,10.1523,12.11,0.00,47.85,1
7.908,-4.50,-8.14,-7.74,-3.70,15.64,0.0098,0.0095,-3.4492,-3.2646,-1.3789,9.0039,12.11,0.00,47.16,1
7.932,-4.50,-8.14,-7.73,-3.70,24.65,0.0234,-0.0116,-3.1406,-3.4118,-0.6133,9.8047,12.11,0.00,44.56,1
7.940,-4.50,-8.14,-7.71,-3.70,17.41,-0.0195,-0.0148,-3.1406,-3.3701,-0.6133,9.8047,12.11,0.00,44.56,1
7.968,-4.50,-8.14,-7.66,-3.70,24.12,0.0078,-0.0064,-3.4492,-3.5065,-0.5352,9.1953,12.11,0.00,43.90,1
7.981,-4.50,-8.14,-7.66,-3.70,20.21,-0.0078,-0.0070,-3.7148,-3.5189,-1.2656,9.2656,12.11,0.00,41.29,1
7.991,-4.50,-8.14,-7.59,-3.70,21.49,0.0742,0.0255,-3.7148,-3.5490,-1.2656,9.2656,12.11,0.00,39.93,1
8.011,-4.50,-8.14,-7.58,-3.70,21.49,-0.0879,-0.0199,-3.4844,-3.6683,-0.3437,10.1914,12.11,0.00,39.93,1
8.031,-4.50,-8.14,-7.57,-3.70,18.52,0.0176,-0.0067,-4.1758,-3.6714,0.1523,8.5039,9.65,0.00,37.60,1
8.042,-4.50,-8.14,-7.54,-3.70,25.80,-0.0234,-0.0134,-2.7578,-3.6696,-0.3437,10.9570,9.65,0.00,37.60,1
8.072,-4.50,-8.14,-7.46,-3.70,13.77,0.0039,0.0042,-3.8672,-3.4259,-0.0391,8.9219,9.65,0.00,35.58,1
8.080,-4.50,-8.14,-7.42,-3.70,23.08,0.0273,0.0135,-3.8672,-3.4936,-0.0391,8.9219,9.65,0.00,32.76,1
8.109,-4.50,-8.14,-7.35,-3.70,32.58,-0.0176,0.0034,-3.3711,-3.7225,-0.3828,9.3437,9.65,0.00,32.76,1
8.110,-4.50,-8.14,-7.35,-3.70,32.58,-0.0176,0.0034,-3.3711,-3.7225,-0.3828,9.3437,9.65,0.00,31.21,1
8.130,-4.50,-8.14,-7.35,-3.70,15.14,0.0371,-0.0003,-2.8359,-3.5044,-0.7656,10.2305,9.65,0.00,31.21,1
8.151,-4.50,-8.14,-7.36,-3.70,25.40,0.0215,-0.0028,-3.5234,-3.6123,-0.3437,9.0039,9.65,0.00,28.01,1
8.161,-4.50,-8.14,-7.36,-3.70,21.02,-0.0176,-0.0087,-3.5234,-3.5986,-0.3437,9.0039,9.65,0.00,28.01,1
8.189,-4.50,-8.14,-7.34,-3.70,27.53,-0.0586,-0.0088,-3.0273,-3.6297,0.0000,10.2266,9.65,0.00,28.01,1
8.202,-4.50,-8.14,-7.34,-3.70,16.14,0.0352,0.0088,-3.8320,-3.6015,-0.1133,9.3437,9.65,0.00,25.29,1
8.218,-4.50,-8.14,-7.30,-3.70,21.95,-0.0273,-0.0057,-2.9102,-3.5253,-0.6133,10.6133,9.65,0.00,25.29,1
8.231,-4.50,-8.14,-7.30,-3.70,14.98,-0.0059,-0.0057,-4.1758,-3.5321,-0.0391,8.5430,7.06,0.00,21.73,1
8.250,-4.50,-8.14,-7.29,-3.70,19.24,-0.0254,-0.0113,-3.4102,-3.5821,0.1133,9.5781,7.06,0.00,21.73,1
8.270,-4.50,-8.14,-7.31,-3.70,28.32,0.0000,-0.0078,-4.6719,-3.8126,-0.2305,8.5430,7.06,0.00,21.73,1
8.281,-4.50,-8.14,-7.31,-3.70,28.32,-0.0234,-0.0141,-3.6758,-3.8649,-0.4961,9.9219,7.06,0.00,21.73,1
8.299,-4.50,-8.14,-7.31,-3.70,23.13,-0.0078,-0.0016,-4.1758,-3.9111,-1.2266,9.6094,7.06,0.00,17.51,1
8.329,-4.50,-8.14,-7.31,-3.70,28.07,-0.0078,-0.0051,-3.5234,-3.9868,-0.7266,9.9219,7.06,0.00,17.51,1
8.331,-4.50,-8.14,-7.31,-3.70,28.07,-0.0078,-0.0051,-3.5234,-3.9868,-0.7266,9.9219,7.06,0.00,17.51,1
8.359,-4.50,-8.14,-7.29,-3.70,27.14,-0.0215,0.0018,-3.7539,-3.9978,-0.7656,9.6914,7.06,0.00,17.51,1
8.371,-4.50,-8.14,-7.29,-3.70,20.82,0.0449,0.0190,-4.1758,-3.9941,-1.0352,9.6094,7.06,0.00,17.51,1
8.389,-4.50,-8.14,-7.26,-3.70,23.13,-0.0410,-0.0050,-3.4844,-3.9394,-1.8008,10.7969,7.06,0.00,11.60,1
8.401,-4.50,-8.14,-7.26,-3.70,17.53,-0.0039,-0.0046,-4.2891,-3.9339,-1.1094,9.5391,7.06,0.00,11.60,1
8.421,-4.50,-8.14,-7.25,-3.70,23.86,0.0117,0.0016,-3.6016,-3.9796,-1.6836,10.9531,7.06,0.00,11.60,1
8.440,-6.08,-7.15,-7.13,-3.70,17.85,0.0195,0.0088,-5.1328,-4.1896,-1.1875,8.3945,4.44,0.00,11.60,1
8.451,-6.08,-7.15,-7.13,-3.70,31.09,-0.0137,-0.0002,-4.1758,-4.2579,-0.9570,10.0312,4.44,0.00,11.60,1
8.468,-6.08,-7.15,-6.98,-3.70,22.25,0.0684,0.0272,-5.0547,-4.3696,-1.0742,8.5039,4.44,0.00,11.60,1
8.491,-6.08,-7.15,-6.87,-3.75,19.97,-0.0234,0.0164,-3.4492,-4.1940,-1.4922,8.7344,4.44,0.00,11.60,1
8.501,-6.08,-7.15,-6.84,-3.75,21.19,-0.0195,0.0020,-3.4492,-4.0796,-1.4922,8.7344,4.44,0.00,11.60,1
8.529,-6.08,-7.15,-6.81,-3.75,15.46,-0.0508,-0.0327,-1.8789,-3.4037,-1.8398,8.2383,4.44,0.00,11.60,1
8.541,-6.08,-7.15,-6.81,-3.68,12.49,-0.1035,-0.0610,-0.2305,-3.0376,-1.6836,9.5820,4.44,0.00,11.60,1
8.561,-6.08,-7.15,-6.85,-3.65,1.02,-0.0566,-0.0593,0.4961,-2.1299,-2.3359,9.6875,4.44,0.00,11.60,1
8.571,-6.08,-7.15,-6.86,-3.58,-3.29,-0.0547,-0.0574,0.4961,-1.5487,-1.2656,9.0781,4.44,0.00,11.60,1
8.591,-6.08,-7.15,-6.86,-3.49,-3.48,-0.1016,-0.0833,1.1875,-0.9135,-1.7227,9.8867,4.44,0.00,11.60,1
8.608,-6.08,-7.15,-6.92,-3.44,-7.20,-0.0898,-0.0859,0.7656,-0.3824,-1.5703,8.6992,4.44,0.00,11.60,1
8.621,-6.08,-7.15,-6.92,-3.33,-5.38,-0.1035,-0.0930,1.5313,-0.1448,-1.7227,10.0703,4.44,0.00,11.60,1
8.640,-6.08,-7.15,-6.96,-3.24,-6.59,-0.0254,-0.0661,0.9961,0.3081,-1.7227,9.1211,2.11,0.00,11.60,1
8.662,-6.08,-7.15,-6.96,-3.17,-7.97,-0.0156,-0.0511,0.3047,0.5422,-1.1484,8.1211,2.11,0.00,11.60,1
8.671,-6.08,-7.15,-6.95,-3.14,-2.50,-0.0547,-0.0526,0.3047,0.5058,-1.1484,8.1211,2.11,0.00,11.60,1
8.689,-6.08,-7.15,-6.94,-3.11,-2.50,-0.0488,-0.0511,1.1875,0.5843,-1.3789,9.6484,2.11,0.00,11.60,1
8.720,-6.14,-6.94,-6.93,-3.02,0.82,-0.0547,-0.0525,0.9570,0.5041,-0.9570,9.2305,2.11,0.00,11.60,1
8.722,-6.14,-6.94,-6.93,-3.02,0.82,-0.0547,-0.0525,0.9570,0.5041,-0.9570,9.2305,2.11,0.00,11.60,1
8.749,-6.14,-6.94,-6.86,-3.02,-3.77,-0.0527,-0.0381,1.6484,0.7096,-1.0352,10.3086,2.11,0.00,11.60,1
8.762,-6.14,-6.94,-6.86,-3.02,-9.44,-0.0137,-0.0283,0.2305,0.7404,-0.1523,8.4258,2.11,0.00,11.60,1
8.781,-5.94,-6.80,-6.78,-3.02,-1.92,-0.0137,-0.0225,0.8438,0.7023,-0.4609,10.0039,2.11,0.00,11.60,1
8.791,-5.94,-6.80,-6.78,-3.02,-5.18,0.0215,-0.0049,-0.6523,0.6043,-0.6133,7.5469,2.11,0.00,11.60,1
8.808,-5.94,-6.80,-6.70,-3.02,4.59,-0.0254,-0.0131,0.4219,0.4129,-0.5742,9.3867,2.11,0.00,11.60,1
8.830,-5.94,-6.80,-6.65,-3.02,0.15,-0.0762,-0.0249,-0.0781,0.3048,-1.0742,8.8164,0.63,0.00,11.60,1
8.841,-5.94,-6.80,-6.65,-3.02,0.15,0.0664,0.0116,1.5703,0.3779,-1.0742,10.7695,0.63,0.00,11.60,1
8.860,-5.94,-6.80,-6.57,-3.02,-3.61,0.0215,-0.0003,0.5352,0.4869,-0.6133,9.4219,0.63,0.00,11.60,1
8.888,-5.94,-6.80,-6.44,-2.76,-5.68,0.0977,-0.0072,-0.7656,0.3852,-0.4961,7.4687,0.63,0.00,0.00,1
8.892,-5.94,-6.80,-6.44,-2.76,-5.68,0.0977,-0.0072,-0.7656,0.3852,-0.4961,7.4687,0.63,0.00,0.00,1
8.911,-5.94,-6.80,-6.35,-2.59,5.50,0.0469,-0.0072,-0.2695,0.2108,-0.8047,9.0391,0.63,0.00,0.00,1
8.931,-5.94,-6.80,-6.31,-2.43,1.35,0.0547,-0.0072,0.4961,0.1358,-0.9961,10.0039,0.63,0.00,0.00,1
8.949,-5.94,-6.80,-6.18,-2.43,-1.50,0.0273,-0.0072,0.1914,0.1912,-1.1094,9.5820,0.63,0.00,0.00,1
8.961,-5.94,-6.80,-6.18,-2.41,-1.50,-0.0020,-0.0072,0.3828,0.2066,-0.9570,10.0742,0.63,0.00,0.00,1
8.980,-5.94,-6.80,-6.04,-2.41,-2.53,0.0918,-0.0072,-0.7656,0.0801,-0.8047,8.5430,0.63,0.00,0.00,1
8.999,-5.69,-5.97,-5.95,-2.27,4.77,0.0430,-0.0072,-0.1914,-0.0811,-0.4219,9.9648,0.63,0.00,0.00,1
9.011,-5.69,-5.97,-5.95,-2.21,0.75,-0.0332,-0.0072,-0.7266,-0.1409,-1.1484,8.9609,0.63,0.00,0.00,1
9.028,-5.69,-5.97,-5.83,-2.08,4.28,0.0723,-0.0072,-0.9961,-0.3484,-0.7266,8.6953,0.63,0.00,0.00,1
9.052,-5.69,-5.97,-5.78,-1.88,-0.35,-0.0078,-0.0072,-0.8438,-0.3542,-1.3008,8.8164,0.24,0.00,0.00,1
9.072,-5.69,-5.97,-5.72,-1.61,5.11,-0.0312,-0.0072,0.3047,-0.4292,-1.2266,10.6875,0.24,0.00,0.00,1
9.088,-5.69,-5.97,-4.89,-1.61,-1.99,-0.0137,-0.0072,-0.4609,-0.3387,-0.9570,9.7305,0.24,0.00,0.00,1
9.102,-5.69,-5.97,-4.89,-1.54,2.36,-0.0059,-0.0072,0.2305,-0.3021,-1.6094,10.3047,0.24,0.00,0.00,1
9.121,-5.69,-5.97,-4.15,-1.54,-1.64,-0.0039,-0.0072,-0.6914,-0.2248,-0.6914,9.2656,0.24,0.00,0.00,1
9.138,-5.69,-5.97,-3.19,-1.43,3.91,0.0234,-0.0072,0.1133,-0.2336,-0.9570,10.2305,0.24,0.00,0.00,1
9.151,-5.69,-5.97,-3.19,-1.42,-0.99,-0.0391,-0.0072,-1.1875,-0.2843,-0.8047,8.0391,0.24,0.00,0.00,1
9.169,-5.69,-5.97,-2.40,-1.22,-0.80,-0.0137,-0.0072,0.0781,-0.3122,-0.7266,10.0312,0.24,0.00,0.00,1
9.181,-5.69,-5.97,-2.40,-1.21,-0.80,-0.0254,-0.0072,-0.8047,-0.3228,-1.1094,8.4219,0.24,0.00,0.00,1
9.200,-5.69,-5.97,-1.75,-1.09,5.10,-0.0059,-0.0072,-0.3437,-0.3887,-0.8828,8.6602,0.24,0.00,0.00,1
9.228,-5.69,-5.97,-1.16,-1.01,-0.12,-0.0195,-0.0072,0.2305,-0.2257,-0.8047,9.5039,0.24,0.00,0.00,1
9.232,-5.69,-5.97,-1.16,-1.01,-0.12,-0.0195,-0.0072,0.2305,-0.2257,-0.8047,9.5039,0.22,0.00,0.00,1
9.250,-5.69,-5.97,-0.82,-1.05,-2.08,0.0215,-0.0072,0.2695,-0.0877,-0.6914,8.9609,0.22,0.00,0.00,1
9.271,-5.69,-5.97,-0.51,-1.06,-1.95,-0.0391,-0.0072,0.3828,0.0431,-0.8828,9.5039,0.22,0.00,0.00,1
9.292,-5.69,-5.97,-0.36,-1.13,-2.66,-0.0449,-0.0072,-0.1914,0.0935,-0.0391,8.6562,0.22,0.00,0.00,1
9.309,-5.69,-5.97,0.04,-1.09,0.91,-0.0078,-0.0072,0.4219,0.1069,-0.8047,9.7656,0.22,0.00,0.00,1
9.321,-5.69,-5.97,0.04,-1.12,-2.83,0.0625,-0.0072,-0.3047,0.0972,-0.7266,8.4258,0.22,0.00,0.00,1
9.339,-5.69,-5.97,0.45,-1.06,1.72,-0.0488,-0.0072,0.6523,0.1302,-0.6523,10.1094,0.22,0.00,0.00,1
9.351,-5.69,-5.97,0.45,-1.12,-4.05,0.0254,-0.0072,0.5352,0.2010,-0.4961,10.0312,0.22,0.00,0.00,1
