t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
22.336,-0.0352,-0.0783,0.1602,0.0705,-0.3555,-0.0936,-5.16,1.15,0.4961,-0.6523,10.4141,0.6808,-0.0005,40.74,0.00,0.00,1
22.345,0.6914,-0.0135,0.1992,0.0874,1.0586,-0.0207,-5.15,1.16,0.4961,-0.6523,10.4141,0.6819,0.1043,40.74,0.00,0.00,1
22.363,-0.3789,0.1008,0.0469,0.1069,-1.0859,0.1139,-5.14,1.14,-0.5742,-0.8047,8.2773,-0.3922,0.0306,40.74,0.00,0.00,1
22.383,0.3086,0.0894,0.1602,0.1115,0.5625,0.0696,-5.13,1.13,-0.8438,-0.9961,8.5820,-0.6628,0.0440,40.74,0.00,0.00,1
22.403,-0.3398,-0.0842,0.3477,0.0795,-0.7031,-0.1364,-5.12,1.14,-0.5352,-0.4961,8.6602,-0.3521,-0.1281,40.74,0.00,0.00,1
22.415,-0.3398,-0.1408,0.3477,0.1388,-0.7031,-0.2618,-5.12,1.16,-0.1523,-0.9180,9.4648,0.0334,-0.1465,40.74,0.00,0.00,1
22.434,0.0430,-0.1125,-0.0742,0.1047,0.1016,-0.2089,-5.12,1.16,0.4961,-0.8438,10.0039,0.6818,-0.0437,40.74,0.00,0.00,1
22.452,0.2734,0.0910,0.2305,0.0832,0.2539,0.0189,-5.11,1.13,0.0781,-0.6133,9.6094,0.2590,0.1101,40.74,0.00,0.00,1
22.464,0.2734,0.1190,0.2305,0.1058,0.2539,0.0550,-5.11,1.12,0.1523,-0.9180,9.8867,0.3316,0.1387,40.74,0.00,0.00,1
22.483,0.0352,0.1661,-0.0742,0.0619,0.2539,0.1777,-5.11,1.12,-0.1523,-0.9180,9.6094,0.0269,0.1365,40.74,0.00,0.00,1
22.503,-0.8008,0.0621,0.0391,0.0324,-1.1602,0.0862,-5.11,1.13,-0.9961,-0.8047,8.1992,-0.8141,-0.0807,40.74,0.00,0.00,1
22.515,-0.3008,-0.0889,0.0391,0.0338,-0.0898,-0.1040,-5.11,1.13,-0.4961,-0.8047,9.2695,-0.3141,-0.1323,40.74,0.00,0.00,1
22.532,-0.5703,-0.1705,-0.1914,0.0169,-0.9688,-0.1703,-5.11,1.14,-0.7656,-1.0352,8.3906,-0.5826,-0.2430,40.74,0.00,0.00,1
22.554,0.6094,-0.0457,0.4609,0.0902,0.9844,-0.0103,-5.10,1.12,0.1914,-0.9180,9.8437,0.3713,0.0267,40.74,0.00,0.00,1
22.566,0.3789,0.0364,-0.0820,0.1037,0.4844,0.1025,-5.10,1.11,0.1914,-0.9180,9.8437,0.3686,0.0792,40.74,0.00,0.00,1
22.586,0.7617,0.2120,-0.2812,0.0098,0.7539,0.2741,-5.09,1.12,-0.0781,-0.9180,9.1953,0.1012,0.2349,40.74,0.00,0.00,1
22.603,0.1094,0.2235,-0.0898,-0.0304,-0.1641,0.2070,-5.09,1.13,0.0000,-0.8438,9.8047,0.1815,0.2037,40.74,0.00,0.00,1
22.622,-1.0703,0.1077,-0.0156,-0.0296,-1.7344,0.0798,-5.08,1.14,-1.2656,-0.8438,7.6250,-1.0820,-0.0832,40.74,0.00,0.00,1
22.634,-1.0703,-0.0732,-0.0156,-0.0275,-1.7344,-0.1989,-5.08,1.13,0.0000,-0.5352,9.8477,0.1810,-0.1357,40.74,0.00,0.00,1
22.652,-0.3086,-0.0945,-0.1680,0.0272,-0.2812,-0.1544,-5.07,1.14,-0.4961,-0.9961,9.0820,-0.3130,-0.1365,40.74,0.00,0.00,1
22.672,-0.4258,-0.1646,-0.0156,-0.0159,-0.8164,-0.2332,-5.07,1.14,-0.6133,-0.8438,8.5430,-0.4297,-0.2123,40.74,0.00,0.00,1
22.685,0.1094,-0.1796,0.1016,-0.0065,0.3320,-0.2704,-5.06,1.14,-0.0781,-0.7266,9.6914,0.1038,-0.1422,40.74,0.00,0.00,1
22.703,0.5000,-0.0664,-0.2812,-0.0065,0.4492,-0.0901,-5.06,1.14,0.3047,-1.1094,9.8047,0.4877,0.0124,40.74,0.00,0.00,1
22.725,0.2266,0.0800,0.0234,-0.0282,0.2539,0.0668,-5.05,1.14,-0.0391,-0.6523,9.8867,0.1429,0.0885,40.74,0.00,0.00,1
22.736,0.1484,0.0963,0.1758,-0.0081,0.5234,0.1171,-5.05,1.14,-0.0391,-0.6523,9.8867,0.1445,0.0971,40.74,0.00,0.00,1
22.756,0.4648,0.1627,-0.4727,-0.0450,0.3711,0.2322,-5.04,1.16,-0.6523,-0.6133,8.7383,-0.4656,0.1280,40.74,0.00,0.00,1
22.774,-0.4570,0.0443,0.2148,-0.0141,-0.6250,0.0512,-5.02,1.15,-0.4961,-0.8438,9.0820,-0.3109,-0.0280,40.74,0.00,0.00,1
22.792,-0.8477,-0.1260,-0.1758,-0.0158,-1.1992,-0.1553,-5.01,1.14,-1.0352,-0.9961,8.1602,-0.8522,-0.2441,40.74,0.00,0.00,1
22.804,-0.8477,-0.2369,-0.1758,-0.0404,-1.1992,-0.3157,-5.00,1.12,0.3437,-0.6914,10.1523,0.5230,-0.2278,40.74,0.00,0.00,1
22.823,0.0742,-0.0906,0.1992,0.0039,0.7148,-0.0581,-4.99,1.11,-0.1133,-0.6133,10.0742,0.0638,-0.0734,40.74,0.00,0.00,1
22.842,0.3789,-0.0195,-0.2969,0.0196,-0.1641,0.0908,-4.98,1.12,0.1914,-1.1094,9.1953,0.3717,0.0337,40.74,0.00,0.00,1
22.855,0.0352,0.0412,0.0859,-0.0198,0.2187,0.0650,-4.97,1.13,-0.1523,-0.7266,9.5820,0.0295,0.0327,40.74,0.00,0.00,1
22.873,0.5703,0.0819,-0.1055,0.0009,0.6406,0.1512,-4.96,1.14,0.3828,-0.9180,10.0039,0.5652,0.1500,40.74,0.00,0.00,1
22.894,-0.4648,0.0894,0.1914,0.0103,-0.8164,0.0942,-4.94,1.12,-0.1523,-0.2305,9.5781,0.0268,0.0371,40.74,0.00,0.00,1
22.906,0.0352,0.0443,0.5742,0.0687,0.2187,0.0372,-4.94,1.11,-0.1523,-0.2305,9.5781,0.0257,0.0354,40.74,0.00,0.00,1
22.926,-0.6172,-0.0590,-0.0391,0.1468,-0.7422,-0.0485,-4.93,1.11,-0.4219,-0.6914,8.8867,-0.2443,-0.1226,40.74,0.00,0.00,1
22.944,-0.2344,-0.1326,0.1133,0.1278,-0.4727,-0.1856,-4.93,1.12,-0.0781,-0.8047,9.6523,0.1020,-0.1291,40.74,0.00,0.00,1
22.957,0.1094,-0.1023,0.0000,0.1072,0.2930,-0.1315,-4.93,1.13,0.5742,-0.7266,10.2266,0.7554,-0.0255,40.74,0.00,0.00,1
22.975,0.7617,0.1021,0.0781,0.0941,0.8672,0.1159,-4.93,1.13,-0.8828,-0.6914,8.1992,-0.7016,0.0795,40.74,0.00,0.00,1
22.993,0.0273,-0.0284,0.1523,0.1017,0.3711,-0.0804,-4.94,1.10,-0.1523,-0.6523,9.7305,0.0241,-0.0264,40.74,0.00,0.00,1
23.013,-0.4648,-0.0520,-0.0781,0.0977,-0.5117,-0.0230,-4.94,1.10,-0.6523,-0.8828,8.8477,-0.4769,-0.1232,40.74,0.00,0.00,1
23.025,-0.4648,-0.1154,-0.0781,0.0707,-0.5117,-0.0981,-4.95,1.10,-0.7266,-0.4961,8.5820,-0.5500,-0.1833,40.74,0.00,0.00,1
23.042,-0.0430,-0.2159,0.3164,0.1318,0.2930,-0.2288,-4.96,1.12,-0.2305,-0.4961,9.6523,-0.0518,-0.1979,40.74,0.00,0.00,1
23.066,0.1094,-0.1335,0.0078,0.1474,-0.0898,-0.1097,-4.98,1.11,0.2695,-0.4961,9.9648,0.4472,-0.0772,40.74,0.00,0.00,1
23.076,0.4492,-0.0690,0.3164,0.1506,0.6016,-0.0513,-4.98,1.09,0.2695,-0.4961,9.9648,0.4434,0.0027,40.74,0.00,0.00,1
23.093,0.2930,0.0654,-0.0625,0.1673,0.7930,0.1491,-5.01,1.07,0.1133,-0.8828,10.1484,0.2839,0.0924,40.74,0.00,0.00,1
23.114,0.7148,0.2364,-0.4453,0.0042,0.6016,0.3263,-5.03,1.09,-0.6133,-0.6523,8.7383,-0.4394,0.2104,40.74,0.00,0.00,1
23.132,-0.2812,0.1301,-0.0547,-0.0042,-0.2812,0.1604,-5.03,1.10,-0.4609,-0.8828,9.0820,-0.2855,0.0500,40.74,0.00,0.00,1
23.144,-0.2812,0.0669,-0.0547,-0.0120,-0.2812,0.0926,-5.06,1.11,-1.3008,-0.9961,7.6602,-1.1231,-0.0684,40.74,0.00,0.00,1
23.164,-1.1211,-0.2177,-0.1758,-0.0509,-1.6992,-0.3273,-5.07,1.09,0.0391,-0.5352,10.2656,0.2135,-0.2610,40.74,0.00,0.00,1
23.183,0.2578,-0.1426,0.0625,0.0194,0.4492,-0.0926,-5.09,1.09,0.0781,-0.7656,9.8086,0.2532,-0.0901,40.74,0.00,0.00,1
23.195,0.2578,-0.0811,0.0625,0.0261,0.4492,-0.0094,-5.09,1.10,-0.2695,-0.8438,9.0820,-0.0929,-0.0649,40.74,0.00,0.00,1
23.212,0.2187,-0.0394,0.0625,0.0226,0.1797,-0.0233,-5.11,1.10,0.0391,-0.7656,9.5391,0.2146,-0.0061,40.74,0.00,0.00,1
23.232,0.3320,0.0428,-0.0078,0.0283,0.5234,0.0617,-5.13,1.10,0.1523,-0.8438,9.8867,0.3285,0.0816,40.74,0.00,0.00,1
23.246,-0.2031,0.0640,0.2227,0.0387,-0.4336,0.0874,-5.14,1.11,-0.3828,-0.6133,8.9219,-0.2051,0.0180,40.74,0.00,0.00,1
23.263,0.1797,0.0189,0.1094,0.0818,0.5234,0.0162,-5.16,1.11,0.0000,-0.7266,9.8867,0.1782,0.0393,40.74,0.00,0.00,1
23.283,0.1484,0.0668,-0.3906,-0.0194,-0.0898,0.0534,-5.18,1.13,-0.9570,-0.7266,8.3516,-0.7756,0.0007,40.74,0.00,0.00,1
23.297,-0.7695,0.0059,0.1172,-0.0358,-1.0078,-0.0421,-5.19,1.14,-0.9570,-0.7266,8.3516,-0.7745,-0.1183,40.74,0.00,0.00,1
23.317,-0.3008,-0.1865,-0.1133,-0.0191,-0.1289,-0.2363,-5.21,1.12,-0.5742,-1.1484,8.8125,-0.3943,-0.2184,40.74,0.00,0.00,1
23.333,-0.3867,-0.2379,-0.2969,-0.0864,-0.5469,-0.2983,-5.22,1.09,0.4219,-0.5742,10.4531,0.5970,-0.1896,40.74,0.00,0.00,1
23.353,0.1484,-0.0430,0.0859,-0.0106,0.4180,0.0305,-5.24,1.08,-0.0391,-0.7656,9.7695,0.1328,-0.0243,40.74,0.00,0.00,1
23.365,0.1484,-0.0136,0.0859,0.0042,0.4180,0.0901,-5.25,1.09,0.1523,-1.1484,9.3828,0.3264,0.0155,40.74,0.00,0.00,1
23.382,-0.1562,0.0562,0.3555,-0.0243,-0.3125,0.0655,-5.27,1.10,-0.3437,-0.4961,9.0430,-0.1680,0.0122,40.74,0.00,0.00,1
23.403,0.2266,0.0266,0.0547,0.0593,0.3008,0.0073,-5.29,1.12,0.0391,-0.8047,9.6523,0.2179,0.0463,40.74,0.00,0.00,1
23.416,-0.8086,-0.0120,0.0547,0.0583,-1.2695,-0.0533,-5.30,1.12,-0.9961,-0.8047,8.0781,-0.8167,-0.1447,40.74,0.00,0.00,1
23.434,0.2266,-0.1551,0.1406,0.0642,0.6836,-0.2420,-5.32,1.11,0.0391,-0.7266,10.0312,0.2163,-0.1069,40.74,0.00,0.00,1
23.455,-0.5391,-0.1944,-0.0898,0.0392,-0.4648,-0.1806,-5.34,1.10,-0.4961,-0.8047,8.9609,-0.3193,-0.2396,40.74,0.00,0.00,1
23.467,-0.3086,-0.2289,0.0625,0.0316,-0.3867,-0.2180,-5.36,1.11,-0.4961,-0.8047,8.9609,-0.3182,-0.2517,40.74,0.00,0.00,1
23.485,0.1875,-0.1799,-0.0078,0.0313,0.3008,-0.1699,-5.38,1.12,0.3828,-0.8828,9.8047,0.5623,-0.1026,40.74,0.00,0.00,1
23.505,0.5781,0.0108,-0.0078,0.0202,0.4570,-0.0019,-5.40,1.13,0.0000,-0.8047,9.4609,0.1816,0.0558,40.74,0.00,0.00,1
23.523,0.1562,0.0909,-0.0742,0.0213,0.3086,0.0735,-5.42,1.14,-0.0391,-0.9570,9.6484,0.1441,0.0899,40.74,0.00,0.00,1
23.535,0.1562,0.1009,-0.0742,0.0066,0.3086,0.1096,-5.43,1.15,-0.0391,-1.5313,9.6875,0.1447,0.0983,40.74,0.00,0.00,1
23.553,-0.3789,0.0770,-0.1914,-0.1472,-0.5703,0.1151,-5.44,1.15,-0.5742,-1.0742,8.7773,-0.3894,-0.0040,40.74,0.00,0.00,1
23.572,-0.1875,-0.0370,-0.1133,-0.1535,0.0781,-0.0274,-5.45,1.13,-0.3828,-0.9961,9.4219,-0.2011,-0.0717,40.74,0.00,0.00,1
23.586,-0.6875,-0.1103,-0.4180,-0.1690,-1.0313,-0.0928,-5.45,1.13,-0.8828,-1.3008,8.3164,-0.7011,-0.2110,40.74,0.00,0.00,1
23.603,0.5391,-0.2090,-0.0352,-0.2232,0.8828,-0.2596,-5.44,1.13,0.3437,-0.9180,10.2305,0.5249,-0.1065,40.74,0.00,0.00,1
23.625,0.0898,-0.0229,-0.3047,-0.2005,0.0430,0.0009,-5.44,1.16,0.5742,-1.3398,10.0703,0.7608,0.0357,40.74,0.00,0.00,1
23.637,0.7773,0.0494,-0.4570,-0.2287,0.7383,0.0630,-5.43,1.16,0.5742,-1.3398,10.0703,0.7613,0.1472,40.74,0.00,0.00,1
23.656,-0.0273,0.1740,-0.1523,-0.2597,-0.1484,0.1570,-5.41,1.16,0.0781,-1.0352,9.7305,0.2646,0.1529,40.74,0.00,0.00,1
23.674,0.2812,0.1852,-0.1602,-0.2310,0.3867,0.1888,-5.39,1.15,-1.2266,-1.2266,7.9297,-1.0417,0.0799,40.74,0.00,0.00,1
23.693,0.1172,-0.0608,-0.2734,-0.2549,0.4258,-0.1073,-5.36,1.14,-0.0781,-1.1484,9.7695,0.1041,-0.0489,40.74,0.00,0.00,1
23.705,0.1172,-0.0335,-0.2734,-0.2577,0.4258,-0.0254,-5.35,1.13,-0.2695,-1.0742,9.6133,-0.0884,-0.0409,40.74,0.00,0.00,1
23.724,-0.4883,-0.0679,-0.0234,-0.2296,-1.0313,-0.0199,-5.31,1.16,-0.6914,-0.8828,8.3164,-0.5055,-0.1492,40.74,0.00,0.00,1
23.743,-0.1016,-0.1562,0.1328,-0.1586,0.0039,-0.2239,-5.28,1.16,-0.3047,-0.7266,9.3437,-0.1188,-0.1646,40.74,0.00,0.00,1
23.756,0.2422,-0.1203,-0.2148,-0.1417,0.0781,-0.1830,-5.28,1.16,0.0391,-1.0742,9.4258,0.2249,-0.1048,40.74,0.00,0.00,1
23.773,0.5391,0.0270,0.0078,-0.1504,0.6172,-0.0509,-5.22,1.15,0.3437,-0.8438,9.9648,0.5274,0.0748,40.74,0.00,0.00,1
23.796,0.3867,0.1782,0.1250,-0.0785,0.8828,0.2177,-5.19,1.14,0.2305,-1.2656,9.6914,0.4125,0.1888,40.74,0.00,0.00,1
23.807,0.4336,0.2140,-0.4141,-0.0903,0.3477,0.2770,-5.17,1.14,0.2305,-1.2656,9.6914,0.4136,0.2233,40.74,0.00,0.00,1
23.826,-0.3320,0.1712,0.3086,-0.0897,-0.5312,0.1661,-5.12,1.15,-0.3437,-0.7656,9.3828,-0.1590,0.0870,40.74,0.00,0.00,1
23.844,-0.1406,0.0709,0.0703,-0.0295,0.0430,0.0954,-5.09,1.18,-1.1484,-1.0352,7.5508,-0.9584,-0.0460,40.74,0.00,0.00,1
23.862,0.2031,-0.1376,0.0625,-0.0510,0.6172,-0.2511,-5.06,1.18,0.0000,-0.7656,9.9609,0.1895,-0.1028,40.74,0.00,0.00,1
23.876,0.2031,-0.0622,0.0625,-0.0258,0.6172,-0.0590,-5.04,1.20,-0.1914,-0.7656,9.5430,0.0018,-0.0526,40.74,0.00,0.00,1
23.893,0.0117,-0.0293,0.0547,-0.0025,0.1953,0.0394,-4.99,1.19,-0.1133,-0.8828,9.1953,0.0789,-0.0311,40.74,0.00,0.00,1
23.912,0.1641,0.0128,0.2383,0.0078,0.3867,0.0379,-4.95,1.18,-0.0391,-0.5742,9.7266,0.1509,0.0224,40.74,0.00,0.00,1
23.926,0.1641,0.0360,0.2383,0.0432,0.3867,0.0915,-4.94,1.18,0.3828,-0.6523,10.1094,0.5727,0.0759,40.74,0.00,0.00,1
23.943,-0.7539,0.0921,-0.0391,0.0700,-1.4141,0.1260,-4.90,1.18,-0.9570,-0.8438,7.9297,-0.7666,-0.0510,40.74,0.00,0.00,1
23.966,0.0898,-0.0667,0.1055,0.0550,0.3867,-0.1224,-4.87,1.19,-0.6523,-0.8438,8.9219,-0.4604,-0.0986,40.74,0.00,0.00,1
23.977,-0.4492,-0.0858,-0.0469,0.0506,-0.4258,-0.1092,-4.85,1.19,-0.6523,-0.8438,8.9219,-0.4604,-0.1542,40.74,0.00,0.00,1
23.994,-0.1016,-0.1610,0.0625,0.0317,-0.4258,-0.1990,-4.82,1.20,-0.3047,-0.7266,8.9258,-0.1117,-0.1638,40.74,0.00,0.00,1
24.014,0.1250,-0.0906,-0.0156,0.0249,0.3398,-0.1069,-4.79,1.18,0.2695,-0.7266,9.7656,0.4599,-0.0416,40.74,0.00,0.00,1
24.035,0.2031,0.0599,0.1289,0.0370,0.1875,0.0491,-4.76,1.18,0.0000,-0.6523,9.5430,0.1903,0.0698,40.74,0.00,0.00,1
24.045,0.2031,0.0916,0.1289,0.0573,0.1875,0.0798,-4.75,1.17,0.0781,-0.5352,9.8477,0.2663,0.1022,40.74,0.00,0.00,1
24.064,0.2812,0.1405,0.2383,0.1018,0.4922,0.1777,-4.71,1.19,0.3437,-1.0352,10.0742,0.5346,0.1706,40.74,0.00,0.00,1
24.083,-0.5234,0.1782,0.0820,0.0340,-0.7344,0.2337,-4.69,1.21,-0.7266,-0.6914,8.6172,-0.5326,0.0586,40.74,0.00,0.00,1
24.096,-0.5234,0.0704,0.0820,0.0414,-0.7344,0.0850,-4.68,1.20,-0.3047,-0.7266,9.5391,-0.1118,0.0014,40.74,0.00,0.00,1
24.113,-0.8320,-0.0708,-0.1172,0.0306,-1.3438,-0.0554,-4.65,1.19,-1.0352,-0.8828,8.0078,-0.8433,-0.1990,40.74,0.00,0.00,1
24.133,0.3164,-0.1948,0.1836,0.0127,0.4922,-0.2739,-4.61,1.17,0.1133,-0.5742,9.8437,0.3009,-0.1286,40.74,0.00,0.00,1
24.147,-0.0742,-0.1476,0.1055,0.0327,0.1875,-0.1806,-4.61,1.17,-0.2695,-0.6523,9.5430,-0.0820,-0.1214,40.74,0.00,0.00,1
24.165,0.3555,-0.0924,-0.0156,0.0437,0.1484,-0.0793,-4.57,1.17,0.1523,-0.7656,9.5000,0.3404,-0.0168,40.74,0.00,0.00,1
24.184,0.2422,0.0352,0.0586,0.0399,0.4180,0.0580,-4.55,1.18,0.2695,-0.6133,9.7656,0.4592,0.0851,40.74,0.00,0.00,1
24.204,0.4727,0.1449,0.1289,0.0607,0.4180,0.1601,-4.52,1.19,-0.8047,-0.8828,8.1172,-0.6129,0.1060,40.74,0.00,0.00,1
24.215,-0.6016,0.0525,-0.1406,0.0344,-1.2305,-0.0361,-4.50,1.18,-0.0781,-0.4961,10.1484,0.1115,0.0045,40.74,0.00,0.00,1
24.235,0.1250,0.0278,0.2383,0.0686,0.8008,0.0747,-4.48,1.19,0.0000,-1.0742,9.1992,0.1907,0.0415,40.74,0.00,0.00,1
24.253,-0.6406,0.0156,0.1914,0.0050,-0.7344,0.0046,-4.45,1.20,-0.8438,-0.5352,8.6211,-0.6515,-0.0938,40.74,0.00,0.00,1
24.266,-0.6406,-0.0852,0.1914,0.0336,-0.7344,-0.1089,-4.43,1.19,-0.2695,-0.7656,9.4609,-0.0789,-0.1338,40.74,0.00,0.00,1
24.284,-0.4102,-0.1392,-0.1914,0.0099,-1.1914,-0.1869,-4.41,1.19,-0.6133,-0.9180,8.1602,-0.4221,-0.1910,40.74,0.00,0.00,1
24.304,0.9609,-0.1064,0.2227,-0.0141,1.5273,-0.2543,-4.37,1.18,0.7656,-0.4961,10.8789,0.9552,0.0484,40.74,0.00,0.00,1
24.317,0.3945,0.0123,-0.1250,-0.0055,0.2617,-0.0819,-4.37,1.18,0.1914,-0.8438,9.6133,0.3810,0.0995,40.74,0.00,0.00,1
24.335,0.6641,0.1422,-0.0937,-0.0369,0.9141,0.0678,-4.34,1.20,0.4609,-0.8047,10.2695,0.6542,0.2398,40.74,0.00,0.00,1
24.355,0.0508,0.2259,0.1680,-0.0161,-0.1211,0.1973,-4.30,1.21,-0.2305,-0.7266,9.2266,-0.0362,0.2013,40.74,0.00,0.00,1
24.374,-0.0273,0.1590,-0.0234,-0.0063,-0.1211,0.1070,-4.28,1.20,-0.5352,-0.5742,8.6562,-0.3420,0.1096,40.74,0.00,0.00,1
24.386,-0.3398,0.0697,0.1211,0.0121,-0.7031,-0.0329,-4.26,1.18,-0.1523,-0.4609,9.5039,0.0365,0.0393,40.74,0.00,0.00,1
24.404,0.0508,0.0400,0.2344,0.0681,0.1406,-0.0362,-4.23,1.18,0.9961,-0.9961,10.4922,1.1855,0.1307,40.74,0.00,0.00,1
24.423,-0.1016,0.2653,0.3437,0.0246,-0.1641,0.2025,-4.20,1.19,-0.3047,-0.3437,9.1992,-0.1137,0.2028,40.74,0.00,0.00,1
24.436,-0.1016,0.2090,0.3437,0.0736,-0.1641,0.1462,-4.19,1.18,-0.2305,-0.6523,8.8437,-0.0406,0.1599,40.74,0.00,0.00,1
24.453,-0.0352,0.1219,0.0664,0.0807,-0.7422,-0.0766,-4.16,1.16,-0.2305,-0.6133,8.6172,-0.0443,0.0911,40.74,0.00,0.00,1
24.473,0.0742,0.0861,0.2578,0.0919,0.2539,-0.1857,-4.14,1.13,-0.1133,-0.4219,9.6133,0.0680,0.0778,40.74,0.00,0.00,1
24.487,1.6055,0.2060,-0.2773,0.0858,1.0234,-0.0268,-4.12,1.13,1.4180,-0.9570,10.3867,1.5993,0.4145,40.74,0.00,0.00,1
24.504,0.9531,0.6309,0.3281,0.0105,1.4805,0.3678,-4.10,1.12,0.7656,-0.3437,10.8398,0.9448,0.6738,40.74,0.00,0.00,1
24.527,-1.0469,0.4336,-0.0195,0.0654,-2.3867,0.1531,-4.08,1.13,0.4219,0.1133,10.4570,0.6037,0.3341,40.74,0.00,0.00,1
24.544,0.6016,0.3785,0.7773,0.2176,1.0977,0.2039,-4.06,1.11,-0.1523,-0.9961,8.8477,0.0252,0.3638,40.74,0.00,0.00,1
24.556,0.0273,0.3397,-0.3320,0.1711,-0.5117,0.1545,-4.04,1.10,-0.3828,-0.4609,9.0039,-0.2069,0.2701,40.74,0.00,0.00,1
24.574,-0.2031,0.2001,0.2031,0.1469,-0.3555,0.0002,-4.03,1.09,-0.8438,-0.8047,7.8945,-0.6694,0.0974,40.74,0.00,0.00,1
24.593,1.4375,0.0984,-0.1484,0.0663,1.8281,-0.1731,-4.01,1.06,1.2656,-0.8047,11.1914,1.4346,0.3016,40.74,0.00,0.00,1
24.606,1.4375,0.3041,-0.1484,0.0333,1.8281,0.1343,-4.01,1.07,0.3437,-0.6133,9.9219,0.5138,0.4020,40.74,0.00,0.00,1
24.624,-0.2500,0.3603,-0.3789,-0.0096,-0.6641,0.2365,-4.00,1.08,-0.4219,-1.0352,8.6992,-0.2497,0.3167,40.74,0.00,0.00,1
24.643,-0.6641,0.1541,0.2344,-0.0653,-1.2383,-0.0649,-3.99,1.10,-0.8438,-0.4219,8.1172,-0.6673,0.0638,40.74,0.00,0.00,1
24.657,-0.6641,0.0284,0.2344,-0.0192,-1.2383,-0.2451,-3.97,1.09,0.9961,-0.8828,10.6914,1.1698,0.0983,40.74,0.00,0.00,1
24.675,1.0898,0.3057,0.0352,-0.0426,0.6016,0.0860,-3.98,1.11,0.9180,-0.6133,9.9648,1.0960,0.4473,40.74,0.00,0.00,1
24.693,0.2852,0.4637,-0.2344,-0.0421,-0.4805,0.1457,-3.96,1.11,0.1133,-0.8828,8.8867,0.2914,0.4531,40.74,0.00,0.00,1
24.715,-0.7461,0.1746,-0.0039,-0.0566,-1.8594,-0.3730,-3.95,1.10,1.7617,-0.4961,11.4922,1.9377,0.2606,40.74,0.00,0.00,1
24.728,1.9336,0.3824,0.1523,-0.0210,2.1250,-0.0899,-3.95,1.11,1.4180,-0.8047,9.3086,1.5950,0.6045,40.74,0.00,0.00,1
24.745,1.5898,0.7463,-0.1562,-0.0401,-0.0586,0.0550,-3.95,1.12,0.6914,-0.5352,9.2695,0.8712,0.8282,40.74,0.00,0.00,1
24.765,-0.6016,0.7090,-0.0781,-0.0186,-3.5430,-0.2704,-3.94,1.12,-0.7656,-0.7266,5.8242,-0.5864,0.5200,40.74,0.00,0.00,1
24.776,-0.6094,0.4178,-0.0781,-0.0318,-3.5352,-0.9935,-3.94,1.08,2.9102,0.0391,11.9180,3.0835,0.5679,40.74,0.00,0.00,1
24.794,3.0664,0.9400,0.6875,0.1245,2.5547,-0.3666,-3.94,1.07,2.0703,-1.3398,10.4922,2.2410,1.2136,40.74,0.00,0.00,1
24.813,1.2578,1.3492,0.1367,-0.0099,-0.1641,0.1231,-3.93,1.04,1.1094,-0.4961,9.1992,1.2753,1.3498,40.74,0.00,0.00,1
24.827,1.2578,1.3352,0.1445,0.0132,-0.1641,0.0790,-3.92,1.04,1.1094,-0.4961,9.1992,1.2758,1.3384,40.74,0.00,0.00,1
24.844,2.5078,1.4088,-0.0937,0.0389,1.2891,0.1124,-3.91,0.97,2.3750,-0.7266,10.6523,2.5291,1.3476,40.74,0.00,0.00,1
24.863,1.4961,1.6396,-0.1250,-0.0012,0.5234,0.3849,-3.91,0.91,1.3789,-0.7656,9.8828,1.5218,1.4596,40.74,0.00,0.00,1
24.884,0.8086,1.4385,-0.4023,-0.1048,-0.2031,0.2713,-3.90,0.89,1.1484,-0.8438,8.5000,1.2881,1.2821,40.74,0.00,0.00,1
24.895,1.2578,1.3777,-0.2109,-0.1352,-0.8555,0.1462,-3.90,0.90,1.1484,-0.8438,8.5000,1.2898,1.2833,40.74,0.00,0.00,1
24.914,2.1406,1.5391,-0.1719,-0.1480,1.0977,0.2944,-3.89,0.86,1.1875,-0.8828,9.2656,1.3219,1.4669,40.74,0.00,0.00,1
24.934,1.2734,1.5177,-0.2500,-0.1721,-0.0898,0.2594,-3.87,0.79,1.8008,-0.4961,10.5352,1.9245,1.4723,40.74,0.00,0.00,1
24.946,1.8789,1.5567,0.1367,-0.1299,1.1758,0.3765,-3.86,0.78,2.4141,-0.6133,11.5352,2.5346,1.6208,40.74,0.00,0.00,1
24.964,2.4922,1.7838,0.0195,-0.0802,2.1719,0.8236,-3.86,0.81,-0.6523,0.4609,5.9375,-0.5264,1.6356,40.74,0.00,0.00,1
24.983,1.7266,1.3397,0.2422,0.1903,2.0469,0.1328,-3.86,0.80,1.6484,-0.3828,11.4180,1.7739,1.4075,40.74,0.00,0.00,1
24.997,1.7266,1.3991,0.2422,0.1983,2.0469,0.4268,-3.86,0.80,0.9180,-0.6914,7.9687,1.0424,1.4052,40.74,0.03,0.03,1
25.014,0.1758,1.2364,0.0586,0.1373,0.0937,0.1214,-3.86,0.79,0.1133,-0.5742,9.4609,0.2360,1.1034,40.74,0.03,0.03,1
