t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
3.704,-1.50,0.01,0.03,0.15,0.0586,-0.3047,0.0209,-0.3047,8.6211,0.17,0.00,0.00,1
3.734,-1.50,0.01,0.02,0.15,-0.0039,0.4961,0.1088,-0.3437,9.3047,0.17,0.00,0.00,1
3.743,-1.50,0.01,0.02,0.01,-0.0820,0.1914,0.1440,0.0391,9.0781,0.17,0.00,0.00,1
3.783,-1.68,-0.02,-0.00,0.03,0.0293,0.4609,0.2267,-0.5352,9.7305,0.13,0.00,0.00,1
3.783,-1.68,-0.02,-0.00,0.03,0.0293,0.4609,0.2267,-0.5352,9.7305,0.13,0.00,0.00,1
3.804,-1.68,-0.02,-0.01,-0.01,-0.0195,0.4219,0.2223,-0.0781,9.6523,0.13,0.00,0.00,1
3.814,-1.68,-0.02,-0.01,-0.04,-0.0215,0.4219,0.2529,-0.0781,9.6523,0.13,0.00,0.00,1
3.873,-1.80,-0.10,-0.07,-0.06,-0.0605,0.9180,0.4288,-0.6133,10.1484,0.13,0.00,0.00,1
3.903,-1.80,-0.10,-0.10,-0.17,-0.0137,0.9570,0.5548,-0.1523,10.6094,0.13,0.00,0.00,1
3.904,-1.80,-0.10,-0.10,-0.17,-0.0137,0.9570,0.5548,-0.1523,10.6094,0.13,0.00,0.00,1
3.923,-1.80,-0.10,-0.10,-0.16,0.0078,-0.5352,0.3617,-0.3828,8.2773,0.13,0.00,0.00,1
3.923,-1.80,-0.10,-0.10,-0.16,0.0078,-0.5352,0.3617,-0.3828,8.2773,0.13,0.00,0.00,1
3.924,-1.80,-0.10,-0.10,-0.16,0.0078,-0.5352,0.3617,-0.3828,8.2773,0.13,0.00,0.00,1
3.933,-1.80,-0.10,-0.10,-0.17,-0.0137,0.5352,0.3096,-0.1523,10.1484,0.13,0.00,0.00,1
3.953,-1.80,-0.10,-0.10,-0.15,0.0488,-0.0781,0.2507,-0.1133,9.3477,0.13,0.00,0.00,1
3.964,-1.80,-0.10,-0.10,-0.06,0.0703,0.1914,0.2218,-0.2305,9.2656,0.02,0.00,0.00,1
3.983,-1.80,-0.10,-0.09,-0.08,-0.0234,0.3047,0.2365,-0.3828,9.4258,0.02,0.00,0.00,1
4.013,-1.92,-0.09,-0.09,-0.08,-0.0039,-0.3437,0.2258,-0.1914,8.5391,0.02,0.00,0.00,1
4.014,-1.92,-0.09,-0.09,-0.08,-0.0039,-0.3437,0.2258,-0.1914,8.5391,0.02,0.00,0.00,1
4.043,-1.92,-0.09,-0.08,-0.06,0.0527,0.2695,0.2282,-0.2695,9.4219,0.02,0.00,0.00,1
4.044,-1.92,-0.09,-0.08,-0.06,0.0527,0.2695,0.2282,-0.2695,9.4219,0.02,0.00,0.00,1
4.064,-1.92,-0.09,-0.08,-0.03,0.0312,-0.5742,0.0555,0.0391,8.3555,0.02,0.00,0.00,1
4.093,-2.02,-0.11,-0.09,-0.05,-0.0176,-0.4219,-0.1158,-0.4961,8.6172,0.02,0.00,0.00,1
4.123,-2.07,-0.15,-0.12,-0.04,0.0020,0.4219,0.0602,-0.3828,9.8086,0.02,0.00,0.00,1
4.124,-2.07,-0.15,-0.12,-0.04,0.0020,0.4219,0.0602,-0.3828,9.8086,0.02,0.00,0.00,1
4.153,-2.11,-0.14,-0.13,-0.04,0.0000,0.2305,0.3393,-0.2695,9.3086,0.02,0.00,0.00,1
4.153,-2.11,-0.14,-0.13,-0.04,0.0000,0.2305,0.3393,-0.2695,9.3086,0.07,0.00,0.00,1
4.184,-2.11,-0.14,-0.12,-0.12,-0.0430,-0.8047,0.1097,-0.4219,7.8555,0.07,0.00,0.00,1
4.203,-2.11,-0.14,-0.12,-0.01,0.0586,0.1523,0.0098,-0.4961,9.7305,0.07,0.00,0.00,1
4.203,-2.11,-0.14,-0.12,-0.01,0.0586,0.1523,0.0098,-0.4961,9.7305,0.07,0.00,0.00,1
4.234,-2.11,-0.14,-0.12,-0.01,0.0703,-0.5352,-0.0659,-0.4219,8.0781,0.07,0.00,0.00,1
4.234,-2.11,-0.14,-0.12,-0.01,0.0703,-0.5352,-0.0659,-0.4219,8.0781,0.07,0.00,0.00,1
4.263,-2.17,-0.13,-0.12,0.02,0.0254,-0.3437,-0.1125,-0.8438,8.1211,0.07,0.00,0.00,1
4.264,-2.17,-0.13,-0.12,0.02,0.0254,-0.3437,-0.1125,-0.8438,8.1211,0.07,0.00,0.00,1
4.293,-2.17,-0.13,-0.15,0.00,-0.0098,0.3047,0.0843,-0.5742,9.7656,0.07,0.00,0.00,1
4.323,-2.17,-0.13,-0.14,0.08,-0.0508,0.5352,0.1540,-0.3047,9.7695,0.07,0.00,0.00,1
4.324,-2.17,-0.13,-0.14,0.08,-0.0508,0.5352,0.1540,-0.3047,9.7695,0.07,0.00,0.00,1
4.343,-2.17,-0.13,-0.13,0.10,0.0176,-0.3047,0.0981,-0.6914,8.6602,0.07,0.00,0.00,1
4.364,-2.17,-0.13,-0.13,0.07,-0.0176,0.0391,0.1571,-0.7266,9.3047,0.07,0.00,0.00,1
4.373,-2.17,-0.13,-0.13,0.04,-0.0332,0.0391,0.1390,-0.7266,9.3047,0.06,0.00,0.00,1
4.403,-2.17,-0.13,-0.12,0.05,-0.0645,0.6914,0.2519,-0.0391,10.1875,0.06,0.00,0.00,1
4.404,-2.17,-0.13,-0.12,0.05,-0.0645,0.6914,0.2519,-0.0391,10.1875,0.06,0.00,0.00,1
4.434,-2.17,-0.13,-0.11,0.07,-0.0449,0.6523,0.2458,0.0000,10.0742,0.06,0.00,0.00,1
4.463,-2.17,-0.13,-0.10,0.12,0.0410,0.1914,0.2122,-0.3047,9.5039,0.06,0.00,0.00,1
4.464,-2.17,-0.13,-0.10,0.12,0.0410,0.1914,0.2122,-0.3047,9.5039,0.06,0.00,0.00,1
4.483,-2.17,-0.13,-0.09,0.06,-0.0352,0.9180,0.3659,0.0391,10.4141,0.06,0.00,0.00,1
4.513,-2.14,-0.13,-0.10,0.07,0.0078,1.2656,0.4674,0.1133,10.5703,0.06,0.00,0.00,1
4.513,-2.14,-0.13,-0.10,0.07,0.0078,1.2656,0.4674,0.1133,10.5703,0.06,0.00,0.00,1
4.524,-2.14,-0.13,-0.10,-0.05,-0.0684,0.0000,0.4887,-0.8438,9.0039,0.06,0.00,0.00,1
4.543,-2.14,-0.13,-0.12,-0.01,0.0742,-0.5352,0.2037,-0.1133,8.7383,0.06,0.00,0.00,1
4.573,-2.14,-0.13,-0.11,0.05,0.0449,-0.7266,0.0985,-0.8047,8.0117,0.06,0.00,0.00,1
4.574,-2.14,-0.13,-0.11,0.05,0.0449,-0.7266,0.0985,-0.8047,8.0117,0.06,0.00,0.00,1
4.604,-2.14,-0.13,-0.14,0.02,-0.0586,0.9570,0.2908,-0.7266,10.1484,0.06,0.00,0.00,1
4.604,-2.14,-0.13,-0.14,0.02,-0.0586,0.9570,0.2908,-0.7266,10.1484,0.06,0.00,0.00,1
4.624,-2.14,-0.13,-0.14,-0.07,-0.0781,1.4180,0.6199,0.1523,10.8359,0.06,0.00,0.00,1
4.653,-2.06,-0.15,-0.14,-0.13,-0.0547,-0.1523,0.3230,0.5742,9.6133,0.06,0.00,0.00,1
4.663,-2.06,-0.15,-0.14,0.04,0.1016,0.8438,0.3296,-0.7656,9.6133,0.06,0.00,0.00,1
4.684,-2.06,-0.15,-0.10,0.00,-0.0723,1.4570,0.6406,0.3047,11.2617,0.06,0.00,0.00,1
4.713,-2.02,-0.11,-0.10,-0.06,-0.0527,0.0781,0.3201,0.0000,9.3047,0.06,0.00,0.00,1
4.743,-2.02,-0.11,-0.07,0.04,0.0586,1.9141,0.6477,-0.1523,10.6133,0.06,0.00,0.00,1
4.744,-2.02,-0.11,-0.07,0.04,0.0586,1.9141,0.6477,-0.1523,10.6133,0.06,0.00,0.00,1
4.763,-2.02,-0.11,-0.07,-0.07,-0.0605,0.3047,0.7232,-0.5742,9.0820,0.06,0.00,0.00,1
4.763,-2.02,-0.11,-0.07,-0.07,-0.0605,0.3047,0.7232,-0.5742,9.0820,0.02,0.00,0.00,1
4.794,-2.02,-0.11,-0.07,-0.08,-0.0117,-0.1133,0.4431,-0.8047,8.9609,0.02,0.00,0.00,1
4.804,-2.02,-0.11,-0.07,0.12,0.1230,0.0781,0.3729,-0.1523,8.5820,0.02,0.00,0.00,1
4.823,-2.02,-0.11,-0.04,0.08,-0.0684,1.2656,0.5352,-0.4219,10.9141,0.02,0.00,0.00,1
4.853,-1.98,-0.08,-0.05,0.00,-0.0684,0.8828,0.7048,-0.3047,9.8828,0.02,0.00,0.00,1
4.853,-1.98,-0.08,-0.05,0.00,-0.0684,0.8828,0.7048,-0.3047,9.8828,0.02,0.00,0.00,1
4.863,-1.98,-0.08,-0.05,0.10,0.0586,-1.0742,0.5756,-0.2305,6.6289,0.02,0.00,0.00,1
4.903,-1.98,-0.10,-0.06,0.04,-0.0957,0.8047,0.6201,-0.3047,8.6211,0.02,0.00,0.00,1
4.904,-1.98,-0.10,-0.06,0.04,-0.0957,0.8047,0.6201,-0.3047,8.6211,0.02,0.00,0.04,1
4.933,-1.99,-0.11,-0.11,0.10,0.0234,-0.1914,0.7519,-0.2305,7.3555,0.02,0.00,0.04,1
4.943,-1.99,-0.11,-0.11,0.14,0.0273,0.4609,0.6592,0.1133,9.6094,0.02,0.00,0.04,1
4.944,-1.99,-0.11,-0.11,0.14,0.0273,0.4609,0.6592,0.1133,9.6094,0.02,0.00,0.04,1
4.963,-1.99,-0.11,-0.13,0.15,0.0176,0.2695,0.5492,-0.6133,8.1602,0.02,0.00,0.04,1
4.993,-1.99,-0.11,-0.14,0.21,-0.0254,0.8828,0.9174,-0.7656,9.0000,0.04,0.00,0.04,1
5.004,-1.99,-0.11,-0.14,0.23,0.0137,0.5742,0.8874,-0.0781,9.0391,0.04,0.00,0.04,1
5.024,-1.99,-0.11,-0.14,0.23,0.0137,-0.1523,0.6198,-0.6133,8.3516,0.04,0.00,0.04,1
5.043,-1.99,-0.11,-0.15,0.28,0.0371,0.8828,0.5857,-0.0781,10.1094,0.04,0.00,0.04,1
5.073,-1.99,-0.11,-0.20,0.22,-0.0469,0.5742,0.6441,-0.0391,9.1562,0.04,0.00,0.04,1
5.074,-1.99,-0.11,-0.20,0.22,-0.0469,0.5742,0.6441,-0.0391,9.1562,0.04,0.00,0.04,1
5.084,-1.99,-0.11,-0.20,0.24,0.0098,-0.0391,0.5843,-0.8047,8.4609,0.04,0.00,0.04,1
5.103,-1.99,-0.11,-0.22,0.21,-0.0449,1.6484,0.7452,-0.0781,10.7695,0.04,0.00,0.04,1
5.144,-1.99,-0.11,-0.26,0.11,-0.0801,-0.0391,0.7394,-0.9570,8.0430,0.04,0.00,0.04,1
5.163,-1.99,-0.11,-0.27,-0.04,-0.0684,1.1875,0.7454,0.1523,9.8867,0.04,0.00,0.04,1
5.163,-1.99,-0.11,-0.27,-0.04,-0.0684,1.1875,0.7454,0.1523,9.8867,0.07,0.00,3.69,1
5.184,-1.99,-0.11,-0.28,-0.13,-0.0762,1.6484,0.9982,-0.8828,9.7266,0.07,0.00,3.69,1
5.204,-1.99,-0.11,-0.28,-0.18,-0.0449,0.3047,1.0417,-0.9180,8.2734,0.07,0.00,3.69,1
5.213,-1.99,-0.11,-0.28,-0.29,-0.0918,0.3047,0.9285,-0.9180,8.2734,0.07,0.00,3.69,1
5.223,-1.99,-0.11,-0.28,-0.22,0.1211,1.7227,0.9461,-0.1133,10.0742,0.07,0.00,3.69,1
5.243,-1.99,-0.11,-0.28,-0.25,-0.0586,1.4570,1.1521,-0.6914,9.2266,0.07,0.00,3.69,1
5.274,-1.99,-0.11,-0.27,-0.24,0.0098,0.3828,0.9833,-0.7656,8.2734,0.07,0.00,3.69,1
5.274,-1.99,-0.11,-0.27,-0.24,0.0098,0.3828,0.9833,-0.7656,8.2734,0.07,0.00,3.69,1
5.303,-1.99,-0.11,-0.29,-0.15,-0.0078,1.7227,1.2984,-0.6914,9.4258,0.07,0.00,3.69,1
5.304,-1.99,-0.11,-0.29,-0.15,-0.0078,1.7227,1.2984,-0.6914,9.4258,0.07,0.00,3.69,1
5.323,-1.99,-0.11,-0.32,-0.12,0.0273,0.7656,1.2312,-0.1914,8.4648,0.07,0.00,3.69,1
5.353,-2.19,-0.37,-0.32,-0.12,0.0020,2.3750,1.3719,-0.0781,10.7969,0.07,0.00,6.32,1
5.353,-2.19,-0.37,-0.32,-0.12,0.0020,2.3750,1.3719,-0.0781,10.7969,0.33,0.00,6.32,1
5.383,-2.19,-0.37,-0.44,-0.30,0.0176,0.4609,1.1804,0.0391,8.3125,0.33,0.00,6.32,1
5.393,-2.19,-0.37,-0.44,-0.21,0.0742,0.9570,1.1096,-0.4609,8.8867,0.33,0.00,6.32,1
5.413,-2.19,-0.37,-0.47,-0.27,-0.1074,3.1016,1.5322,0.2695,12.0664,0.33,0.00,6.32,1
5.463,-2.19,-0.37,-0.49,-0.37,0.0762,1.1094,1.2861,-0.8438,8.5391,0.33,0.00,10.32,1
5.464,-2.19,-0.37,-0.49,-0.37,0.0762,1.1094,1.2861,-0.8438,8.5391,0.33,0.04,10.32,1
5.494,-2.19,-0.37,-0.49,-0.25,-0.0117,3.1797,1.8130,0.0000,12.3008,0.33,0.04,10.32,1
5.523,-2.19,-0.37,-0.56,-0.28,-0.0645,1.5313,1.6297,-0.3828,9.0781,0.33,0.04,12.36,1
5.553,-2.19,-0.37,-0.62,-0.32,-0.0371,0.3828,1.6514,-0.3437,7.7734,0.33,13.70,12.36,1
5.573,-2.19,-0.37,-0.67,-0.23,0.0547,0.9961,1.3546,-0.7266,8.1602,0.72,13.70,12.36,1
5.583,-2.19,-0.37,-0.67,-0.15,0.0742,2.1055,1.3883,-0.2695,9.3867,0.72,13.70,14.65,1
5.584,-2.19,-0.37,-0.67,-0.15,0.0742,2.1055,1.3883,-0.2695,9.3867,0.72,16.02,14.65,1
5.584,-2.19,-0.37,-0.67,-0.15,0.0742,2.1055,1.3883,-0.2695,9.3867,0.72,16.02,14.65,1
5.603,-2.19,-0.37,-0.70,-0.21,-0.1074,3.8320,2.0149,-0.4219,12.8711,0.72,16.02,14.65,1
5.604,-2.19,-0.37,-0.70,-0.21,-0.1074,3.8320,2.0149,-0.4219,12.8711,0.72,16.02,14.65,1
5.624,-2.19,-0.37,-0.72,-0.35,-0.1133,0.6914,1.7535,0.3047,8.8477,0.72,16.02,14.65,1
5.624,-2.19,-0.37,-0.72,-0.35,-0.1133,0.6914,1.7535,0.3047,8.8477,0.72,16.02,16.22,1
5.643,-2.19,-0.37,-0.72,-0.36,0.1289,2.1055,1.5654,-0.5352,9.0820,0.72,16.02,16.22,1
5.664,-2.19,-0.37,-0.75,-0.43,-0.1250,3.4102,2.0383,0.2695,11.7617,0.72,17.55,16.22,1
5.693,-2.19,-0.37,-0.78,-0.55,-0.1035,0.9570,1.7581,0.2695,8.3125,0.72,17.55,16.22,1
5.693,-2.19,-0.37,-0.78,-0.55,-0.1035,0.9570,1.7581,0.2695,8.3125,0.72,19.90,18.37,1
5.713,-2.19,-0.37,-0.78,-0.53,-0.0801,2.7187,1.8749,-0.4961,10.0352,0.72,19.90,18.37,1
5.743,-2.19,-0.37,-0.88,-0.54,-0.0273,0.4219,1.9443,-0.3828,7.5859,0.72,19.90,18.37,1
5.744,-2.19,-0.37,-0.88,-0.54,-0.0273,0.4219,1.9443,-0.3828,7.5859,0.72,21.27,19.90,1
5.773,-2.19,-0.37,-0.95,-0.47,0.0664,2.7187,1.8206,-0.8828,10.3828,0.72,21.27,19.90,1
5.803,-2.19,-0.37,-1.03,-0.53,0.0586,0.2305,1.9114,0.1523,5.7422,1.22,21.27,21.58,1
5.833,-2.19,-0.37,-1.20,-0.50,0.0176,2.3750,1.7290,-0.8047,9.7305,1.22,23.12,21.58,1
5.834,-2.19,-0.37,-1.20,-0.50,0.0176,2.3750,1.7290,-0.8047,9.7305,1.22,24.29,23.11,1
5.844,-2.19,-0.37,-1.20,-0.71,-0.1270,4.7891,2.0213,0.0391,13.4453,1.22,24.29,23.11,1
5.853,-2.19,-0.37,-1.20,-0.64,0.1328,4.7891,2.4465,0.0391,13.4453,1.22,24.29,23.11,1
5.883,-2.19,-0.37,-1.32,-0.64,0.0977,0.0781,1.9381,1.3008,6.0156,1.22,24.29,23.11,1
5.883,-2.19,-0.37,-1.32,-0.64,0.0977,0.0781,1.9381,1.3008,6.0156,1.22,26.05,24.58,1
5.914,-2.19,-0.37,-1.42,-0.65,-0.1523,4.7109,2.4642,-0.4609,12.2578,1.22,26.05,24.58,1
5.943,-2.19,-0.37,-1.52,-0.86,0.0996,0.9180,2.2883,-0.3437,9.1211,1.22,27.53,25.89,1
5.943,-2.19,-0.37,-1.52,-0.86,0.0996,0.9180,2.2883,-0.3437,9.1211,1.22,29.33,27.87,1
5.973,-2.19,-0.37,-1.54,-0.76,-0.1719,4.6719,2.5859,-1.1094,13.3711,1.22,29.33,27.87,1
5.993,-2.19,-0.37,-1.54,-0.88,-0.1074,1.9141,2.6867,-0.6914,8.1953,1.85,30.18,29.05,1
5.994,-2.19,-0.37,-1.54,-0.88,-0.1074,1.9141,2.6867,-0.6914,8.1953,1.85,32.38,29.05,1
6.024,-2.19,-0.37,-1.57,-0.89,0.0117,3.0273,2.5652,-1.1484,10.0039,1.85,32.38,29.05,1
6.024,-2.19,-0.37,-1.57,-0.89,0.0117,3.0273,2.5652,-1.1484,10.0039,1.85,33.64,31.26,1
6.053,-2.19,-0.37,-1.61,-0.84,0.0469,0.4219,2.3074,-0.3437,5.8984,1.85,33.64,31.26,1
6.063,-2.19,-0.37,-1.61,-0.81,0.0156,2.5664,2.1893,-0.2305,9.4609,1.85,35.03,31.56,1
6.083,-2.19,-0.37,-1.71,-0.87,-0.0937,3.9453,2.6231,-1.0742,11.7578,1.85,35.03,34.16,1
6.084,-2.19,-0.37,-1.71,-0.87,-0.0937,3.9453,2.6231,-1.0742,11.7578,1.85,35.98,34.16,1
6.134,-3.47,-1.69,-1.71,-0.89,0.0293,3.2187,2.3126,-1.5703,9.5000,1.85,35.98,34.16,1
6.183,-3.47,-1.69,-1.74,-0.95,0.0488,2.4531,2.3913,-2.2969,8.5391,1.85,38.30,36.62,1
6.223,-3.47,-1.69,-1.75,-0.81,0.0605,3.3320,2.6380,-1.8398,9.7266,2.82,40.73,39.06,1
6.224,-3.47,-1.69,-1.75,-0.81,0.0605,3.3320,2.6380,-1.8398,9.7266,2.82,42.73,41.99,1
6.253,-3.63,-1.81,-1.80,-1.04,-0.1113,1.3398,2.5133,-1.2266,7.7734,2.82,42.73,41.99,1
6.253,-3.63,-1.81,-1.80,-1.04,-0.1113,1.3398,2.5133,-1.2266,7.7734,2.82,44.98,42.03,1
6.273,-3.63,-1.81,-1.79,-1.00,0.0273,3.6016,2.6138,-0.7266,9.5781,2.82,44.98,42.03,1
6.274,-3.63,-1.81,-1.79,-1.00,0.0273,3.6016,2.6138,-0.7266,9.5781,2.82,45.52,44.16,1
6.303,-3.63,-1.81,-1.82,-0.96,0.0742,2.0703,2.3286,-1.0742,8.2344,2.82,45.52,44.16,1
6.304,-3.63,-1.81,-1.82,-0.96,0.0742,2.0703,2.3286,-1.0742,8.2344,2.82,47.25,44.63,1
6.362,-3.70,-1.82,-1.87,-1.02,-0.0586,3.1797,2.2587,-2.3359,10.7969,2.82,47.25,44.63,1
6.362,-3.70,-1.82,-1.87,-1.02,-0.0586,3.1797,2.2587,-2.3359,10.7969,3.19,50.03,48.52,1
6.363,-3.70,-1.82,-1.87,-1.02,-0.0586,3.1797,2.2587,-2.3359,10.7969,3.19,50.03,48.52,1
6.363,-3.70,-1.82,-1.87,-1.02,-0.0586,3.1797,2.2587,-2.3359,10.7969,3.19,50.03,48.52,1
6.364,-3.70,-1.82,-1.87,-1.02,-0.0586,3.1797,2.2587,-2.3359,10.7969,3.19,50.03,48.52,1
6.394,-3.70,-1.82,-1.92,-1.06,-0.0156,3.8672,2.4552,-1.4180,11.5742,3.19,50.03,48.52,1
6.394,-3.70,-1.82,-1.92,-1.06,-0.0156,3.8672,2.4552,-1.4180,11.5742,3.19,51.09,49.75,1
6.413,-3.72,-2.00,-1.92,-1.20,-0.1152,2.5664,2.5678,-1.1875,9.2305,3.19,51.09,49.75,1
6.414,-3.72,-2.00,-1.92,-1.20,-0.1152,2.5664,2.5678,-1.1875,9.2305,3.19,52.46,50.15,1
6.443,-3.72,-2.00,-2.06,-1.26,-0.1816,4.7109,2.8439,-2.6445,10.8789,3.19,52.46,50.15,1
6.443,-3.72,-2.00,-2.06,-1.26,-0.1816,4.7109,2.8439,-2.6445,10.8789,3.19,53.65,51.98,1
6.474,-3.72,-2.00,-2.09,-1.35,0.0352,1.3008,2.7100,-1.3789,8.4609,3.19,53.65,51.98,1
6.503,-3.72,-2.00,-2.12,-1.34,0.0098,0.8828,2.2782,0.3047,7.3945,3.19,54.61,54.00,1
6.503,-3.72,-2.00,-2.12,-1.34,0.0098,0.8828,2.2782,0.3047,7.3945,3.19,56.55,56.03,1
6.534,-3.72,-2.00,-2.18,-1.20,0.0859,4.5977,2.8499,0.7656,11.7187,3.19,56.55,56.03,1
6.553,-3.72,-2.00,-2.13,-0.97,0.1348,0.8438,2.6150,-3.0273,7.8516,3.19,58.32,55.27,1
6.554,-3.72,-2.00,-2.13,-0.97,0.1348,0.8438,2.6150,-3.0273,7.8516,3.57,59.61,57.29,1
6.583,-3.72,-2.00,-2.19,-0.99,0.0312,2.3750,2.6197,-2.9102,8.9648,3.57,59.61,57.29,1
6.584,-3.72,-2.00,-2.19,-0.99,0.0312,2.3750,2.6197,-2.9102,8.9648,3.57,59.96,59.84,1
6.614,-3.72,-2.00,-2.27,-1.04,-0.0410,4.0625,2.7658,-0.4609,11.0703,3.57,59.96,59.84,1
6.614,-3.72,-2.00,-2.27,-1.04,-0.0410,4.0625,2.7658,-0.4609,11.0703,3.57,62.15,60.71,1
6.643,-3.72,-2.00,-2.30,-1.05,-0.0234,3.2187,2.7425,2.2617,8.9609,3.57,62.15,60.71,1
6.644,-3.72,-2.00,-2.30,-1.05,-0.0234,3.2187,2.7425,2.2617,8.9609,3.57,63.75,62.92,1
6.674,-3.72,-2.00,-2.36,-1.13,0.1641,0.6914,2.3473,1.0742,6.5898,3.57,63.75,62.92,1
6.693,-3.72,-2.00,-2.39,-1.09,0.0332,3.9844,2.5115,-1.3008,12.1406,3.57,65.47,63.89,1
6.703,-3.72,-2.00,-2.39,-1.15,-0.0508,1.9141,2.5721,-1.3789,7.7773,3.57,66.24,63.94,1
6.723,-3.72,-2.00,-2.41,-1.16,-0.0098,1.6484,2.2890,1.6094,8.2773,3.57,66.24,65.70,1
6.753,-3.72,-2.00,-2.62,-1.36,-0.2070,1.9531,2.1324,2.3359,11.8008,3.57,66.90,66.00,1
6.783,-3.72,-2.00,-2.92,-1.42,-0.0469,5.9766,2.7282,-0.0781,14.0547,4.00,71.00,66.63,1
6.784,-3.72,-2.00,-2.92,-1.42,-0.0469,5.9766,2.7282,-0.0781,14.0547,4.00,73.20,68.54,1
6.814,-3.72,-2.00,-3.09,-1.35,0.0410,4.3281,3.1718,-1.5313,8.6562,4.00,73.20,68.54,1
6.843,-3.27,-3.16,-3.09,-1.58,-0.0762,3.2578,4.0072,-3.5234,10.6523,4.00,73.04,69.47,1
6.864,-3.27,-3.16,-3.09,-1.47,0.1465,3.2187,3.8353,2.8711,6.8555,4.00,75.63,72.75,1
6.884,-3.27,-3.16,-3.20,-1.56,-0.0957,4.7109,3.8853,-0.2695,11.0312,4.00,75.21,72.03,1
6.893,-3.27,-3.16,-3.20,-1.53,0.0273,4.7109,4.0121,-0.2695,11.0312,4.00,77.08,73.69,1
6.893,-3.27,-3.16,-3.20,-1.53,0.0273,4.7109,4.0121,-0.2695,11.0312,4.00,76.51,72.05,1
6.923,-3.16,-2.84,-2.95,-1.36,0.3281,0.3437,3.2723,-3.4844,2.6055,4.00,76.51,72.05,1
6.973,-3.16,-2.84,-2.90,-1.66,-0.0703,3.3711,2.9357,2.9102,12.4102,4.00,74.55,75.09,1
6.973,-3.16,-2.84,-2.90,-1.66,-0.0703,3.3711,2.9357,2.9102,12.4102,10.06,81.38,74.88,1
6.983,-3.16,-2.84,-2.90,-1.63,0.0312,0.4609,2.7697,-2.9102,10.6523,10.06,81.38,74.88,1
6.984,-3.16,-2.84,-2.90,-1.63,0.0312,0.4609,2.7697,-2.9102,10.6523,10.06,83.82,79.90,1
7.033,-2.94,-3.06,-2.87,-1.53,0.1660,1.7617,1.4983,-0.1914,8.8437,10.06,83.82,79.90,1
7.033,-2.94,-3.06,-2.87,-1.53,0.1660,1.7617,1.4983,-0.1914,8.8437,10.06,86.70,80.10,1
7.063,-2.94,-3.06,-3.27,-1.72,-0.0645,3.9844,2.2945,-3.2930,11.1875,10.06,86.70,80.10,1
7.064,-2.94,-3.06,-3.27,-1.72,-0.0645,3.9844,2.2945,-3.2930,11.1875,10.06,83.96,83.93,1
7.093,-2.94,-3.06,-3.29,-1.63,0.0547,0.5352,2.0104,-2.2617,2.5234,10.06,83.96,83.93,1
7.113,-2.77,-3.43,-3.29,-1.81,-0.1055,5.6680,2.6434,1.8008,14.4766,10.06,89.06,83.58,1
7.113,-2.77,-3.43,-3.29,-1.81,-0.1055,5.6680,2.6434,1.8008,14.4766,10.06,88.11,82.11,1
7.123,-2.77,-3.43,-3.29,-1.90,-0.0781,4.6719,3.0283,-3.6406,14.2500,10.06,88.11,82.11,1
7.124,-2.77,-3.43,-3.29,-1.90,-0.0781,4.6719,3.0283,-3.6406,14.2500,10.06,89.10,83.37,1
7.143,-2.77,-3.43,-3.43,-1.84,0.1113,3.7930,3.3941,2.7578,14.8594,10.06,89.10,83.37,1
7.144,-2.77,-3.43,-3.43,-1.84,0.1113,3.7930,3.3941,2.7578,14.8594,10.06,87.86,85.59,1
7.184,-2.77,-3.43,-3.21,-1.63,0.1621,-2.6445,3.1682,-2.3359,2.6406,10.06,87.86,85.59,1
7.203,-2.77,-3.43,-3.22,-1.87,-0.1074,2.2617,2.2723,1.1484,9.2266,13.08,90.05,86.65,1
7.203,-2.77,-3.43,-3.22,-1.87,-0.1074,2.2617,2.2723,1.1484,9.2266,13.08,90.34,90.42,1
7.234,-2.55,-3.20,-3.25,-1.89,-0.0137,2.6055,1.7823,0.6523,7.9727,13.08,90.34,90.42,1
7.253,-2.55,-3.20,-3.42,-1.98,-0.0527,0.5352,1.6047,-2.1055,7.3555,13.08,95.98,90.29,1
7.254,-2.55,-3.20,-3.42,-1.98,-0.0527,0.5352,1.6047,-2.1055,7.3555,13.08,95.62,91.59,1
7.283,-2.55,-3.20,-3.72,-2.09,-0.2383,4.1758,1.5148,0.0000,8.0820,13.08,95.62,91.59,1
7.283,-2.55,-3.20,-3.72,-2.09,-0.2383,4.1758,1.5148,0.0000,8.0820,13.08,98.49,91.32,1
7.314,-2.55,-3.20,-4.00,-2.18,-0.2305,7.8164,4.5930,-1.0742,15.5195,13.08,98.49,91.32,1
7.314,-2.55,-3.20,-4.00,-2.18,-0.2305,7.8164,4.5930,-1.0742,15.5195,13.08,98.98,95.79,1
7.343,-2.22,-4.12,-4.12,-2.40,-0.1816,-0.6523,3.2985,0.0781,3.6758,13.08,98.98,95.79,1
7.343,-2.22,-4.12,-4.12,-2.40,-0.1816,-0.6523,3.2985,0.0781,3.6758,13.08,100.05,94.35,1
7.363,-2.22,-4.12,-4.12,-1.84,-0.2148,0.0781,2.3397,0.4609,9.0039,13.08,100.05,94.35,1
