t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
8.460,-3.13,-11.05,-11.07,-0.97,-0.0371,-3.3320,-3.5149,-0.8047,9.7305,13.69,45.78,0.00,1
8.460,-3.13,-11.05,-11.07,-0.97,-0.0371,-3.3320,-3.5149,-0.8047,9.7305,10.85,43.08,0.00,1
8.490,-3.41,-11.05,-11.05,-0.98,-0.0215,-4.3672,-3.6961,-0.7266,8.5430,10.85,41.62,0.00,1
8.499,-3.41,-11.05,-11.05,-0.91,0.0273,-3.9062,-3.7623,-0.0391,9.5039,10.85,38.91,0.00,1
8.520,-3.41,-11.05,-11.04,-0.90,-0.0078,-3.4102,-3.7016,-1.9922,9.7305,10.85,38.91,0.00,1
8.539,-3.41,-11.05,-11.04,-0.85,-0.0137,-4.0977,-3.7711,-0.9180,8.8164,10.85,37.11,0.00,1
8.560,-3.41,-11.05,-11.08,-0.85,-0.0469,-3.7148,-3.7817,-1.7227,9.7266,10.85,37.11,0.00,1
8.568,-3.41,-11.05,-11.08,-0.82,0.0176,-3.7148,-3.7714,-1.7227,9.7266,10.85,34.42,0.00,1
8.580,-3.41,-11.05,-11.08,-0.80,-0.0059,-2.8359,-3.6924,-0.8828,10.7695,10.85,34.42,0.00,1
8.600,-3.41,-11.05,-11.06,-0.79,-0.0098,-3.7148,-3.5949,-0.9180,9.1992,10.85,32.22,0.00,1
8.629,-3.41,-11.05,-11.03,-0.77,0.0039,-3.6406,-3.4837,-1.3789,8.8867,10.85,32.22,0.00,1
8.630,-3.41,-11.05,-11.03,-0.77,0.0039,-3.6406,-3.4837,-1.3789,8.8867,10.85,29.08,0.00,1
8.660,-3.41,-11.05,-11.02,-0.68,0.0195,-5.1328,-3.8766,-2.0312,7.1250,8.37,29.08,0.00,1
8.680,-3.41,-11.05,-11.05,-0.67,-0.0137,-3.1406,-3.8640,-1.6836,10.3437,8.37,26.63,0.00,1
8.680,-3.41,-11.05,-11.05,-0.67,-0.0137,-3.1406,-3.8640,-1.6836,10.3437,8.37,26.63,0.00,1
8.699,-4.34,-11.03,-11.05,-0.65,-0.0059,-3.5625,-3.7411,-0.7656,8.8125,8.37,26.63,0.00,1
8.739,-4.34,-11.03,-11.02,-0.54,-0.0293,-2.6055,-3.5273,0.0391,10.4922,8.37,23.19,0.00,1
8.739,-4.34,-11.03,-11.02,-0.54,-0.0293,-2.6055,-3.5273,0.0391,10.4922,8.37,19.94,0.00,1
8.769,-4.46,-11.05,-11.07,-0.59,-0.0684,-3.3711,-3.6190,-0.4961,9.8828,8.37,19.94,0.00,1
8.770,-4.46,-11.05,-11.07,-0.59,-0.0684,-3.3711,-3.6190,-0.4961,9.8828,8.37,19.94,0.00,1
8.799,-4.46,-11.05,-10.89,-0.59,-0.0117,-4.1367,-3.7064,0.3828,8.6992,8.37,19.94,0.00,1
8.799,-4.46,-11.05,-10.89,-0.59,-0.0117,-4.1367,-3.7064,0.3828,8.6992,8.37,19.94,0.00,1
8.819,-4.76,-10.73,-10.89,-0.55,0.0039,-4.3281,-3.8708,-0.1133,8.8125,8.37,19.94,0.00,1
8.849,-4.99,-10.52,-10.58,-0.44,0.0742,-3.4102,-3.7829,-1.1484,11.0312,8.37,14.63,0.00,1
8.849,-4.99,-10.52,-10.58,-0.44,0.0742,-3.4102,-3.7829,-1.1484,11.0312,5.74,14.63,0.00,1
8.880,-4.99,-10.52,-10.32,-0.45,0.0195,-3.7539,-3.7272,-1.5703,10.7266,5.74,14.63,0.00,1
8.909,-4.99,-10.52,-10.07,-0.36,0.0586,-4.0625,-3.8900,-0.8828,10.1133,5.74,14.63,0.00,1
8.940,-4.99,-10.52,-9.84,-0.19,0.0859,-3.6406,-4.0253,-1.1484,10.2266,5.74,14.63,0.00,1
8.940,-4.99,-10.52,-9.84,-0.19,0.0859,-3.6406,-4.0253,-1.1484,10.2266,5.74,14.63,0.00,1
8.959,-4.99,-10.52,-9.73,-0.14,0.0137,-3.7539,-3.9192,-1.6484,9.6914,5.74,14.63,0.00,1
8.989,-4.99,-10.52,-9.60,-0.09,0.0195,-3.1406,-3.6591,-0.8828,9.0039,5.74,14.63,0.00,1
8.990,-4.99,-10.52,-9.60,-0.09,0.0195,-3.1406,-3.6591,-0.8828,9.0039,5.74,14.63,0.00,1
8.999,-4.99,-10.52,-9.60,-0.09,-0.0176,-1.5313,-3.4507,-1.2266,9.8828,5.74,14.63,0.00,1
9.019,-4.99,-10.52,-9.51,-0.11,-0.0410,-1.8398,-2.8646,-1.0742,8.0781,5.74,14.63,0.00,1
9.020,-4.99,-10.52,-9.51,-0.11,-0.0410,-1.8398,-2.8646,-1.0742,8.0781,5.74,14.63,0.00,1
9.050,-4.99,-10.52,-9.44,-0.15,-0.0156,0.6523,-1.5954,-2.4141,9.7266,5.74,14.63,0.00,1
9.079,-4.99,-10.52,-9.41,-0.18,-0.0684,1.3398,-0.4494,-2.2969,9.5820,3.06,14.63,0.00,1
9.079,-4.99,-10.52,-9.41,-0.18,-0.0684,1.3398,-0.4494,-2.2969,9.5820,3.06,14.63,0.00,1
9.100,-4.99,-10.52,-9.40,-0.19,-0.0410,0.8438,0.0508,-2.1836,8.6562,3.06,14.63,0.00,1
9.119,-4.99,-10.52,-9.42,-0.26,-0.0801,0.8047,0.3826,-1.8008,8.8477,3.06,14.63,0.00,1
9.120,-4.99,-10.52,-9.42,-0.26,-0.0801,0.8047,0.3826,-1.8008,8.8477,3.06,14.63,0.00,1
9.140,-4.99,-10.52,-9.42,-0.30,-0.0234,0.8828,0.5085,-2.3359,8.4258,3.06,14.63,0.00,1
9.159,-4.99,-10.52,-9.37,-0.31,-0.0547,0.3047,0.5082,-1.5313,8.0078,3.06,14.63,0.00,1
9.189,-6.00,-9.29,-9.37,-0.30,0.0312,-0.8438,0.2368,-1.4922,6.7812,3.06,14.63,0.00,1
9.190,-6.00,-9.29,-9.37,-0.30,0.0312,-0.8438,0.2368,-1.4922,6.7812,3.06,14.63,0.00,1
9.238,-5.83,-9.32,-9.32,-0.33,-0.0488,0.8438,0.2801,-1.4180,9.3867,3.06,14.63,0.00,1
9.239,-5.83,-9.32,-9.32,-0.33,-0.0488,0.8438,0.2801,-1.4180,9.3867,0.83,14.63,0.00,1
9.239,-5.83,-9.32,-9.32,-0.33,-0.0488,0.8438,0.2801,-1.4180,9.3867,0.83,14.63,0.00,1
9.259,-5.83,-9.32,-9.31,-0.39,-0.0332,1.6484,0.4875,-1.1875,10.6523,0.83,14.63,0.00,1
9.299,-5.83,-9.32,-9.21,-0.30,-0.0176,0.8438,0.6778,-0.8438,10.4141,0.83,14.63,0.00,1
9.329,-5.36,-9.17,-9.15,-0.36,-0.0723,-0.5742,0.3115,-0.7656,7.9727,0.83,14.63,0.00,1
9.330,-5.36,-9.17,-9.15,-0.36,-0.0723,-0.5742,0.3115,-0.7656,7.9727,0.83,0.00,0.00,1
9.360,-5.36,-9.17,-9.01,-0.29,-0.0176,0.6523,0.3165,-0.9570,9.2656,0.83,0.00,0.00,1
9.360,-5.36,-9.17,-9.01,-0.29,-0.0176,0.6523,0.3165,-0.9570,9.2656,0.83,0.00,0.00,1
9.380,-5.36,-9.17,-8.94,-0.36,-0.0840,1.3398,0.5832,-0.6133,10.1914,0.83,0.00,0.00,1
9.400,-5.36,-9.17,-8.86,-0.33,0.0020,1.4180,0.8419,-1.3008,9.7695,0.83,0.00,0.00,1
9.408,-5.36,-9.17,-8.86,-0.25,0.0469,1.4180,0.9304,-1.3008,9.7695,0.83,0.00,0.00,1
9.409,-5.36,-9.17,-8.86,-0.25,0.0469,1.4180,0.9304,-1.3008,9.7695,0.83,0.00,0.00,1
9.440,-5.36,-9.17,-7.65,-0.15,0.0566,0.9961,0.8877,-0.8438,9.5820,0.83,0.00,0.00,1
9.470,-5.36,-9.17,-6.57,0.03,0.1309,1.1484,0.8273,-0.8438,9.1562,0.31,0.00,0.00,1
9.470,-5.36,-9.17,-6.57,0.03,0.1309,1.1484,0.8273,-0.8438,9.1562,0.31,1.55,0.00,1
9.499,-4.58,-5.69,-6.57,0.13,-0.0937,1.8789,1.0057,-0.9570,10.3867,0.31,1.55,0.00,1
9.499,-4.58,-5.69,-6.57,0.13,-0.0937,1.8789,1.0057,-0.9570,10.3867,0.31,1.55,0.00,1
9.520,-4.58,-5.69,-5.19,0.10,-0.0547,1.3008,1.1755,-0.7656,10.1484,0.31,1.55,0.00,1
9.540,-4.58,-5.69,-4.66,0.15,0.0273,-0.5352,1.1254,-0.7656,7.9336,0.31,1.55,0.00,1
9.550,-4.58,-5.69,-4.66,0.25,0.0293,-0.5352,0.8703,-0.7656,7.9336,0.31,1.55,0.00,1
9.579,-4.58,-5.69,-3.65,0.37,0.0996,-0.4219,0.3662,-1.3398,8.8828,0.31,1.55,0.00,1
9.580,-4.58,-5.69,-3.65,0.37,0.0996,-0.4219,0.3662,-1.3398,8.8828,0.31,1.55,0.00,1
9.600,-4.58,-5.69,-3.21,0.46,0.0586,-0.7266,0.0301,-0.9180,9.1211,0.31,1.55,0.00,1
9.639,-4.58,-5.69,-2.47,0.54,0.0645,-0.1523,-0.2843,-0.3828,9.8477,0.31,1.55,0.00,1
9.679,-4.58,-5.69,-1.83,0.48,-0.0508,-0.4961,-0.2002,-0.5742,9.5391,0.22,1.55,0.00,1
9.680,-4.58,-5.69,-1.83,0.48,-0.0508,-0.4961,-0.2002,-0.5742,9.5391,0.22,1.55,0.00,1
9.690,-4.58,-5.69,-1.83,0.57,0.0293,-0.4961,-0.2457,-0.5742,9.5391,0.22,1.55,0.00,1
9.690,-4.58,-5.69,-1.83,0.57,0.0293,-0.4961,-0.2457,-0.5742,9.5391,0.22,1.55,0.00,1
9.700,-4.58,-5.69,-1.83,0.58,-0.0254,0.1914,-0.2291,-1.1094,10.2656,0.22,1.55,0.00,1
9.720,-4.58,-5.69,-1.22,0.64,0.0723,-1.0352,-0.3572,-0.7656,8.1562,0.22,1.55,0.00,1
9.750,-4.58,-5.69,-0.85,0.69,0.0195,-0.1523,-0.2967,-0.9180,9.4219,0.22,1.55,0.00,1
9.780,-4.58,-5.69,-0.51,0.74,0.0156,0.3828,-0.1326,-0.8828,9.8047,0.22,1.55,0.00,1
