t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
3.660,-3.25,-3.29,-3.15,-66.19,0.0391,4.0977,2.8501,-1.6836,11.9531,4.67,49.98,47.86,1
3.690,-3.36,-3.04,-3.08,-66.14,0.0449,0.7656,2.8292,-0.9180,5.8594,4.67,49.98,47.86,1
3.710,-3.36,-3.04,-2.97,-65.83,0.1934,0.2305,2.0073,0.8438,5.2812,4.67,50.07,48.42,1
3.720,-3.36,-3.04,-2.97,-65.57,0.2441,2.3359,1.9028,-0.8438,8.1562,4.67,50.32,50.04,1
3.739,-3.36,-3.04,-2.90,-65.64,-0.1172,3.9453,2.4066,0.0781,13.1055,4.67,50.32,50.21,1
3.740,-3.36,-3.04,-2.90,-65.64,-0.1172,3.9453,2.4066,0.0781,13.1055,4.67,50.13,51.67,1
3.770,-3.38,-2.88,-2.81,-65.78,-0.1055,0.2305,1.7101,-0.5742,7.3555,4.67,50.13,51.67,1
3.799,-3.38,-2.88,-2.80,-65.65,-0.0703,3.7148,2.2033,-0.3828,12.5234,6.95,54.41,52.02,1
3.830,-3.38,-2.88,-2.89,-65.70,-0.0273,1.3008,1.4528,-0.3828,9.5391,6.95,56.48,53.64,1
3.860,-3.38,-2.88,-3.06,-65.90,-0.1113,4.4062,2.6935,-0.3047,12.6797,6.95,58.36,56.09,1
3.880,-3.38,-2.88,-3.13,-65.85,0.0449,0.3437,2.3783,-1.1094,6.8242,6.95,59.63,56.92,1
3.880,-3.38,-2.88,-3.13,-65.85,0.0449,0.3437,2.3783,-1.1094,6.8242,6.95,59.85,56.96,1
3.900,-3.38,-2.88,-3.26,-65.82,0.0371,4.1758,2.1265,-1.0742,11.2617,6.95,59.85,56.96,1
3.909,-3.38,-2.88,-3.26,-65.78,0.0312,4.1758,2.4413,-1.0742,11.2617,6.95,60.97,58.89,1
3.910,-3.38,-2.88,-3.26,-65.78,0.0312,4.1758,2.4413,-1.0742,11.2617,6.95,61.11,57.98,1
3.940,-3.38,-2.88,-3.41,-65.87,-0.1523,-0.4219,2.2500,-1.2266,4.8320,6.95,61.11,57.98,1
3.940,-3.38,-2.88,-3.41,-65.87,-0.1523,-0.4219,2.2500,-1.2266,4.8320,6.95,61.96,59.49,1
3.989,-3.38,-2.88,-3.54,-66.03,-0.1582,4.8281,2.8148,0.3047,13.1758,6.95,61.96,59.49,1
3.990,-3.38,-2.88,-3.54,-66.03,-0.1582,4.8281,2.8148,0.3047,13.1758,8.80,65.08,62.32,1
4.019,-3.22,-3.59,-3.61,-66.23,-0.1562,1.2656,2.2919,0.0000,10.4570,8.80,65.08,62.32,1
4.020,-3.22,-3.59,-3.61,-66.23,-0.1562,1.2656,2.2919,0.0000,10.4570,8.80,66.50,61.12,1
4.020,-3.22,-3.59,-3.61,-66.23,-0.1562,1.2656,2.2919,0.0000,10.4570,8.80,66.50,61.12,1
4.049,-3.19,-3.43,-3.50,-65.72,0.2988,4.8633,2.9177,0.8047,15.5469,8.80,66.50,61.12,1
4.050,-3.19,-3.43,-3.50,-65.72,0.2988,4.8633,2.9177,0.8047,15.5469,8.80,63.62,62.79,1
4.080,-3.19,-3.43,-3.18,-65.04,0.3164,-2.2617,1.4882,-0.8828,2.9492,8.80,63.67,62.79,1
4.080,-3.19,-3.43,-3.18,-65.04,0.3164,-2.2617,1.4882,-0.8828,2.9492,8.80,65.98,66.36,1
4.110,-3.25,-3.16,-3.09,-64.97,0.0742,4.5586,2.0861,-0.9180,11.2187,8.80,65.98,66.36,1
4.129,-3.25,-3.16,-3.09,-64.68,0.0723,0.6914,1.9315,-0.1133,4.4805,8.80,69.42,68.77,1
4.159,-3.33,-3.23,-3.16,-64.72,-0.0352,3.2187,1.9429,0.0000,8.7344,8.80,69.03,67.88,1
4.160,-3.33,-3.23,-3.16,-64.72,-0.0352,3.2187,1.9429,0.0000,8.7344,8.80,73.23,70.17,1
4.189,-3.38,-3.28,-3.32,-64.53,0.1230,1.0742,2.5534,-1.8789,3.4453,8.80,73.23,70.17,1
4.189,-3.38,-3.28,-3.32,-64.53,0.1230,1.0742,2.5534,-1.8789,3.4453,10.20,75.60,71.99,1
4.220,-3.38,-3.28,-3.58,-64.71,-0.0957,1.8398,1.7250,-0.8828,8.0430,10.20,75.60,71.99,1
4.220,-3.38,-3.28,-3.58,-64.71,-0.0957,1.8398,1.7250,-0.8828,8.0430,10.20,76.73,71.53,1
4.249,-3.38,-3.28,-3.79,-64.68,0.0234,6.6289,3.5365,-1.6836,15.2461,10.20,76.73,71.53,1
4.250,-3.38,-3.28,-3.79,-64.68,0.0234,6.6289,3.5365,-1.6836,15.2461,10.20,76.74,71.17,1
4.269,-3.38,-3.28,-3.73,-64.66,0.0234,1.0352,3.3528,-0.1523,8.2773,10.20,76.74,72.90,1
4.300,-3.38,-3.28,-3.81,-64.17,0.0254,2.1445,2.2100,-1.1484,11.0312,10.20,77.04,72.60,1
4.300,-3.38,-3.28,-3.81,-64.17,0.0254,2.1445,2.2100,-1.1484,11.0312,10.20,77.92,73.43,1
4.320,-3.38,-3.28,-3.89,-64.18,0.0039,2.5273,2.6444,-0.7656,10.3477,10.20,77.92,73.43,1
4.390,-3.87,-4.00,-3.99,-64.17,-0.0957,4.2539,3.0508,-0.6133,10.7969,10.20,78.16,75.04,1
4.410,-4.14,-4.01,-3.99,-64.23,-0.0117,1.5703,2.8670,-0.7656,8.4258,11.24,80.54,78.80,1
4.440,-4.14,-4.01,-4.04,-63.62,0.0566,4.0234,2.3808,-0.3047,11.1133,11.24,80.65,80.54,1
4.440,-4.14,-4.01,-4.04,-63.62,0.0566,4.0234,2.3808,-0.3047,11.1133,11.24,82.98,82.49,1
4.470,-4.33,-4.04,-4.04,-63.50,0.1191,5.3242,3.4738,-0.6133,12.4492,11.24,85.02,82.49,1
4.480,-4.33,-4.04,-4.04,-63.87,-0.2070,-0.1523,3.3199,-2.2969,5.9375,11.24,86.27,83.09,1
4.480,-4.33,-4.04,-4.04,-63.87,-0.2070,-0.1523,3.3199,-2.2969,5.9375,11.24,85.71,83.09,1
4.530,-4.33,-4.04,-4.08,-63.22,0.1211,5.6328,3.2552,-0.4219,12.6055,11.24,85.71,83.09,1
4.579,-4.55,-4.28,-4.24,-64.05,-0.2715,2.6797,2.8828,-0.6914,5.9414,11.24,91.66,89.45,1
4.609,-4.54,-4.32,-4.33,-63.69,0.1367,4.2148,3.8853,-2.7187,11.4141,12.61,95.77,89.45,1
4.639,-4.54,-4.32,-4.16,-62.75,0.2207,-0.1133,2.4262,-1.1094,3.5273,12.61,92.48,89.63,1
4.640,-4.54,-4.32,-4.16,-62.75,0.2207,-0.1133,2.4262,-1.1094,3.5273,12.61,95.68,90.47,1
4.670,-4.56,-4.21,-4.21,-62.69,0.0645,4.5586,2.9445,-2.2227,13.1445,12.61,95.68,90.47,1
4.689,-4.59,-4.09,-4.21,-62.50,0.1230,1.9922,2.9268,-0.3828,8.1172,12.61,94.73,92.06,1
4.690,-4.59,-4.09,-4.21,-62.50,0.1230,1.9922,2.9268,-0.3828,8.1172,12.61,96.85,94.46,1
4.699,-4.59,-4.09,-4.21,-62.55,-0.0254,0.1133,2.6329,-0.1133,4.5937,12.61,96.85,94.46,1
4.720,-4.59,-4.09,-4.12,-61.87,0.0039,1.9141,2.1725,-0.6133,10.1133,12.61,99.34,92.66,1
4.750,-4.59,-4.09,-4.18,-61.97,-0.0703,2.6797,2.4571,-1.6836,7.4687,12.61,98.64,94.28,1
4.760,-4.59,-4.09,-4.18,-62.13,-0.0820,1.8008,2.4209,0.0781,8.3164,12.61,100.48,96.93,1
4.779,-4.59,-4.09,-4.14,-62.05,0.1895,0.8047,1.9891,-2.1055,8.6992,12.61,99.75,93.26,1
4.810,-4.59,-4.09,-4.31,-62.18,-0.1758,3.3320,2.3021,-0.4609,9.1172,14.83,98.59,94.35,1
4.830,-4.59,-4.09,-4.37,-62.41,-0.1914,4.0234,2.8062,0.0000,11.3008,14.83,102.49,97.89,1
4.830,-4.59,-4.09,-4.37,-62.41,-0.1914,4.0234,2.8062,0.0000,11.3008,14.83,101.37,99.08,1
4.859,-4.59,-4.09,-4.37,-61.53,0.0918,0.9961,2.4496,-0.9961,6.9727,14.83,101.37,99.08,1
4.859,-4.59,-4.09,-4.37,-61.53,0.0918,0.9961,2.4496,-0.9961,6.9727,14.83,105.60,99.59,1
4.920,-4.35,-4.15,-4.31,-61.60,-0.0195,2.0312,1.7835,-0.1914,6.5469,14.83,105.60,99.59,1
4.920,-4.35,-4.15,-4.31,-61.60,-0.0195,2.0312,1.7835,-0.1914,6.5469,14.83,109.66,100.95,1
4.940,-4.35,-4.15,-4.51,-61.94,-0.1836,3.2187,2.1307,0.2305,11.1484,14.83,109.66,100.95,1
4.980,-4.35,-4.15,-4.70,-61.94,-0.1836,2.5273,2.3511,-0.7266,9.0391,14.83,109.70,102.34,1
5.000,-4.35,-4.15,-4.74,-61.74,0.0664,1.3398,2.1484,-1.6484,10.0703,16.24,110.25,103.04,1
5.000,-4.35,-4.15,-4.74,-61.74,0.0664,1.3398,2.1484,-1.6484,10.0703,16.24,109.72,104.29,1
5.030,-4.03,-4.73,-4.75,-61.63,0.1113,0.4219,1.6604,-0.3828,7.6250,16.24,109.72,104.29,1
5.030,-4.03,-4.73,-4.75,-61.63,0.1113,0.4219,1.6604,-0.3828,7.6250,16.24,113.51,106.86,1
5.060,-4.03,-4.73,-4.75,-61.32,-0.0605,2.8711,1.6946,1.0352,11.4180,16.24,113.51,106.86,1
5.060,-4.03,-4.73,-4.75,-61.32,-0.0605,2.8711,1.6946,1.0352,11.4180,16.24,113.58,110.45,1
5.109,-3.72,-4.85,-4.80,-61.26,0.0762,3.8320,2.3998,-0.9180,10.8789,16.24,113.58,110.45,1
5.110,-3.72,-4.85,-4.80,-61.26,0.0762,3.8320,2.3998,-0.9180,10.8789,16.24,113.51,112.98,1
5.119,-3.72,-4.85,-4.80,-61.41,-0.0469,1.2656,2.4145,-0.7266,6.8516,16.24,113.51,112.98,1
5.120,-3.72,-4.85,-4.80,-61.41,-0.0469,1.2656,2.4145,-0.7266,6.8516,16.24,116.92,111.11,1
5.140,-3.72,-4.85,-4.95,-60.82,-0.1113,3.1797,2.4464,-0.4609,9.6914,16.24,116.92,109.48,1
5.140,-3.72,-4.85,-4.95,-60.82,-0.1113,3.1797,2.4464,-0.4609,9.6914,16.24,114.29,110.52,1
5.170,-3.52,-5.01,-4.98,-60.90,-0.0508,2.4531,2.6031,-1.2656,7.4727,16.24,114.29,110.52,1
5.170,-3.52,-5.01,-4.98,-60.90,-0.0508,2.4531,2.6031,-1.2656,7.4727,17.45,118.39,113.01,1
5.200,-3.52,-5.01,-5.13,-61.16,0.0195,2.1836,2.4899,-1.6094,9.3047,17.45,118.39,113.01,1
5.200,-3.52,-5.01,-5.13,-61.16,0.0195,2.1836,2.4899,-1.6094,9.3047,17.45,119.03,116.77,1
5.219,-3.31,-5.24,-5.13,-61.20,-0.0117,2.9492,2.5725,0.0781,9.3047,17.45,119.03,116.77,1
5.240,-3.31,-5.24,-5.35,-61.20,-0.0117,1.8789,2.6357,-1.1094,8.3555,17.45,121.60,114.29,1
5.249,-3.31,-5.24,-5.35,-61.29,-0.0273,1.8789,2.5194,-1.1094,8.3555,17.45,118.75,115.15,1
5.260,-3.31,-5.24,-5.35,-61.36,-0.0840,1.6094,2.3995,0.7266,9.1172,17.45,120.76,116.44,1
5.279,-3.31,-5.24,-5.59,-61.42,-0.0684,2.5664,2.3419,-0.4961,10.9531,17.45,119.29,114.22,1
5.300,-3.02,-5.70,-5.59,-61.56,-0.1035,2.4883,2.4043,1.6094,10.1484,17.45,123.66,115.09,1
5.310,-3.02,-5.70,-5.59,-61.53,0.0430,2.4883,2.4172,1.6094,10.1484,17.45,123.26,117.80,1
5.339,-3.02,-5.70,-5.64,-61.54,0.0137,2.3750,2.5702,-0.5742,9.2656,17.45,123.26,117.80,1
5.370,-2.91,-5.69,-5.69,-61.56,0.0000,2.2969,2.2795,-1.2656,10.3437,17.45,121.86,122.20,1
5.370,-2.91,-5.69,-5.69,-61.56,0.0000,2.2969,2.2795,-1.2656,10.3437,18.98,124.13,119.60,1
5.390,-2.91,-5.69,-5.79,-61.80,-0.1230,0.6133,1.9128,0.0391,8.5039,18.98,124.13,121.60,1
5.419,-2.91,-5.69,-5.85,-61.85,-0.1172,3.0273,2.0704,-0.7656,10.3867,18.98,123.93,123.03,1
5.420,-2.91,-5.69,-5.85,-61.85,-0.1172,3.0273,2.0704,-0.7656,10.3867,18.98,125.52,122.91,1
5.450,-2.86,-5.90,-5.90,-61.97,-0.0859,1.6484,2.3203,-1.0742,7.1289,18.98,125.52,122.91,1
5.450,-2.86,-5.90,-5.90,-61.97,-0.0859,1.6484,2.3203,-1.0742,7.1289,18.98,128.55,121.73,1
5.510,-2.86,-5.93,-6.00,-61.95,-0.0762,1.3008,2.3179,-0.4961,9.3086,18.98,128.55,121.73,1
5.510,-2.86,-5.93,-6.00,-61.95,-0.0762,1.3008,2.3179,-0.4961,9.3086,18.98,131.32,123.32,1
5.530,-2.86,-5.93,-5.97,-61.88,0.0742,3.4844,2.4544,-1.6484,8.6992,18.98,128.39,123.32,1
5.560,-2.86,-5.93,-6.03,-61.94,0.1953,-0.3047,1.8404,-1.1094,5.9023,18.98,129.65,124.22,1
5.560,-2.86,-5.93,-6.03,-61.94,0.1953,-0.3047,1.8404,-1.1094,5.9023,18.98,130.84,127.94,1
5.590,-2.89,-6.07,-6.20,-61.72,0.2031,3.9062,1.8696,-0.9961,14.0156,18.98,130.84,127.94,1
5.590,-2.89,-6.07,-6.20,-61.72,0.2031,3.9062,1.8696,-0.9961,14.0156,20.24,132.71,126.34,1
5.619,-2.91,-6.49,-6.20,-61.99,0.2051,0.1914,1.6444,0.1523,7.5859,20.24,132.71,126.34,1
5.650,-2.91,-6.49,-6.68,-61.97,0.0273,4.4453,2.4449,-0.2305,11.3008,20.24,133.71,126.87,1
5.669,-2.91,-6.49,-6.76,-61.98,0.0059,-0.6914,1.9901,0.1914,4.9023,20.24,133.49,129.32,1
5.670,-2.91,-6.49,-6.76,-61.98,0.0059,-0.6914,1.9901,0.1914,4.9023,20.24,138.14,130.46,1
5.679,-2.91,-6.49,-6.76,-61.84,0.1426,-1.1875,1.5385,-0.8828,7.4727,20.24,138.14,130.46,1
5.680,-2.91,-6.49,-6.76,-61.84,0.1426,-1.1875,1.5385,-0.8828,7.4727,20.24,136.37,130.91,1
5.700,-2.91,-6.49,-6.93,-61.97,-0.1816,4.8633,1.9483,0.0391,12.6836,20.24,136.37,130.91,1
5.729,-2.91,-6.49,-7.05,-62.21,-0.1953,-2.2617,1.6650,-1.4180,4.8281,20.24,137.74,130.33,1
5.730,-2.91,-6.49,-7.05,-62.21,-0.1953,-2.2617,1.6650,-1.4180,4.8281,20.24,138.68,134.48,1
5.739,-2.91,-6.49,-7.05,-61.71,0.3066,-1.6836,1.1081,-0.2305,3.8672,20.24,138.68,134.48,1
5.760,-2.91,-6.49,-7.22,-61.92,-0.3496,4.6719,1.5629,-0.9180,12.1055,20.24,140.37,132.35,1
5.790,-2.91,-6.49,-7.46,-62.35,-0.3555,1.2266,2.4855,0.6523,7.4727,20.24,141.92,133.56,1
5.790,-2.91,-6.49,-7.46,-62.35,-0.3555,1.2266,2.4855,0.6523,7.4727,21.45,140.98,133.55,1
5.819,-2.91,-6.49,-7.49,-61.33,0.3047,3.9844,1.7795,-0.1914,10.7266,21.45,140.98,133.55,1
5.820,-2.91,-6.49,-7.49,-61.33,0.3047,3.9844,1.7795,-0.1914,10.7266,21.45,139.72,135.06,1
5.850,-2.91,-6.49,-7.63,-61.51,-0.3086,1.3789,2.8762,-0.7266,8.9648,21.45,139.72,135.06,1
5.870,-2.91,-6.49,-7.71,-60.32,0.3203,-1.6836,1.6880,0.6523,4.0977,21.45,142.03,136.37,1
5.919,-2.82,-7.81,-7.77,-59.83,0.4297,5.0547,3.0285,1.0352,12.6406,21.45,146.20,138.26,1
5.950,-2.82,-7.87,-7.92,-59.83,0.4297,-1.3789,1.1816,1.0742,4.0625,21.45,145.16,137.34,1
5.950,-2.82,-7.87,-7.92,-59.83,0.4297,-1.3789,1.1816,1.0742,4.0625,21.45,149.39,140.43,1
5.980,-2.82,-7.87,-7.96,-58.31,-0.2949,5.7461,2.2268,-0.7656,14.2891,21.45,149.39,142.43,1
6.020,-2.88,-8.13,-8.09,-58.81,-0.3770,-2.9844,1.0572,1.9141,2.5273,23.02,148.61,143.20,1
6.040,-2.88,-8.13,-8.28,-59.61,-0.3477,1.8398,0.7470,-3.5234,10.4141,23.02,150.22,146.56,1
6.040,-2.88,-8.13,-8.28,-59.61,-0.3477,1.8398,0.7470,-3.5234,10.4141,23.02,148.43,144.76,1
6.080,-2.95,-8.44,-8.43,-60.05,-0.1074,2.5664,3.2597,-1.3008,9.1172,23.02,148.43,144.76,1
6.081,-2.95,-8.44,-8.43,-60.05,-0.1074,2.5664,3.2597,-1.3008,9.1172,23.02,149.63,147.89,1
6.089,-2.95,-8.44,-8.43,-59.31,0.1465,2.5664,3.1532,-1.3008,9.1172,23.02,149.63,147.89,1
6.090,-2.95,-8.44,-8.43,-59.31,0.1465,2.5664,3.1532,-1.3008,9.1172,23.02,152.18,145.10,1
6.100,-2.95,-8.44,-8.43,-59.53,-0.3770,-1.6836,2.7231,1.0352,2.9883,23.02,150.56,145.10,1
6.100,-2.95,-8.44,-8.43,-59.53,-0.3770,-1.6836,2.7231,1.0352,2.9883,23.02,153.42,146.18,1
6.119,-2.95,-8.44,-8.61,-58.73,0.3223,-0.6133,1.4576,-1.3789,8.2383,23.02,153.42,146.18,1
6.120,-2.95,-8.44,-8.61,-58.73,0.3223,-0.6133,1.4576,-1.3789,8.2383,23.02,152.11,148.24,1
6.150,-2.95,-8.44,-8.62,-58.39,-0.4023,5.2852,2.7716,-1.0742,13.2109,23.02,152.11,148.24,1
6.150,-2.95,-8.44,-8.62,-58.39,-0.4023,5.2852,2.7716,-1.0742,13.2109,23.02,156.59,147.54,1
6.180,-2.95,-8.44,-8.56,-58.53,0.4141,0.3828,2.5537,1.8789,7.5898,23.02,156.59,147.93,1
6.180,-2.95,-8.44,-8.56,-58.53,0.4141,0.3828,2.5537,1.8789,7.5898,23.59,156.42,145.90,1
6.199,-3.07,-8.69,-8.56,-58.50,0.0469,-0.8828,1.6579,-1.5703,6.7852,23.59,156.42,145.90,1
6.219,-3.07,-8.69,-8.93,-58.50,0.0469,3.2187,1.1504,-1.6836,10.9531,23.59,153.75,148.92,1
6.230,-3.07,-8.69,-8.93,-58.63,-0.0586,3.2187,1.4681,-1.6836,10.9531,23.59,156.05,148.94,1
6.260,-3.07,-8.69,-9.27,-58.64,-0.3418,4.3281,2.4675,-1.2656,11.2617,23.59,157.88,151.84,1
6.280,-3.07,-8.69,-9.45,-58.96,-0.2559,1.3008,2.4699,1.8008,9.3477,23.59,157.28,151.70,1
6.319,-3.07,-8.69,-9.71,-58.31,-0.0078,0.9570,1.5061,-0.2305,6.8242,23.59,159.69,154.99,1
6.320,-3.07,-8.69,-9.71,-58.31,-0.0078,0.9570,1.5061,-0.2305,6.8242,23.59,160.51,156.45,1
6.320,-3.07,-8.69,-9.71,-58.31,-0.0078,0.9570,1.5061,-0.2305,6.8242,23.59,160.51,156.45,1
6.339,-3.07,-8.69,-9.71,-57.73,-0.0664,-0.1133,1.1135,-1.4922,8.1172,23.59,159.08,156.45,1
6.350,-3.07,-8.69,-9.72,-57.73,-0.0664,1.8398,1.2743,-2.2969,7.2344,23.59,160.93,153.40,1
6.370,-3.54,-9.79,-9.72,-57.84,-0.0762,2.6445,1.6452,-0.1914,11.6836,23.59,158.18,153.30,1
6.399,-3.54,-9.79,-9.99,-58.00,-0.2617,3.2930,2.5867,0.4609,11.9570,25.15,160.13,155.55,1
6.400,-3.54,-9.79,-9.99,-58.00,-0.2617,3.2930,2.5867,0.4609,11.9570,25.15,160.13,153.12,1
6.429,-3.69,-9.94,-9.99,-58.16,-0.1191,-2.7969,1.7859,-0.1133,5.6680,25.15,160.13,150.72,1
6.459,-3.69,-9.94,-9.76,-57.92,0.1562,-0.9180,0.1250,0.1523,9.5039,25.15,159.03,151.33,1
6.460,-3.69,-9.94,-9.76,-57.92,0.1562,-0.9180,0.1250,0.1523,9.5039,25.15,158.63,148.37,1
6.500,-3.69,-9.94,-9.39,-57.71,0.1172,-4.9766,0.7184,-1.0742,4.4805,25.15,158.63,149.90,1
6.509,-3.69,-9.94,-9.39,-56.53,0.3281,-4.9766,-0.1563,-1.0742,4.4805,25.15,153.87,145.12,1
6.510,-3.69,-9.94,-9.39,-56.53,0.3281,-4.9766,-0.1563,-1.0742,4.4805,25.15,152.63,142.78,1
6.539,-3.69,-9.94,-8.97,-55.72,0.3809,-3.3711,-2.5530,0.8047,9.4219,25.15,152.63,142.78,1
6.540,-3.69,-9.94,-8.97,-55.72,0.3809,-3.3711,-2.5530,0.8047,9.4219,25.15,151.58,137.59,1
6.570,-3.96,-8.77,-8.70,-55.32,0.3672,-1.6484,-1.7479,-0.3047,10.0312,25.15,151.58,137.59,1
6.600,-3.96,-8.77,-8.57,-55.44,-0.0488,-8.3516,-4.1396,-0.8047,5.3242,26.47,150.90,129.68,1
6.600,-3.96,-8.77,-8.57,-55.44,-0.0488,-8.3516,-4.1396,-0.8047,5.3242,26.47,149.19,126.82,1
6.630,-3.96,-8.77,-8.45,-55.21,0.1465,-1.8789,-3.6022,-1.0352,12.9883,26.47,149.19,126.82,1
6.660,-3.96,-8.77,-8.35,-54.95,0.1504,-6.0195,-4.6082,0.8438,4.9023,26.47,145.01,110.29,1
6.679,-3.96,-8.77,-8.38,-55.24,-0.1855,-2.4883,-4.3078,-0.8047,10.6484,26.47,145.24,85.06,1
6.680,-3.96,-8.77,-8.38,-55.24,-0.1855,-2.4883,-4.3078,-0.8047,10.6484,26.47,147.67,68.39,1
6.680,-3.96,-8.77,-8.38,-55.24,-0.1855,-2.4883,-4.3078,-0.8047,10.6484,26.47,147.67,68.39,1
6.709,-3.96,-8.77,-8.57,-55.01,-0.0234,-3.6016,-4.6013,4.2539,11.8008,26.47,147.67,68.39,1
6.710,-3.96,-8.77,-8.57,-55.01,-0.0234,-3.6016,-4.6013,4.2539,11.8008,26.47,145.14,66.77,1
6.739,-3.96,-8.77,-8.72,-55.11,-0.0566,-2.5273,-3.6192,3.9453,12.2187,26.47,145.14,66.77,1
6.740,-3.96,-8.77,-8.72,-55.11,-0.0566,-2.5273,-3.6192,3.9453,12.2187,26.47,141.02,66.77,1
6.780,-3.96,-8.77,-8.92,-55.12,0.0117,-0.0781,-4.2635,-4.7891,17.4688,26.47,141.02,66.77,1
6.789,-3.96,-8.77,-8.92,-54.79,0.1504,-0.0781,-3.6206,-4.7891,17.4688,26.48,140.45,66.77,1
6.790,-3.96,-8.77,-8.92,-54.79,0.1504,-0.0781,-3.6206,-4.7891,17.4688,26.48,137.42,66.77,1
6.850,-3.96,-8.77,-8.96,-54.44,0.0215,-3.6016,-3.8302,0.3828,9.3437,26.48,134.52,66.77,1
6.880,-3.96,-8.77,-9.03,-54.71,-0.2012,-3.7148,-3.9681,-1.4922,8.5430,26.48,130.62,66.77,1
6.880,-3.96,-8.77,-9.03,-54.71,-0.2012,-3.7148,-3.9681,-1.4922,8.5430,26.48,127.36,66.77,1
6.900,-3.96,-8.77,-9.00,-54.61,0.0801,-3.3320,-3.7971,-0.9180,9.0781,26.48,127.36,66.77,1
6.929,-4.58,-8.91,-8.94,-54.50,0.1270,-3.5234,-3.2217,-0.3437,8.4219,26.48,126.31,66.77,1
6.930,-4.58,-8.91,-8.94,-54.50,0.1270,-3.5234,-3.2217,-0.3437,8.4219,26.48,123.46,66.77,1
6.959,-4.58,-8.91,-8.83,-54.56,0.0430,-4.4062,-3.6629,-1.0742,7.8516,26.48,123.46,66.77,1
6.960,-4.58,-8.91,-8.83,-54.56,0.0430,-4.4062,-3.6629,-1.0742,7.8516,26.48,119.75,66.77,1
6.960,-4.58,-8.91,-8.83,-54.56,0.0430,-4.4062,-3.6629,-1.0742,7.8516,26.48,119.75,66.77,1
6.990,-4.58,-8.91,-8.81,-54.59,0.0039,-3.2187,-3.6423,-1.0742,9.7305,26.48,122.32,66.77,1
7.019,-4.58,-8.91,-8.73,-54.60,0.0195,-1.8398,-3.1774,0.3047,11.3398,23.48,118.37,66.77,1
7.019,-4.58,-8.91,-8.73,-54.60,0.0195,-1.8398,-3.1774,0.3047,11.3398,23.48,117.73,66.77,1
7.020,-4.58,-8.91,-8.73,-54.60,0.0195,-1.8398,-3.1774,0.3047,11.3398,23.48,117.73,66.77,1
7.039,-4.45,-8.64,-8.73,-54.58,0.0371,-3.4102,-3.1456,-1.1094,8.8867,23.48,117.73,66.77,1
7.069,-4.45,-8.64,-8.50,-54.56,0.0957,-4.9805,-3.7158,-0.3437,6.5508,23.48,113.34,66.77,1
7.070,-4.45,-8.64,-8.50,-54.56,0.0957,-4.9805,-3.7158,-0.3437,6.5508,23.48,112.68,66.77,1
7.099,-4.45,-8.64,-8.49,-54.65,-0.0273,-2.7578,-3.7366,-0.8828,11.1523,23.48,112.68,66.77,1
7.100,-4.45,-8.64,-8.49,-54.65,-0.0273,-2.7578,-3.7366,-0.8828,11.1523,23.48,109.54,66.77,1
7.129,-4.33,-8.42,-8.44,-54.71,-0.0176,-4.7500,-3.8427,0.3828,8.3516,23.48,109.54,66.77,1
7.130,-4.33,-8.42,-8.44,-54.71,-0.0176,-4.7500,-3.8427,0.3828,8.3516,23.48,108.13,66.77,1
7.159,-4.33,-8.42,-8.34,-54.67,-0.0156,-4.2539,-3.7712,0.2695,7.7383,23.48,105.12,66.77,1
7.180,-4.33,-8.42,-8.33,-54.76,-0.0410,-2.3359,-3.5113,-0.1133,10.5352,23.48,106.47,66.77,1
7.200,-4.33,-8.42,-8.34,-54.94,-0.1191,-3.5234,-3.5412,-0.8047,10.4570,21.15,105.19,66.77,1
7.209,-4.33,-8.42,-8.34,-54.32,-0.0371,-3.5234,-3.5385,-0.8047,10.4570,21.15,102.70,66.77,1
7.220,-4.33,-8.42,-8.34,-54.37,-0.0059,-3.9062,-3.5668,-0.8828,10.2656,21.15,100.42,0.00,1
7.240,-4.33,-8.42,-8.30,-54.39,0.0527,-3.7539,-3.6488,-0.8828,10.1523,21.15,100.58,0.00,1
7.269,-3.87,-8.22,-8.26,-54.42,0.0117,-3.0273,-3.5251,0.1133,10.9570,21.15,98.20,0.00,1
7.270,-3.87,-8.22,-8.26,-54.42,0.0117,-3.0273,-3.5251,0.1133,10.9570,21.15,94.34,0.00,1
7.300,-3.87,-8.22,-8.18,-53.89,0.0312,-4.7500,-4.0956,1.2656,6.6641,21.15,95.16,0.00,1
7.319,-3.87,-8.22,-8.26,-54.02,-0.0625,-4.4805,-4.2215,0.6523,7.2031,21.15,95.30,0.00,1
7.320,-3.87,-8.22,-8.26,-54.02,-0.0625,-4.4805,-4.2215,0.6523,7.2031,21.15,92.93,0.00,1
7.350,-3.58,-8.38,-8.31,-54.04,0.0273,-2.7578,-3.7487,-0.5352,10.6133,21.15,92.93,0.00,1
7.360,-3.58,-8.38,-8.31,-54.12,-0.0195,-1.7617,-3.5168,0.1133,12.9102,21.15,92.14,0.00,1
7.380,-3.58,-8.38,-8.36,-54.14,0.0312,-3.6406,-3.3343,0.3828,10.1094,21.15,88.34,0.00,1
7.409,-3.61,-8.26,-8.28,-54.11,0.0723,-3.9062,-3.5285,0.3047,8.5781,18.45,86.30,0.00,1
