t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_gyro_deg,pitch_accel_deg,gyro_y_rads,gyro_y_filt_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
3.193,-4.98,-1.95,-2.10,-5.19,-23.23,0.1602,0.0261,-0.2695,3.2675,0.8828,5.3633,0.19,36.78,39.19,1
3.211,-4.98,-1.95,-2.13,-5.14,2.84,0.1289,-0.0023,1.3789,2.3962,-1.3398,5.7070,0.19,39.85,40.73,1
3.232,-5.15,-2.33,-2.29,-5.04,-13.62,-0.4180,-0.1686,7.7383,3.4568,-0.3047,16.5859,0.19,39.85,40.73,1
3.242,-5.15,-2.33,-2.29,-4.79,-25.05,-0.2871,-0.2160,4.0234,3.8173,-2.6445,10.3086,0.19,39.90,43.23,1
3.260,-5.15,-2.33,-2.29,-4.79,-21.36,0.2363,-0.0351,-1.3398,3.0519,0.3828,3.2891,0.19,43.16,43.80,1
3.280,-5.15,-2.33,-2.34,-4.79,22.12,0.1445,0.0368,4.4453,2.6950,-2.7578,10.4922,0.19,43.73,43.80,1
3.303,-5.15,-2.33,-2.27,-4.92,-23.00,0.2344,0.1158,2.4883,3.4437,-2.1055,7.4336,0.19,45.21,46.59,1
3.311,-5.15,-2.33,-2.27,-5.01,-18.55,0.0156,0.0757,2.4883,3.2970,-2.1055,7.4336,0.43,45.21,46.75,1
3.341,-5.15,-2.33,-2.30,-5.04,11.49,-0.0859,-0.0029,4.7500,2.7019,-1.2266,10.0312,0.43,46.94,48.81,1
3.344,-5.15,-2.33,-2.30,-5.04,11.49,-0.0859,-0.0029,4.7500,2.7019,-1.2266,10.0312,0.43,48.75,49.98,1
3.372,-5.10,-2.33,-2.29,-5.07,-26.10,0.1641,0.0594,2.9883,3.7258,-1.5703,8.8164,0.43,48.73,52.26,1
3.383,-5.10,-2.33,-2.29,-5.24,-18.77,0.2793,0.1474,-0.3828,3.3428,0.6914,5.1719,0.43,51.26,51.83,1
3.402,-5.10,-2.33,-2.27,-5.24,4.19,-0.2012,0.0080,4.6719,3.0626,-2.1055,9.8086,0.43,52.26,51.83,1
3.413,-5.10,-2.33,-2.30,-5.11,-25.51,-0.3262,-0.1257,7.0117,3.6060,0.5352,15.0156,0.43,52.82,54.92,1
3.443,-5.10,-2.33,-2.28,-5.07,-25.07,-0.2305,-0.0690,-1.5313,3.8217,1.6094,3.4062,0.43,54.43,56.58,1
3.452,-5.10,-2.33,-2.27,-4.89,24.16,-0.2754,-0.1516,-1.5313,2.9995,1.6094,3.4062,0.43,56.18,56.80,1
3.463,-5.10,-2.33,-2.27,-4.89,24.16,0.2754,0.0192,5.7461,2.8858,-2.1836,11.7617,0.43,56.64,59.83,1
3.481,-5.10,-2.33,-2.28,-4.82,-26.08,-0.3203,-0.1166,7.4687,3.9616,-0.4219,13.8711,0.43,58.32,59.47,1
3.510,-5.10,-2.33,-2.18,-4.66,-12.76,0.2324,0.0083,0.0000,3.0974,0.8047,4.5156,6.89,59.46,62.07,1
3.523,-5.10,-2.33,-2.18,-4.66,-0.04,0.0176,0.0120,6.5508,3.1457,-1.9922,11.7578,6.89,61.93,62.14,1
3.531,-5.10,-2.33,-2.19,-4.66,-29.17,0.0137,0.0127,6.5508,3.6687,-1.9922,11.7578,6.89,60.88,65.23,1
3.559,-5.10,-2.33,-2.14,-4.73,-26.05,0.1387,0.0631,0.0781,3.8915,-1.5313,5.4805,6.89,62.85,64.42,1
3.573,-5.10,-2.33,-2.14,-4.85,-0.86,0.1699,0.1058,1.3789,3.4099,1.6836,5.4414,6.89,63.98,65.83,1
3.590,-5.10,-2.33,-2.16,-4.83,-14.26,-0.2637,-0.0420,7.1250,3.7165,-1.3789,11.7617,6.89,66.79,66.72,1
3.603,-5.10,-2.33,-2.16,-4.59,-31.25,-0.4512,-0.2057,5.3242,4.0960,0.9180,11.4961,6.89,65.51,69.17,1
3.621,-5.10,-2.33,-2.29,-4.59,-24.89,0.2637,-0.0179,-0.5352,3.5443,-1.7227,5.6328,6.89,66.82,69.49,1
3.643,-5.10,-2.33,-2.25,-4.75,5.39,0.3750,0.1392,7.2031,3.2435,-1.7227,13.5234,6.89,68.73,70.23,1
3.651,-5.10,-2.33,-2.28,-4.94,-28.08,0.2187,0.1710,7.2031,3.8517,-1.7227,13.5234,6.89,69.99,72.57,1
3.672,-5.10,-2.33,-2.29,-5.02,-19.43,0.3203,0.1255,3.1406,4.0952,0.6523,8.9219,6.89,71.16,74.91,1
3.693,-5.10,-2.33,-2.30,-5.17,25.74,0.1445,0.1331,3.5234,2.5314,0.5742,9.2695,6.89,72.43,73.87,1
3.703,-5.10,-2.33,-2.27,-5.21,-20.85,-0.0469,0.0611,3.5234,2.6838,0.5742,9.2695,9.33,73.73,76.66,1
3.723,-5.10,-2.33,-2.29,-5.24,-28.57,-0.0684,0.0068,2.9102,3.8571,0.5742,8.9219,9.33,75.34,77.01,1
3.743,-4.36,-2.34,-2.32,-5.24,-18.11,-0.0195,-0.0037,-1.0352,3.2729,-1.8789,4.9375,9.33,74.20,78.46,1
3.761,-4.36,-2.34,-2.32,-5.18,11.80,-0.1426,-0.0593,3.7148,2.7807,1.2266,8.9609,9.33,78.57,80.11,1
3.773,-4.36,-2.34,-2.32,-5.06,-22.56,-0.1680,-0.1027,7.8906,3.2583,-2.2969,13.7930,9.33,80.28,79.87,1
3.792,-4.36,-2.34,-2.40,-5.01,-20.81,-0.2090,-0.0939,4.5586,4.1001,0.6914,12.0234,9.33,77.98,81.87,1
3.803,-4.36,-2.34,-2.40,-5.01,-20.81,0.2363,0.0382,-1.5703,3.6802,-1.1094,4.4453,9.33,80.89,82.39,1
3.821,-4.36,-2.34,-2.43,-4.96,19.41,-0.2988,-0.0966,3.4102,2.9561,0.9961,9.6133,9.33,80.89,82.39,1
3.840,-4.36,-2.34,-2.45,-4.74,-19.57,-0.2988,-0.1775,7.0117,3.6381,-2.2617,13.4102,9.33,82.03,84.72,1
3.872,-4.26,-2.58,-2.53,-4.42,-21.02,0.2617,-0.0478,-0.3828,3.0442,-1.9922,6.6250,9.33,82.89,87.35,1
3.872,-4.26,-2.58,-2.53,-4.42,-21.02,0.2617,-0.0478,-0.3828,3.0442,-1.9922,6.6250,9.33,86.28,86.30,1
3.893,-4.26,-2.58,-2.50,-4.53,-3.95,-0.2754,-0.0416,6.2070,2.5749,-2.0703,12.3359,9.33,84.29,89.16,1
3.913,-4.26,-2.58,-2.50,-4.54,-26.75,-0.2871,-0.0628,4.8281,3.4947,-0.3828,12.1836,11.61,85.61,88.68,1
3.932,-4.30,-2.60,-2.55,-4.54,-21.66,0.1719,0.0311,1.6836,3.2533,-2.2969,7.6953,11.61,86.39,90.79,1
3.942,-4.30,-2.60,-2.55,-4.65,-12.38,0.2012,0.0991,-0.8047,2.8132,1.4180,4.5156,11.61,88.75,91.53,1
3.962,-4.30,-2.60,-2.65,-4.63,10.06,-0.2637,-0.0460,3.2578,2.4111,-1.2656,7.7344,11.61,89.71,94.29,1
3.973,-4.30,-2.60,-2.70,-4.49,-22.88,-0.2246,-0.1174,5.3242,2.7638,-0.1523,13.1406,11.61,87.94,93.66,1
3.992,-4.30,-2.60,-2.75,-4.45,-22.10,-0.1504,-0.0738,5.2852,3.4868,-2.3750,10.9961,11.61,93.23,93.34,1
4.012,-4.30,-2.60,-2.76,-4.45,-7.78,0.0000,0.0104,0.9570,3.1421,0.2695,7.0469,11.61,95.12,95.57,1
4.040,-4.30,-2.60,-2.87,-4.45,-9.41,0.0879,0.0113,1.4180,2.3747,-0.4609,10.2305,11.61,93.10,97.22,1
4.041,-4.30,-2.60,-2.87,-4.45,-9.41,0.0879,0.0113,1.4180,2.3747,-0.4609,10.2305,11.61,94.54,98.71,1
4.063,-4.30,-2.60,-2.93,-4.48,-23.83,-0.2266,-0.0566,6.0508,3.1755,-1.3008,11.6016,11.61,96.18,99.37,1
4.083,-4.30,-2.60,-2.92,-4.52,-27.59,-0.2676,-0.0524,4.1758,3.8410,-0.0391,11.4531,11.61,94.93,102.24,1
4.092,-4.30,-2.60,-2.94,-4.56,-20.07,0.2637,0.0740,4.1758,3.8924,-0.0391,11.4531,11.61,95.91,101.52,1
4.120,-4.30,-2.60,-2.80,-4.78,-13.80,0.3535,0.1858,-0.1523,2.8975,0.5352,7.0898,13.85,98.61,100.39,1
4.133,-4.30,-2.60,-2.80,-4.98,1.19,0.1465,0.1701,0.4219,2.4750,-1.9141,4.4062,13.85,99.50,102.48,1
4.150,-4.30,-2.60,-2.85,-5.01,-5.51,-0.1152,0.0560,3.0273,2.2929,-0.3437,11.7969,13.85,193.69,105.33,1
4.162,-4.30,-2.60,-2.85,-5.01,-14.43,-0.0781,0.0023,4.6719,2.5373,-2.4531,13.4883,13.85,97.88,210.04,1
4.180,-4.30,-2.60,-2.77,-5.03,-19.15,0.1035,0.0428,3.3320,2.9369,-1.7227,8.6172,13.85,105.53,102.47,1
4.201,-4.30,-2.60,-2.79,-4.96,-14.25,0.1406,0.0201,2.1055,2.8001,-0.9180,8.3125,13.85,100.88,107.84,1
4.211,-4.30,-2.60,-2.75,-4.96,-14.25,0.1406,0.0201,1.8008,2.6466,-2.8359,10.4141,13.85,102.98,106.88,1
4.232,-4.30,-2.60,-2.61,-5.13,-9.03,-0.0137,0.0613,1.5703,2.3557,-1.2266,9.9219,13.85,106.96,105.76,1
4.253,-4.30,-2.60,-2.63,-5.24,-2.09,0.1543,0.0985,1.4180,1.7058,-1.3398,10.2656,13.85,103.24,107.47,1
4.262,-4.30,-2.60,-2.62,-5.24,-7.91,-0.1113,0.0146,1.4180,1.6616,-1.3398,10.2656,13.85,104.65,108.37,1
4.291,-4.30,-2.60,-2.71,-5.24,-19.17,-0.1074,-0.0312,3.0273,2.2219,-0.4961,9.1992,13.85,108.34,108.83,1
4.302,-4.30,-2.60,-2.71,-5.24,-18.26,0.0742,0.0110,3.3711,2.3731,0.3828,11.1523,15.91,105.43,111.36,1
4.320,-4.30,-2.60,-2.76,-5.21,-16.86,-0.1523,-0.0543,4.0625,2.7624,-1.4570,11.3398,15.91,107.26,112.84,1
4.340,-4.30,-2.60,-2.80,-5.12,-19.75,-0.1035,-0.0740,2.8359,2.9427,0.1523,8.5000,15.91,109.58,111.66,1
4.352,-4.30,-2.60,-2.77,-5.05,-13.79,-0.0371,-0.0593,2.1836,2.7747,-0.6133,8.9258,15.91,106.94,114.16,1
4.364,-4.30,-2.60,-2.77,-5.01,-13.79,-0.1094,-0.0793,1.4922,2.6286,-0.8828,7.7773,15.91,107.70,112.45,1
4.381,-4.30,-2.60,-2.92,-4.97,-10.90,-0.0449,-0.0655,1.7617,2.3477,-0.4961,8.8867,15.91,114.90,116.06,1
4.400,-4.30,-2.60,-2.94,-4.97,-11.25,0.0195,-0.0315,1.7227,2.1755,0.1914,7.8945,15.91,109.87,114.88,1
4.430,-4.30,-2.60,-3.11,-4.79,2.19,0.0293,-0.0648,1.8398,1.6201,0.0391,9.1602,15.91,114.01,117.44,1
4.432,-4.30,-2.60,-3.11,-4.79,2.19,0.0293,-0.0648,1.8398,1.6201,0.0391,9.1602,15.91,111.57,118.47,1
4.454,-4.30,-2.60,-3.14,-4.74,-9.34,0.2148,0.0467,0.1914,1.5242,-0.1523,6.7812,15.91,113.99,121.32,1
4.473,-4.30,-2.60,-3.16,-4.70,-1.66,0.0742,-0.0093,2.4141,1.3240,0.0391,10.8789,15.91,114.47,118.84,1
4.490,-4.30,-2.60,-3.24,-4.70,-12.55,0.0137,-0.0001,1.1875,1.4448,0.2695,7.9727,15.91,116.12,121.26,1
4.503,-4.30,-2.60,-3.24,-4.81,-8.51,0.2422,0.0968,-0.7656,1.2490,-0.0391,6.7812,18.11,117.58,122.68,1
4.522,-4.30,-2.60,-3.26,-4.81,6.40,-0.1641,-0.0075,1.9531,1.0952,0.6914,10.5312,18.11,119.67,120.21,1
4.540,-4.30,-2.60,-3.27,-4.81,-10.55,0.0742,0.0252,1.1484,1.2149,-0.3047,7.8906,18.11,118.25,123.56,1
4.553,-4.30,-2.60,-3.27,-4.81,-8.32,-0.0273,0.0042,0.1133,1.1219,-0.8047,6.4687,18.11,120.83,122.04,1
4.572,-3.06,-3.43,-3.38,-4.81,-1.04,0.0000,0.0025,2.6797,1.3460,0.3437,10.1094,18.11,118.32,124.24,1
4.600,-3.06,-3.43,-3.68,-4.71,-9.93,0.1973,0.0292,0.0000,1.2801,-0.8828,7.6992,18.11,120.32,125.03,1
4.602,-3.06,-3.43,-3.68,-4.71,-9.93,0.1973,0.0292,0.0000,1.2801,-0.8828,7.6992,18.11,121.98,126.10,1
4.630,-2.91,-3.88,-3.89,-4.79,-0.04,0.1270,0.0683,2.9102,1.5131,-0.6914,11.2187,18.11,121.98,126.10,1
4.643,-2.91,-3.88,-3.89,-4.79,-14.58,-0.0117,0.0363,0.3047,1.5192,-0.4219,7.4727,18.11,122.20,128.53,1
4.653,-2.91,-3.88,-4.01,-4.79,-2.38,0.0039,0.0233,0.3047,1.3327,-0.4219,7.4727,18.11,124.72,127.84,1
4.680,-2.91,-3.88,-4.28,-4.72,-13.36,-0.2773,-0.1185,4.5195,1.9632,-0.6914,12.4492,18.11,123.44,130.62,1
4.693,-2.91,-3.88,-4.28,-4.47,-19.99,-0.3477,-0.2101,1.6484,2.1262,-0.3047,8.4648,18.11,122.41,131.13,1
4.712,-2.85,-4.53,-4.49,-4.43,-11.06,0.1172,-0.0792,1.1094,1.8440,0.1914,8.1211,19.21,126.74,128.04,1
4.722,-2.85,-4.53,-4.49,-4.49,-7.82,0.2480,0.0517,3.4102,1.9152,-0.9570,13.3281,19.21,124.02,133.87,1
4.740,-2.85,-4.53,-4.53,-4.46,-14.39,-0.1914,-0.0455,4.2539,2.4688,-0.2305,12.3359,19.21,126.26,130.14,1
4.763,-2.85,-4.53,-4.57,-4.46,-19.07,0.0566,-0.0047,1.4570,2.3121,-1.4180,10.1914,19.21,129.33,131.68,1
4.772,-2.85,-4.53,-4.62,-4.56,-8.18,0.2207,0.0855,1.4570,2.1808,-1.4180,10.1914,19.21,125.72,132.61,1
4.792,-2.85,-4.53,-4.72,-4.56,-22.07,-0.0332,-0.0097,4.7891,2.6715,-0.9180,11.8359,19.21,129.07,131.72,1
4.820,-2.85,-4.53,-4.85,-4.57,-8.20,0.4824,0.1257,-1.7617,1.8096,-1.2266,4.9375,19.21,130.50,135.91,1
4.823,-2.85,-4.53,-4.85,-4.57,-8.20,0.4824,0.1257,-1.7617,1.8096,-1.2266,4.9375,19.21,130.65,132.15,1
4.843,-2.85,-4.53,-4.99,-4.72,19.60,0.1250,0.1254,4.0625,1.7077,-1.2266,13.5664,19.21,130.65,132.15,1
4.863,-2.85,-4.53,-4.95,-4.95,-16.71,-0.2383,0.0286,-0.3047,2.0262,-1.2266,7.1250,19.21,128.30,134.35,1
4.880,-2.85,-4.53,-4.87,-5.06,2.41,0.4062,0.1797,0.0781,1.4239,-0.1133,5.8203,19.21,134.32,135.41,1
4.900,-2.85,-4.53,-4.94,-5.21,-17.76,-0.0410,0.0483,4.4062,1.9230,-1.4922,13.7891,19.21,130.99,135.72,1
4.912,-2.85,-4.53,-4.89,-5.31,-20.17,0.3457,0.1672,4.3672,2.4639,-0.6523,11.9141,20.91,131.48,137.06,1
4.932,-2.85,-4.53,-4.95,-5.34,5.54,-0.2930,-0.0556,-0.5352,1.9187,1.1094,5.4805,20.91,133.39,138.72,1
4.943,-2.85,-4.53,-4.98,-5.34,5.54,-0.2930,-0.0556,-0.1523,1.6006,-1.9141,8.3555,20.91,132.19,140.45,1
4.962,-2.85,-4.53,-4.96,-5.29,-19.36,0.1055,0.0161,3.6406,1.8424,-0.5352,10.3867,20.91,133.73,137.99,1
4.983,-2.85,-4.53,-5.09,-5.24,-15.79,0.4648,0.0952,-2.4531,1.8582,-0.8828,3.5273,20.91,135.45,139.12,1
4.993,-2.85,-4.53,-5.07,-5.22,34.78,-0.2559,-0.0452,-2.4531,1.1960,-0.8828,3.5273,20.91,136.00,141.94,1
5.020,-2.85,-4.53,-5.64,-5.03,97.61,-0.6289,-0.2805,2.4883,0.2317,-0.9961,13.7500,20.91,135.85,134.95,1
5.032,-2.85,-4.53,-5.64,-4.60,-10.30,-0.5098,-0.3722,8.7734,1.0811,-2.0703,26.0508,20.91,134.52,145.10,1
5.052,-3.46,-5.97,-5.92,-4.54,-18.65,0.2949,-0.1054,2.0312,2.2115,-0.4219,7.7344,20.91,133.08,149.45,1
5.063,-3.46,-5.97,-5.92,-4.68,-14.76,0.4570,0.1196,1.6094,2.1500,-0.4219,6.3203,20.91,136.37,142.45,1
5.083,-3.46,-5.97,-5.84,-4.76,-14.33,0.3418,0.1423,6.9336,2.4226,-1.5703,12.7227,20.91,138.39,149.03,1
5.099,-3.46,-5.97,-5.61,-4.86,-28.63,0.1719,0.1541,0.8047,2.4796,-1.2266,3.0273,22.17,138.70,149.14,1
5.113,-3.46,-5.97,-5.61,-4.94,-14.93,-0.0410,0.0761,-1.1523,2.0657,0.8828,0.6523,22.17,140.98,135.81,1
5.130,-3.46,-5.97,-5.82,-4.91,60.44,-0.2480,-0.0536,3.5234,1.8713,-1.0352,17.1602,22.17,139.39,134.32,1
5.160,-3.46,-5.97,-5.68,-5.04,7.72,0.1934,0.1129,0.9961,1.2005,0.4609,9.6484,22.17,142.35,145.62,1
5.163,-3.46,-5.97,-5.68,-5.04,7.72,0.1934,0.1129,0.9961,1.2005,0.4609,9.6484,22.17,139.90,148.74,1
5.191,-3.46,-5.97,-5.63,-5.22,-4.61,0.0762,0.0964,0.3047,0.9707,-0.8828,5.2539,22.17,142.69,149.43,1
5.203,-3.46,-5.97,-5.69,-5.22,-3.36,-0.2187,-0.0296,0.8047,0.8633,-1.0352,14.4766,22.17,135.12,143.68,1
5.223,-3.46,-5.97,-5.78,-5.26,-3.22,0.2090,0.0715,1.8398,0.9295,-1.0352,15.2812,22.17,135.08,148.85,1
5.233,-3.46,-5.97,-6.22,-5.36,-6.91,0.3164,0.1695,4.0625,1.3088,-2.1055,15.4375,22.17,137.23,143.06,1
5.253,-3.46,-5.97,-6.57,-5.61,-14.78,0.3906,0.2557,4.0625,2.0897,-1.9141,11.8359,22.17,147.30,147.95,1
5.272,-4.15,-7.36,-7.31,-5.84,-18.99,0.6621,0.4183,-19.3438,-2.4178,0.8047,-26.1289,22.17,144.43,149.10,1
5.283,-4.15,-7.36,-7.31,-6.38,143.45,0.5410,0.4674,11.5703,-2.5445,0.5352,21.7227,22.17,147.15,149.45,1
5.300,-4.15,-7.36,-8.31,-6.51,-28.08,-0.1270,0.2296,-8.1602,-1.5720,-3.7539,-9.0781,22.17,147.99,153.59,1
5.321,-4.15,-7.36,-9.03,-6.56,138.01,-0.2441,0.0401,6.5508,-1.1809,1.7227,20.4570,23.17,141.20,153.70,1
5.333,-4.15,-7.36,-9.19,-6.56,138.01,-0.2441,0.0401,5.1719,-0.2051,-3.1016,18.5039,23.17,141.68,149.10,1
5.352,-4.15,-7.36,-9.33,-6.64,-22.39,0.3867,0.1616,9.3086,2.2354,0.7656,22.6445,23.17,146.95,148.46,1
5.373,-4.15,-7.36,-9.21,-6.89,-21.41,0.5762,0.3065,-4.5156,2.3868,1.3398,-0.4219,23.17,145.96,150.31,1
5.384,-4.15,-7.36,-9.23,-6.93,95.30,-0.3008,0.0636,-4.5156,1.3266,1.3398,-0.4219,23.17,146.91,151.75,1
5.411,-4.15,-7.36,-9.45,-7.05,33.98,-0.1133,0.0493,1.4180,0.3677,-3.1797,8.8125,23.17,149.23,153.16,1
5.423,-4.15,-7.36,-9.45,-7.05,-9.18,-0.0020,0.0288,3.2187,0.6731,1.1875,10.6875,23.17,146.67,154.77,1
5.442,-4.15,-7.36,-9.65,-7.05,-16.80,-0.0059,0.0149,2.2969,1.2535,-3.2187,13.2500,23.17,147.12,156.10,1
5.453,-4.15,-7.36,-9.65,-7.00,-9.88,-0.1465,-0.0496,1.5703,1.3556,0.8047,10.8398,23.17,146.16,151.45,1
5.473,-4.56,-9.86,-9.81,-7.02,-8.28,0.1758,0.0405,0.8828,1.2767,-1.2266,11.7578,23.17,145.69,153.00,1
5.492,-4.56,-9.86,-9.80,-7.18,19.90,-0.1348,0.0282,-2.0703,0.4888,-1.0352,5.7070,23.17,149.05,152.35,1
5.503,-4.56,-9.86,-9.80,-7.21,19.90,0.0859,0.0513,-2.1445,0.0898,-0.2305,4.2500,24.61,151.40,155.18,1
5.522,-4.56,-9.86,-9.91,-7.24,-3.40,-0.0059,0.0292,0.4961,-0.0875,-2.0312,8.4609,24.61,148.65,156.27,1
5.552,-4.66,-10.12,-10.07,-7.29,-20.68,-0.3848,-0.0684,2.7578,1.1995,-1.4180,12.2227,24.61,150.06,155.01,1
5.554,-4.66,-10.12,-10.07,-7.29,-20.68,-0.3848,-0.0684,2.7578,1.1995,-1.4180,12.2227,24.61,148.83,158.73,1
5.581,-4.66,-10.12,-10.27,-7.07,-10.99,0.3145,0.0144,-0.7656,1.0493,1.1875,5.9805,24.61,150.22,157.13,1
5.593,-4.66,-10.12,-10.27,-7.13,7.25,0.0996,0.0485,0.8828,0.9024,-1.9922,9.6523,24.61,153.21,159.97,1
5.613,-4.78,-10.48,-10.43,-7.13,-5.27,-0.0234,0.0197,0.1523,0.7341,-0.1914,7.0508,24.61,155.01,159.97,1
5.623,-4.78,-10.48,-10.54,-7.13,-1.28,-0.0273,0.0009,1.7617,0.7341,-2.2617,9.8477,24.61,151.72,158.88,1
5.643,-4.78,-10.48,-10.61,-7.14,-10.18,0.3242,0.0920,3.1406,1.1358,-1.4180,11.8750,24.61,154.63,160.72,1
5.662,-4.78,-10.48,-10.70,-7.09,-17.75,0.0996,-0.0039,3.4492,1.8876,-1.5703,10.8008,24.61,152.63,162.21,1
5.673,-4.78,-10.48,-10.70,-7.05,-17.75,-0.1855,-0.0766,3.4102,2.1243,-1.0742,11.9141,24.61,155.50,159.11,1
5.690,-4.78,-10.48,-10.86,-7.00,-16.01,-0.0762,-0.0764,2.7578,2.3888,0.3047,10.2656,24.61,154.85,159.74,1
5.721,-4.78,-10.48,-10.80,-7.00,-4.38,0.3164,0.0939,-1.1094,1.5530,0.5742,6.2461,25.39,154.70,162.26,1
5.724,-4.78,-10.48,-10.80,-7.00,-4.38,0.3164,0.0939,-1.1094,1.5530,0.5742,6.2461,25.39,156.79,160.62,1
5.743,-4.78,-10.48,-10.97,-7.11,10.03,0.0996,0.0962,0.7266,0.7486,-0.1914,8.3164,25.39,158.10,163.35,1
5.763,-4.78,-10.48,-11.05,-7.27,-5.03,0.1445,0.1088,1.5313,0.8067,-0.7266,11.5703,25.39,157.33,163.67,1
5.801,-4.78,-10.48,-11.00,-7.24,-16.13,-0.3281,-0.0921,2.3359,1.6423,-0.3047,10.9922,25.39,156.18,164.47,1
5.802,-4.78,-10.48,-11.00,-7.24,-16.13,-0.3281,-0.0921,2.3359,1.6423,-0.3047,10.9922,25.39,158.25,162.58,1
5.833,-4.64,-11.15,-11.11,-7.00,-7.22,-0.0234,-0.1016,2.3359,1.7908,1.4922,8.5820,25.39,158.25,166.09,1
5.833,-4.64,-11.15,-11.11,-7.00,-7.22,-0.0234,-0.1016,2.3359,1.7908,1.4922,8.5820,25.39,156.03,164.37,1
5.843,-4.64,-11.15,-11.11,-6.87,-15.27,-0.1387,-0.1164,0.8828,1.7583,-0.9570,9.3047,25.39,160.95,166.03,1
5.860,-4.64,-11.15,-11.06,-6.87,-5.46,0.2617,0.0348,1.1875,1.5568,0.1133,9.2656,25.39,160.95,165.23,1
5.893,-4.58,-11.26,-11.21,-6.92,-0.33,-0.1367,-0.0281,-0.2695,0.8567,-1.1094,7.3516,25.39,159.46,168.04,1
5.903,-4.58,-11.26,-11.20,-6.98,2.06,0.1699,0.0511,0.9961,0.7087,-1.0742,9.6875,26.26,161.68,164.88,1
5.912,-4.58,-11.26,-11.20,-6.98,-5.91,-0.1465,-0.0279,0.9961,0.7528,-1.0742,9.6875,26.26,161.47,164.45,1
5.933,-4.58,-11.26,-11.10,-7.06,-4.27,0.0508,0.0689,0.9570,0.7308,-1.0742,10.6875,26.26,159.52,167.95,1
5.963,-4.58,-11.26,-11.14,-7.11,-5.16,0.1348,0.0773,2.9102,1.3553,-0.9961,10.3828,26.26,163.83,165.67,1
5.963,-4.58,-11.26,-11.14,-7.11,-5.16,0.1348,0.0773,2.9102,1.3553,-0.9961,10.3828,26.26,163.83,168.75,1
5.983,-4.58,-11.26,-11.22,-7.22,-15.70,-0.1914,-0.0197,1.7617,1.7044,-1.1484,10.9570,26.26,160.36,169.64,1
6.001,-4.58,-11.26,-11.22,-7.22,-9.18,0.0078,-0.0087,2.4883,1.8322,-0.3047,10.7656,26.26,159.59,169.92,1
6.013,-4.58,-11.26,-11.22,-7.22,-13.06,-0.0664,-0.0318,1.8789,1.8843,0.1914,10.4961,26.26,162.50,168.01,1
6.030,-4.58,-11.26,-11.08,-7.27,-10.19,0.2832,0.0942,1.0352,1.7531,-0.2305,9.4258,26.26,163.40,167.73,1
6.052,-4.58,-11.26,-11.08,-7.40,-0.97,0.0527,0.0677,0.1523,1.3541,-0.6133,9.3867,26.26,162.42,171.17,1
6.073,-4.58,-11.26,-11.19,-7.53,7.69,0.1953,0.1187,-1.4922,0.5733,-0.8047,6.7461,26.26,164.72,172.00,1
6.081,-4.58,-11.26,-11.19,-7.53,12.43,-0.1934,-0.0061,-1.4922,0.2561,-0.8047,6.7461,26.26,165.34,169.64,1
6.103,-4.58,-11.26,-11.06,-7.58,12.43,0.2051,0.0784,0.4961,0.1167,-1.1094,9.8086,26.26,161.19,170.27,1
6.123,-4.58,-11.26,-11.01,-7.65,-2.94,0.3613,0.1498,-0.9570,0.1080,-0.9180,5.9375,27.13,165.92,172.27,1
6.140,-4.58,-11.26,-11.00,-7.65,9.12,-0.3027,-0.0312,1.1094,0.1234,-0.9570,8.8164,27.13,166.50,172.35,1
6.153,-4.58,-11.26,-11.00,-7.65,-7.21,0.0508,0.0016,1.2656,0.2873,-1.4570,9.5000,27.13,164.64,169.12,1
6.171,-4.58,-11.26,-11.12,-7.57,-7.63,-0.3516,-0.1397,2.3359,0.7292,-0.9180,11.9570,27.13,163.96,171.17,1
6.183,-4.58,-11.26,-11.12,-7.41,-11.10,-0.1387,-0.1393,2.4531,0.9853,-0.7266,9.8828,27.13,168.04,171.20,1
6.203,-4.58,-11.26,-11.04,-7.37,-13.98,-0.0039,-0.0851,2.8359,1.4604,-1.6836,11.9141,27.13,165.18,174.13,1
6.220,-4.58,-11.26,-10.97,-7.23,-13.43,-0.1582,-0.1144,2.2617,1.7623,0.1523,11.4531,27.13,165.26,174.70,1
6.244,-4.58,-11.26,-10.92,-7.12,-15.22,-0.0762,-0.0716,1.8008,2.0595,0.0391,10.1133,27.13,167.48,172.50,1
6.252,-4.58,-11.26,-10.90,-7.12,-10.14,0.1738,0.0265,1.8008,2.0198,0.0391,10.1133,27.13,169.18,172.47,1
6.280,-4.58,-11.26,-10.99,-7.04,-7.99,0.1055,-0.0373,1.1875,1.7245,0.9570,8.3516,27.13,166.33,178.25,1
6.293,-4.58,-11.26,-10.99,-6.88,-8.13,-0.2871,-0.1372,-0.1523,1.5348,-0.6523,8.3125,27.13,167.67,176.43,1
6.304,-4.58,-11.26,-11.09,-6.88,1.01,0.2109,0.0020,0.8828,1.2443,-0.1523,9.2305,28.06,170.36,175.01,1
6.323,-4.58,-11.26,-11.09,-6.84,-5.50,0.0586,-0.0274,0.9180,1.1446,-0.9180,9.9219,28.06,166.17,176.18,1
