t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
7.421,-1.70,-8.58,-12.73,-0.50,-0.0078,-1.5703,-3.7342,-0.6914,14.0195,34.26,172.83,84.37,1
7.430,-1.70,-8.58,-12.73,-0.43,0.0586,-4.0234,-3.5980,-0.3437,9.5039,34.26,173.13,84.37,1
7.451,-1.70,-8.58,-12.56,-0.36,0.1133,-2.4531,-3.3955,-1.1484,10.8008,34.26,169.00,84.37,1
7.479,-2.46,-12.42,-12.44,-0.24,0.1016,-3.7930,-3.6832,-0.5742,8.1211,34.26,165.98,84.37,1
7.480,-2.46,-12.42,-12.44,-0.24,0.1016,-3.7930,-3.6832,-0.5742,8.1211,32.08,168.01,84.37,1
7.510,-2.46,-12.42,-12.29,-0.11,0.0312,-1.4180,-3.1071,-1.0352,11.0742,32.08,166.86,84.37,1
7.511,-2.46,-12.42,-12.29,-0.11,0.0312,-1.4180,-3.1071,-1.0352,11.0742,32.08,161.45,84.37,1
7.530,-2.46,-12.42,-12.29,-0.03,0.0918,-3.9453,-3.1874,-1.2266,6.7422,32.08,161.45,84.37,1
7.560,-2.46,-12.42,-12.18,-0.06,-0.0254,-1.9141,-3.5558,-1.3789,12.0234,32.08,164.85,84.37,1
7.561,-2.46,-12.42,-12.18,-0.06,-0.0254,-1.9141,-3.5558,-1.3789,12.0234,32.08,160.31,84.37,1
7.650,-2.33,-11.99,-11.98,0.25,0.0625,-4.7109,-3.5992,-1.0352,7.8164,32.08,160.80,84.37,1
7.651,-2.33,-11.99,-11.98,0.25,0.0625,-4.7109,-3.5992,-1.0352,7.8164,32.08,156.74,0.00,1
7.670,-2.33,-11.99,-11.92,0.26,0.0254,-3.7539,-3.7027,-1.1484,8.6602,32.08,156.74,0.00,1
7.671,-2.33,-11.99,-11.92,0.26,0.0254,-3.7539,-3.7027,-1.1484,8.6602,32.08,153.07,0.00,1
7.701,-2.44,-12.00,-11.96,0.26,0.0254,-4.4062,-3.7852,-0.2695,9.8477,32.08,153.07,0.00,1
7.711,-2.44,-12.00,-11.96,0.54,0.0996,-3.1797,-3.7824,-1.2656,9.3437,29.13,149.99,0.00,1
7.711,-2.44,-12.00,-11.96,0.54,0.0996,-3.1797,-3.7824,-1.2656,9.3437,29.13,149.14,0.00,1
7.731,-2.44,-12.00,-12.01,0.46,-0.1309,-3.1406,-3.5683,-0.8828,11.1094,29.13,149.14,0.00,1
7.731,-2.44,-12.00,-12.01,0.46,-0.1309,-3.1406,-3.5683,-0.8828,11.1094,29.13,150.72,0.00,1
7.770,-2.44,-12.00,-11.94,0.55,0.0781,-4.0234,-3.5558,-1.1484,7.9687,29.13,150.72,0.00,1
7.771,-2.44,-12.00,-11.94,0.55,0.0781,-4.0234,-3.5558,-1.1484,7.9687,29.13,148.10,0.00,1
7.791,-2.44,-12.00,-11.94,0.52,-0.0137,-3.3320,-3.5622,-0.7656,8.1602,29.13,148.10,0.00,1
7.791,-2.44,-12.00,-11.94,0.52,-0.0137,-3.3320,-3.5622,-0.7656,8.1602,29.13,145.67,0.00,1
7.811,-2.44,-12.00,-11.96,0.46,-0.0527,-3.8672,-3.6022,-1.3398,7.8906,29.13,145.67,0.00,1
7.841,-2.76,-12.09,-12.06,0.46,-0.0527,-3.0273,-3.5766,-1.3398,10.2266,29.13,143.80,0.00,1
7.870,-2.76,-12.09,-12.09,0.63,-0.1465,-2.6055,-3.0620,-0.4219,10.3828,29.13,142.55,0.00,1
7.870,-2.76,-12.09,-12.09,0.63,-0.1465,-2.6055,-3.0620,-0.4219,10.3828,29.13,139.06,0.00,1
7.871,-2.76,-12.09,-12.09,0.63,-0.1465,-2.6055,-3.0620,-0.4219,10.3828,29.13,139.06,0.00,1
7.901,-2.78,-12.07,-12.02,0.58,-0.0449,-4.7891,-3.4026,-0.4219,8.0391,29.13,139.06,0.00,1
7.930,-2.78,-12.07,-11.92,0.64,0.0391,-4.3672,-3.6887,-1.1875,8.5430,27.34,135.80,0.00,1
7.931,-2.78,-12.07,-11.92,0.64,0.0391,-4.3672,-3.6887,-1.1875,8.5430,27.34,133.92,0.00,1
7.950,-2.79,-11.89,-11.92,0.75,0.0586,-4.9023,-3.9995,-0.1523,7.1289,27.34,133.92,0.00,1
7.990,-2.79,-11.89,-11.94,0.62,-0.0449,-2.9492,-3.9978,-0.6133,10.5742,27.34,129.50,0.00,1
7.991,-2.79,-11.89,-11.94,0.62,-0.0449,-2.9492,-3.9978,-0.6133,10.5742,27.34,128.80,0.00,1
8.011,-2.79,-11.89,-11.96,0.63,0.0156,-3.2930,-3.7164,-0.7266,10.5703,27.34,128.80,0.00,1
8.011,-2.79,-11.89,-11.96,0.63,0.0156,-3.2930,-3.7164,-0.7266,10.5703,27.34,128.35,0.00,1
8.041,-2.79,-11.89,-11.96,0.58,-0.0430,-5.0195,-3.7833,-0.7266,7.3906,27.34,128.35,0.00,1
8.070,-2.79,-11.89,-11.96,0.53,-0.0312,-3.1406,-3.7262,-0.5352,9.2305,27.34,125.30,0.00,1
8.071,-2.79,-11.89,-11.96,0.53,-0.0312,-3.1406,-3.7262,-0.5352,9.2305,27.34,123.38,0.00,1
8.090,-2.79,-11.89,-11.99,0.27,-0.1504,-2.4141,-3.3658,-0.1914,9.7305,27.34,123.38,0.00,1
8.091,-2.79,-11.89,-11.99,0.27,-0.1504,-2.4141,-3.3658,-0.1914,9.7305,24.43,123.33,0.00,1
8.120,-2.79,-11.89,-12.06,0.17,-0.1016,-3.4492,-3.3720,-0.5742,9.6523,24.43,123.33,0.00,1
8.121,-2.79,-11.89,-12.06,0.17,-0.1016,-3.4492,-3.3720,-0.5742,9.6523,24.43,119.29,0.00,1
8.151,-2.79,-11.89,-12.02,0.24,0.0156,-3.1797,-3.0227,-0.9180,10.4531,24.43,118.13,0.00,1
8.180,-2.79,-11.89,-11.94,0.27,0.0293,-4.7891,-3.3843,-1.0352,8.1211,24.43,115.53,0.00,1
8.180,-2.79,-11.89,-11.94,0.27,0.0293,-4.7891,-3.3843,-1.0352,8.1211,24.43,112.64,0.00,1
8.211,-2.88,-11.93,-11.94,0.33,0.0352,-3.6758,-3.6366,-0.7656,9.0391,24.43,112.64,0.00,1
8.211,-2.88,-11.93,-11.94,0.33,0.0352,-3.6758,-3.6366,-0.7656,9.0391,24.43,112.70,0.00,1
8.231,-2.88,-11.93,-11.97,0.30,-0.0195,-4.7891,-3.8963,-0.2695,7.9727,24.43,112.70,0.00,1
8.241,-2.88,-11.93,-11.97,0.26,-0.0293,-4.7891,-4.0335,-0.2695,7.9727,24.43,110.77,0.00,1
8.261,-2.88,-11.93,-12.03,0.23,-0.0508,-3.9844,-4.1130,0.0000,9.3047,24.43,106.62,0.00,1
8.291,-2.88,-11.93,-12.10,0.15,0.0156,-4.1758,-4.0655,0.1914,8.5391,24.43,108.27,0.00,1
8.320,-2.75,-12.11,-12.10,0.24,0.0703,-2.2617,-3.5984,0.1523,11.6445,21.72,103.00,0.00,1
8.321,-2.75,-12.11,-12.10,0.24,0.0703,-2.2617,-3.5984,0.1523,11.6445,21.72,101.11,0.00,1
8.350,-2.75,-12.11,-12.00,0.34,-0.0312,-3.8672,-3.8312,0.0000,8.3516,21.72,101.11,0.00,1
8.350,-2.75,-12.11,-12.00,0.34,-0.0312,-3.8672,-3.8312,0.0000,8.3516,21.72,97.67,0.00,1
8.371,-2.75,-12.11,-11.99,0.33,-0.0078,-4.1367,-3.9031,0.4961,8.2344,21.72,97.67,0.00,1
8.400,-2.60,-11.95,-11.96,0.40,0.0605,-3.2930,-3.6319,0.2305,9.5039,21.72,96.63,0.00,1
8.401,-2.60,-11.95,-11.96,0.40,0.0605,-3.2930,-3.6319,0.2305,9.5039,21.72,94.83,0.00,1
8.431,-2.60,-11.95,-11.88,0.41,0.0762,-4.7500,-3.9371,-0.4609,7.8164,21.72,94.83,0.00,1
8.431,-2.60,-11.95,-11.88,0.41,0.0762,-4.7500,-3.9371,-0.4609,7.8164,21.72,94.74,0.00,1
8.461,-2.60,-11.95,-11.88,0.50,0.0742,-2.4531,-3.6233,-0.2305,10.6484,21.72,94.74,0.00,1
8.461,-2.60,-11.95,-11.88,0.50,0.0742,-2.4531,-3.6233,-0.2305,10.6484,21.72,89.75,0.00,1
8.491,-2.60,-11.95,-11.88,0.47,-0.0234,-3.7148,-3.7284,-0.2305,9.2656,21.72,89.75,0.00,1
8.510,-2.60,-11.95,-11.88,0.51,-0.0996,-3.9453,-3.7756,-0.6914,9.0039,18.78,88.65,0.00,1
8.520,-2.60,-11.95,-11.88,0.52,0.0234,-3.9453,-3.8017,-0.6914,9.0039,18.78,86.21,0.00,1
8.541,-2.60,-11.95,-11.87,0.51,-0.0234,-3.2578,-3.6985,-0.6914,9.9648,18.78,86.81,0.00,1
8.550,-2.60,-11.95,-11.87,0.49,-0.0137,-3.3320,-3.6367,-0.4219,9.3867,18.78,84.03,0.00,1
8.570,-2.60,-11.95,-11.84,0.49,0.0039,-4.2891,-3.7447,0.2305,8.3555,18.78,82.67,0.00,1
8.601,-2.61,-11.78,-11.77,0.56,0.0508,-4.7109,-3.9273,-0.6133,8.1602,18.78,81.91,0.00,1
8.611,-2.61,-11.78,-11.77,0.62,0.0410,-3.7539,-3.9711,-0.4961,10.1875,18.78,77.83,0.00,1
8.631,-2.61,-11.78,-11.72,0.62,-0.0039,-3.3320,-3.8037,-0.6914,9.5430,18.78,77.87,0.00,1
8.650,-2.61,-11.78,-11.69,0.66,0.0332,-4.6367,-3.9587,-0.0781,8.8437,18.78,75.55,0.00,1
8.651,-2.61,-11.78,-11.69,0.66,0.0332,-4.6367,-3.9587,-0.0781,8.8437,18.78,76.12,0.00,1
8.680,-2.73,-11.72,-11.70,0.65,-0.0176,-4.2148,-4.0366,-1.2266,8.8828,18.78,73.07,0.00,1
8.711,-2.73,-11.72,-11.73,0.60,0.0098,-3.9453,-3.8309,-0.4219,8.8867,16.39,70.94,0.00,1
8.711,-2.73,-11.72,-11.73,0.60,0.0098,-3.9453,-3.8309,-0.4219,8.8867,16.39,68.50,0.00,1
8.741,-2.73,-11.72,-11.70,0.66,0.0273,-3.8320,-3.8100,-0.4219,9.0820,16.39,68.50,0.00,1
8.741,-2.73,-11.72,-11.70,0.66,0.0273,-3.8320,-3.8100,-0.4219,9.0820,16.39,65.66,0.00,1
8.770,-2.73,-11.72,-11.69,0.68,0.0254,-3.9062,-3.7237,-0.8828,8.8477,16.39,65.66,0.00,1
8.770,-2.73,-11.72,-11.69,0.68,0.0254,-3.9062,-3.7237,-0.8828,8.8477,16.39,63.18,0.00,1
8.790,-2.73,-11.72,-11.69,0.68,0.0176,-2.5273,-3.4703,-0.8828,10.5352,16.39,63.18,0.00,1
8.801,-2.73,-11.72,-11.69,0.69,0.0137,-3.5625,-3.4083,-1.6094,9.2656,16.39,63.02,0.00,1
8.851,-3.09,-11.66,-11.63,0.71,0.0332,-3.4844,-3.5348,-0.8828,9.3477,16.39,61.36,0.00,1
8.851,-3.09,-11.66,-11.63,0.71,0.0332,-3.4844,-3.5348,-0.8828,9.3477,16.39,57.77,0.00,1
8.852,-3.09,-11.66,-11.63,0.71,0.0332,-3.4844,-3.5348,-0.8828,9.3477,16.39,58.13,0.00,1
8.880,-3.16,-11.61,-11.62,0.65,-0.0195,-3.6016,-3.5455,-1.5703,9.6523,16.39,58.13,0.00,1
8.891,-3.16,-11.61,-11.62,0.71,0.0371,-2.7969,-3.4898,-1.6484,10.6875,13.82,55.29,0.00,1
8.911,-3.16,-11.61,-11.53,0.73,0.0332,-4.0625,-3.5336,-1.7227,9.1562,13.82,54.77,0.00,1
8.930,-3.16,-11.61,-11.53,0.74,0.0234,-4.0977,-3.6914,-1.1484,9.3047,13.82,52.52,0.00,1
8.940,-3.16,-11.61,-11.53,0.69,-0.0723,-5.0937,-3.8335,-1.3789,7.8555,13.82,51.39,0.00,1
8.961,-3.16,-11.61,-11.56,0.69,-0.0078,-3.3320,-3.8733,-0.1523,11.0703,13.82,51.39,0.00,1
8.989,-3.22,-11.46,-11.52,0.66,-0.0254,-3.6758,-3.7227,-1.2656,9.6875,13.82,49.54,0.00,1
8.990,-3.22,-11.46,-11.52,0.66,-0.0254,-3.6758,-3.7227,-1.2656,9.6875,13.82,45.57,0.00,1
9.020,-3.25,-11.29,-11.32,0.71,0.0352,-3.1797,-3.6649,-1.2656,9.5781,13.82,45.57,0.00,1
9.051,-3.25,-11.29,-11.14,0.68,0.0020,-2.7578,-3.4694,-0.5742,9.8477,13.82,44.63,0.00,1
9.051,-3.25,-11.29,-11.14,0.68,0.0020,-2.7578,-3.4694,-0.5742,9.8477,13.82,41.90,0.00,1
9.070,-3.25,-11.29,-11.07,0.64,-0.0332,-2.9883,-3.2778,-0.7656,10.4141,13.82,41.90,0.00,1
9.101,-3.36,-10.94,-10.97,0.64,-0.0039,-3.1797,-3.3524,-0.8047,9.9609,13.82,41.17,0.00,1
9.111,-3.36,-10.94,-10.97,0.79,0.0840,-4.1758,-3.4056,-0.8828,8.0078,10.56,38.03,0.00,1
9.111,-3.36,-10.94,-10.97,0.79,0.0840,-4.1758,-3.4056,-0.8828,8.0078,10.56,38.03,0.00,1
9.131,-3.36,-10.94,-10.78,0.77,-0.0234,-3.4102,-3.4987,-0.4609,9.3828,10.56,38.03,0.00,1
9.159,-3.51,-10.69,-10.69,0.80,0.0273,-1.6836,-3.2241,-0.1914,7.0117,10.56,36.87,0.00,1
9.160,-3.51,-10.69,-10.69,0.80,0.0273,-1.6836,-3.2241,-0.1914,7.0117,10.56,34.53,0.00,1
9.190,-3.51,-10.69,-10.74,0.62,-0.1055,0.3437,-1.9294,-1.4922,11.2617,10.56,34.53,0.00,1
9.231,-3.51,-10.69,-10.80,0.59,-0.0195,0.1914,-0.9571,0.2305,9.3867,10.56,35.09,0.48,1
9.240,-3.51,-10.69,-10.80,0.41,-0.0820,0.1914,-0.7807,0.2305,9.3867,10.56,36.89,33.19,1
9.241,-3.51,-10.69,-10.80,0.41,-0.0820,0.1914,-0.7807,0.2305,9.3867,10.56,36.89,33.43,1
9.251,-3.51,-10.69,-10.80,0.34,-0.1309,0.0000,-0.6467,-1.1484,9.7695,10.56,36.89,33.43,1
9.330,-3.94,-11.03,-10.99,0.06,-0.0449,0.0391,0.1132,-1.2656,10.9180,10.56,36.89,33.43,1
9.331,-3.94,-11.03,-10.99,0.06,-0.0449,0.0391,0.1132,-1.2656,10.9180,7.98,36.07,32.61,1
9.331,-3.94,-11.03,-10.99,0.06,-0.0449,0.0391,0.1132,-1.2656,10.9180,7.98,36.07,32.32,1
9.350,-3.94,-11.03,-10.99,0.01,-0.0605,-0.6914,-0.0154,0.0000,9.7266,7.98,36.07,32.32,1
9.351,-3.94,-11.03,-10.99,0.01,-0.0605,-0.6914,-0.0154,0.0000,9.7266,7.98,34.90,32.32,1
9.381,-4.04,-11.03,-11.01,0.04,0.0059,-0.9961,-0.3542,-0.4609,7.9727,7.98,34.90,32.32,1
9.391,-4.04,-11.03,-11.01,-0.04,-0.0449,-0.0781,-0.3793,-0.1914,9.3437,7.98,33.05,32.07,1
9.391,-4.04,-11.03,-11.01,-0.04,-0.0449,-0.0781,-0.3793,-0.1914,9.3437,7.98,33.05,32.07,1
9.411,-4.04,-11.03,-10.97,-0.04,-0.0195,0.2695,-0.1997,-0.8828,10.1484,7.98,33.05,32.07,1
9.440,-4.17,-10.86,-10.88,0.00,0.0371,-0.1914,-0.1494,0.7266,8.9609,7.98,33.39,30.56,1
9.440,-4.17,-10.86,-10.88,0.00,0.0371,-0.1914,-0.1494,0.7266,8.9609,7.98,31.50,30.58,1
9.470,-4.21,-10.79,-10.74,0.12,0.0625,0.4961,-0.0177,0.0000,10.8750,7.98,31.50,30.58,1
9.470,-4.21,-10.79,-10.74,0.12,0.0625,0.4961,-0.0177,0.0000,10.8750,7.98,31.32,28.73,1
9.501,-4.21,-10.79,-10.60,0.11,-0.0059,0.5352,0.0963,-1.3789,10.8008,7.98,31.32,28.73,1
9.521,-4.21,-10.79,-10.45,0.23,0.0703,-1.2266,-0.1440,-0.4219,8.3906,5.65,28.99,28.46,1
9.530,-4.21,-10.79,-10.45,0.31,0.0703,-0.1133,-0.2212,-1.0352,10.0312,5.65,28.99,28.46,1
9.581,-4.35,-10.02,-10.21,0.59,0.1016,-1.3398,-0.7612,-1.1484,7.9687,5.65,28.99,28.46,1
9.591,-4.35,-10.02,-10.21,0.67,0.0723,-1.6836,-0.8776,-1.3008,7.8164,5.65,27.85,27.02,1
9.591,-4.35,-10.02,-10.21,0.67,0.0723,-1.6836,-0.8776,-1.3008,7.8164,5.65,27.85,27.02,1
9.610,-4.35,-10.02,-9.72,0.66,-0.0176,-0.6133,-0.9155,-0.4961,10.0312,5.65,27.85,27.02,1
9.611,-4.35,-10.02,-9.72,0.66,-0.0176,-0.6133,-0.9155,-0.4961,10.0312,5.65,28.00,26.08,1
9.660,-4.35,-10.02,-8.96,0.83,0.0254,-0.9180,-0.9209,-1.2656,9.2695,5.65,28.00,26.08,1
9.660,-4.35,-10.02,-8.96,0.83,0.0254,-0.9180,-0.9209,-1.2656,9.2695,5.65,27.02,25.82,1
9.691,-4.35,-10.02,-8.25,0.85,0.0137,-1.2656,-0.9462,-0.3828,8.9609,5.65,27.02,25.82,1
9.691,-4.35,-10.02,-8.25,0.85,0.0137,-1.2656,-0.9462,-0.3828,8.9609,5.04,27.29,24.67,1
9.692,-4.35,-10.02,-8.25,0.85,0.0137,-1.2656,-0.9462,-0.3828,8.9609,5.04,27.29,24.67,1
9.711,-4.35,-10.02,-7.93,0.84,-0.0234,-2.1055,-1.0118,-0.0391,8.3516,5.04,27.29,24.67,1
9.720,-4.35,-10.02,-7.93,0.76,-0.0684,-2.1055,-1.1798,-0.0391,8.3516,5.04,27.29,24.67,1
9.751,-4.35,-10.02,-7.35,0.79,-0.0020,-2.3359,-1.4226,0.0391,7.7773,5.04,25.78,23.83,1
9.771,-4.35,-10.02,-7.09,0.83,0.0332,-1.4180,-1.5308,-0.4219,9.3828,5.04,25.78,23.83,1
9.791,-4.35,-10.02,-6.82,0.89,0.0332,-0.5352,-1.4162,-0.6133,11.7578,5.04,25.05,23.83,1
9.801,-4.35,-10.02,-6.82,1.03,0.1250,-0.5352,-1.2809,-0.6133,11.7578,5.04,25.05,22.04,1
9.831,-3.75,-6.21,-6.36,1.03,-0.0020,-2.3750,-1.6010,0.0000,9.9258,5.04,22.70,22.04,1
9.851,-3.75,-6.21,-5.96,0.98,-0.0449,-3.2187,-2.0135,0.2695,9.5000,5.04,22.70,20.00,1
9.860,-3.75,-6.21,-5.96,1.00,-0.0059,-3.2187,-2.1987,0.2695,9.5000,5.04,20.19,20.00,1
9.861,-3.75,-6.21,-5.96,1.00,-0.0059,-3.2187,-2.1987,0.2695,9.5000,5.04,20.19,20.00,1
9.891,-3.75,-6.21,-5.40,1.05,0.0605,-3.4492,-2.6735,-0.9180,8.7383,5.04,20.19,20.00,1
9.891,-3.75,-6.21,-5.40,1.05,0.0605,-3.4492,-2.6735,-0.9180,8.7383,5.37,20.19,16.66,1
9.931,-3.75,-6.21,-4.89,1.07,0.0098,-2.6445,-2.8064,-0.5352,10.4180,5.37,20.19,16.66,1
9.940,-3.75,-6.21,-4.89,1.25,0.0723,-2.6445,-2.7815,-0.5352,10.4180,5.37,16.33,16.66,1
9.940,-3.75,-6.21,-4.89,1.25,0.0723,-2.6445,-2.7815,-0.5352,10.4180,5.37,16.33,16.66,1
9.970,-3.75,-6.21,-4.47,1.32,0.0332,-2.7969,-2.9061,0.2305,9.5391,5.37,16.33,16.66,1
10.001,-3.75,-6.21,-4.12,1.45,0.0098,-2.3750,-2.9556,0.4219,9.6484,5.37,16.33,12.51,1
10.030,-3.75,-6.21,-3.79,1.60,0.0996,-2.4531,-2.8500,-0.7266,9.3437,5.37,11.32,12.51,1
10.031,-3.75,-6.21,-3.79,1.60,0.0996,-2.4531,-2.8500,-0.7266,9.3437,5.37,11.32,12.51,1
10.051,-3.75,-6.21,-3.63,1.59,-0.0215,-2.8359,-2.7994,-0.3828,9.0781,5.37,11.32,12.51,1
10.080,-3.58,-3.40,-3.46,1.65,0.0352,-3.6406,-2.9203,-0.0781,7.9727,5.37,11.32,12.51,1
10.080,-3.58,-3.40,-3.46,1.65,0.0352,-3.6406,-2.9203,-0.0781,7.9727,3.74,11.32,12.51,1
10.081,-3.58,-3.40,-3.46,1.65,0.0352,-3.6406,-2.9203,-0.0781,7.9727,3.74,11.32,12.51,1
10.111,-3.58,-3.40,-3.15,1.65,0.0410,-3.1016,-2.9936,0.0391,8.9609,3.74,11.32,12.51,1
10.111,-3.58,-3.40,-3.15,1.65,0.0410,-3.1016,-2.9936,0.0391,8.9609,3.74,11.32,12.51,1
10.170,-3.58,-3.40,-2.83,1.77,0.0332,-2.2969,-3.0233,-0.3437,10.0742,3.74,11.32,12.51,1
10.170,-3.58,-3.40,-2.83,1.77,0.0332,-2.2969,-3.0233,-0.3437,10.0742,3.74,11.32,12.51,1
10.171,-3.58,-3.40,-2.83,1.77,0.0332,-2.2969,-3.0233,-0.3437,10.0742,3.74,11.32,12.51,1
10.191,-3.58,-3.40,-2.72,1.74,-0.0293,-2.7578,-2.8777,-0.4219,8.8125,3.74,11.32,12.51,1
10.220,-3.96,-2.68,-2.67,1.70,-0.0488,-0.8047,-2.2873,-0.3828,9.5000,3.74,11.32,12.51,1
10.221,-3.96,-2.68,-2.67,1.70,-0.0488,-0.8047,-2.2873,-0.3828,9.5000,3.74,11.32,12.51,1
10.231,-3.96,-2.68,-2.67,1.57,-0.0859,0.7266,-1.9371,-0.9180,11.1914,3.74,11.32,12.51,1
10.250,-3.96,-2.68,-2.63,1.55,-0.0449,-0.0781,-1.2071,-0.6914,9.0391,3.74,11.32,12.51,1
10.271,-3.96,-2.68,-0.37,1.46,-0.0801,0.8438,-0.5966,-1.2266,9.8477,3.74,11.32,12.51,1
10.280,-3.96,-2.68,-0.37,1.33,-0.1074,0.8438,-0.3754,-1.2266,9.8477,3.74,11.32,12.51,1
10.311,-3.96,-2.68,1.86,1.25,-0.1016,0.8438,0.1386,-0.9961,9.8047,2.26,11.32,12.51,1
10.330,-3.96,-2.68,2.53,1.19,-0.0508,0.0781,0.2096,-1.2266,8.5039,2.26,11.32,12.51,1
10.351,-3.96,-2.68,3.05,1.11,-0.0664,0.3828,0.3374,-0.6914,9.1992,2.26,11.32,12.51,1
10.360,-3.96,-2.68,3.05,1.04,-0.0664,0.3828,0.3444,-0.6914,9.1992,2.26,11.32,12.51,1
10.371,-3.96,-2.68,3.05,1.04,0.0098,1.0352,0.4025,-1.1094,9.9609,2.26,11.32,12.51,1
10.390,-3.96,-2.68,3.95,1.02,-0.0352,0.6133,0.5248,-0.6914,9.2266,2.26,11.32,12.51,1
10.420,-3.98,4.52,4.36,1.03,0.0039,0.0000,0.5378,-0.7656,8.0117,2.26,11.32,12.51,1
10.421,-3.98,4.52,4.36,1.03,0.0039,0.0000,0.5378,-0.7656,8.0117,2.26,11.32,12.51,1
10.451,-3.98,4.52,5.01,1.03,0.0332,0.9180,0.6486,-0.9180,9.6914,2.26,11.32,12.51,1
10.451,-3.98,4.52,5.01,1.03,0.0332,0.9180,0.6486,-0.9180,9.6914,2.26,11.32,12.51,1
10.471,-3.98,4.52,5.28,1.06,0.0234,0.0391,0.5459,-0.5352,8.4648,2.26,11.32,12.51,1
10.501,-3.98,4.52,5.63,1.03,-0.0273,0.1523,0.4249,-1.0352,8.3125,2.26,11.32,0.00,1
10.501,-3.98,4.52,5.63,1.03,-0.0273,0.1523,0.4249,-1.0352,8.3125,0.87,0.00,0.00,1
10.531,-3.98,4.52,5.93,1.00,-0.0371,0.6523,0.5342,-0.6133,9.3867,0.87,0.00,0.00,1
10.570,-3.98,4.52,6.36,1.01,0.0117,0.6523,0.4815,-0.7656,10.4961,0.87,0.00,0.00,1
10.571,-3.98,4.52,6.36,1.01,0.0117,0.6523,0.4815,-0.7656,10.4961,0.87,0.00,0.00,1
10.590,-3.98,4.52,6.56,1.15,0.0625,-0.9570,0.1836,-0.8047,7.6250,0.87,0.00,0.00,1
10.590,-3.98,4.52,6.56,1.15,0.0625,-0.9570,0.1836,-0.8047,7.6250,0.87,0.00,0.00,1
10.611,-3.98,4.52,6.69,1.17,0.0215,0.1914,0.0489,-0.5352,10.0352,0.87,0.00,0.00,1
10.640,-4.26,6.95,6.87,1.23,0.0469,0.4219,0.1582,-1.1094,9.6094,0.87,0.00,0.00,1
10.640,-4.26,6.95,6.87,1.23,0.0469,0.4219,0.1582,-1.1094,9.6094,0.87,0.00,0.00,1
10.671,-4.26,6.95,7.26,1.33,0.0156,0.9180,0.3779,-1.2656,10.7969,0.87,0.00,0.00,1
10.700,-4.26,6.95,7.48,1.29,-0.0293,0.0391,0.2222,-1.3008,10.0352,0.87,0.00,0.00,1
10.701,-4.26,6.95,7.48,1.29,-0.0293,0.0391,0.2222,-1.3008,10.0352,0.43,0.00,0.00,1
10.730,-4.26,6.95,7.68,1.33,0.0254,-0.4219,-0.1197,-1.1094,8.9219,0.43,0.00,0.00,1
10.731,-4.26,6.95,7.68,1.33,0.0254,-0.4219,-0.1197,-1.1094,8.9219,0.43,0.00,0.00,1
10.750,-4.38,7.80,7.68,1.42,0.0625,-0.1133,-0.1371,-1.0742,9.4258,0.43,0.00,0.00,1
10.771,-4.38,7.80,7.95,1.53,0.0937,0.1133,-0.0082,-0.9180,9.0430,0.43,0.00,0.00,1
10.780,-4.38,7.80,7.95,1.56,0.0293,0.1133,0.0105,-0.9180,9.0430,0.43,0.00,0.00,1
10.791,-4.38,7.80,7.95,1.52,-0.0605,0.3047,0.0416,-1.4180,9.3828,0.43,0.00,0.00,1
10.810,-4.38,7.80,8.11,1.54,0.0273,0.0000,0.0638,-1.2656,9.2266,0.43,0.00,0.00,1
10.841,-4.38,7.80,8.26,1.59,0.0293,0.1523,0.0168,-1.2266,9.1211,0.43,0.00,0.00,1
10.841,-4.38,7.80,8.26,1.59,0.0293,0.1523,0.0168,-1.2266,9.1211,0.43,0.00,0.00,1
10.890,-4.26,8.32,8.36,1.64,0.0449,0.4609,0.1970,-0.9570,9.7656,0.43,0.00,0.00,1
10.890,-4.26,8.32,8.36,1.64,0.0449,0.4609,0.1970,-0.9570,9.7656,0.33,0.00,0.00,1
10.901,-4.26,8.32,8.36,1.57,-0.0254,0.5352,0.2435,-1.1094,9.3828,0.33,0.00,0.00,1
10.920,-4.26,8.32,8.42,1.58,0.0234,-0.3437,0.1484,-0.9570,8.3516,0.33,0.00,0.00,1
