t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
13.165,2.2344,1.0886,-1.3320,0.0534,4.0195,0.0558,-2.66,-0.83,2.8359,-1.8008,13.3711,2.8359,1.8437,28.48,47.34,50.11,1
13.179,2.2344,1.2646,-1.3320,-0.1594,4.0195,0.6646,-2.65,-0.79,-0.2695,-0.4219,6.7422,-0.2695,1.7477,28.48,49.17,50.91,1
13.196,0.7305,0.9805,0.3828,-0.1610,-0.5117,0.3158,-2.63,-0.78,1.3398,-0.0781,8.8477,1.3398,1.4228,28.48,48.56,50.26,1
13.214,0.4180,0.8846,0.4922,0.0020,-0.0117,0.1211,-2.59,-0.79,1.0352,0.0391,9.3477,1.0352,1.3318,28.48,48.56,50.26,1
13.237,1.0898,0.8287,0.0625,0.1031,-1.0469,-0.0832,-2.56,-0.80,2.0703,0.3437,11.3008,2.0703,1.4535,28.48,50.84,53.10,1
13.247,1.4297,0.8960,0.7891,0.1550,1.9414,0.0079,-2.55,-0.84,2.0703,0.3437,11.3008,2.0703,1.5482,28.48,49.86,51.82,1
13.267,0.3945,0.9189,-0.4727,0.1774,1.1758,0.5494,-2.54,-0.81,2.5273,-0.5352,8.3164,2.5273,1.5520,28.48,51.36,54.53,1
13.285,1.8789,1.0987,-0.0820,0.0795,-1.0469,0.2352,-2.51,-0.79,0.7266,0.4961,10.4531,0.7266,1.6846,28.48,51.63,51.93,1
13.298,0.0703,0.9936,0.9414,0.2009,1.0977,0.2808,-2.49,-0.82,3.4844,-1.9141,8.5391,3.4844,1.6932,28.48,53.44,56.01,1
13.316,2.8281,1.3421,-1.4688,-0.1225,-0.8164,0.0889,-2.48,-0.87,2.2969,1.3008,10.3437,2.2969,2.1062,28.48,53.44,54.35,1
13.335,0.8906,1.4374,-1.7852,-0.0764,2.1719,0.3257,-2.47,-0.91,1.5703,-2.2227,11.5312,1.5703,2.0487,28.48,52.74,56.68,1
13.349,0.8906,1.3534,-1.7852,-0.3389,2.1719,0.6093,-2.46,-0.87,1.5703,-0.1133,7.5898,1.5703,1.9752,28.48,55.01,56.00,1
13.366,-0.1445,1.1394,1.0508,-0.2241,-1.4375,0.2050,-2.45,-0.86,1.5703,-0.1133,7.5898,1.5703,1.8604,28.48,56.10,56.61,1
13.385,2.7148,0.9272,-1.7539,-0.0154,0.9375,-0.1649,-2.43,-0.91,3.4102,-2.1836,10.3047,3.4102,2.1687,28.48,56.10,58.78,1
13.407,-0.0977,1.1047,1.3867,-0.1257,-3.3516,-0.4479,-2.41,-0.99,2.5664,-2.1445,13.5234,2.5664,1.9549,28.48,55.60,58.88,1
13.417,1.8477,1.0756,-1.7148,-0.1415,4.1562,-0.2933,-2.41,-0.98,2.5664,-2.1445,13.5234,2.5664,2.0489,28.48,56.68,59.59,1
13.434,-0.8320,1.0802,0.3086,-0.4259,-2.7383,0.4171,-2.38,-0.99,-0.1133,-0.1133,6.6289,-0.1133,1.6026,28.48,56.86,59.76,1
13.456,0.3750,0.6954,0.9570,-0.0320,-1.8594,-0.4641,-2.36,-1.08,1.4922,-0.9180,10.1133,1.4922,1.4651,28.48,58.41,59.60,1
13.474,0.7734,0.6928,-0.2617,-0.0866,-4.2734,-0.6024,-2.36,-1.13,1.5313,-0.6914,5.0937,1.5313,1.4830,28.48,59.00,63.31,1
13.486,0.7734,0.7052,-0.2617,-0.1135,-4.2734,-1.1663,-2.35,-1.18,2.9883,-0.4961,14.6758,2.9883,1.6069,28.48,59.69,60.82,1
13.505,2.2070,1.0418,-0.0742,-0.1140,5.3047,0.0723,-2.33,-1.21,0.9180,-1.4570,9.5820,0.9180,1.8331,28.48,58.23,64.11,1
13.524,0.6289,0.8913,0.8047,-0.2258,-2.7773,0.1724,-2.31,-1.22,1.4180,0.3828,6.5898,1.4180,1.6318,28.48,60.71,62.08,1
13.536,0.6289,0.8510,0.8047,-0.0675,-2.7773,-0.2807,-2.30,-1.31,1.6484,-1.1094,8.8867,1.6484,1.6174,28.48,64.22,65.98,1
13.554,0.0625,0.7721,0.2617,-0.1190,-3.5078,-0.7226,-2.30,-1.36,0.8828,-0.1523,5.8633,0.8828,1.4585,28.48,64.22,65.98,1
13.574,4.2969,0.9096,0.3750,-0.0020,4.6133,-0.8628,-2.29,-1.40,5.1328,-0.0391,13.9805,5.1328,2.2358,28.48,63.49,66.37,1
13.587,0.7734,1.3774,-1.6172,-0.0779,1.2070,0.0766,-2.28,-1.40,1.6094,-2.0312,10.5742,1.6094,2.0972,28.48,65.73,67.98,1
13.605,1.5938,1.2717,2.4844,-0.1863,-1.5156,0.1794,-2.24,-1.46,2.4531,2.0703,7.8516,2.4531,2.1456,28.48,66.23,67.00,1
13.625,0.2734,1.0893,-1.3945,-0.1343,-2.3945,-0.5930,-2.22,-1.59,1.3398,-0.0781,7.1680,1.3398,1.8209,28.48,67.67,70.48,1
13.638,0.4414,0.9774,0.3281,-0.1901,-2.2031,-0.8544,-2.21,-1.63,1.3398,-0.0781,7.1680,1.3398,1.7470,28.48,67.90,72.13,1
13.658,3.5000,1.6611,0.0234,-0.0998,4.4219,0.5647,-2.19,-1.70,1.2656,-2.5273,9.5820,1.2656,2.4024,28.48,66.04,72.13,1
13.676,0.3594,1.4876,-2.1289,-0.5412,0.2109,0.7267,-2.16,-1.65,1.6484,1.6484,7.8164,1.6484,2.1106,28.48,71.51,71.41,1
13.694,0.1602,1.1634,-2.0156,-0.2248,-2.2031,-0.0010,-2.12,-1.66,1.0742,-2.4141,7.1680,1.0742,1.8260,28.48,73.34,72.17,1
13.706,0.1602,1.0093,-2.0156,-0.4999,-2.2031,-0.3392,-2.11,-1.70,1.9531,0.7656,7.6289,1.9531,1.7808,28.48,70.27,75.68,1
13.724,2.2266,1.0593,0.0859,-0.2027,2.8164,-0.4792,-2.06,-1.77,3.1797,-0.3047,12.1797,3.1797,2.1110,28.48,71.10,76.92,1
13.745,0.8711,1.2819,-2.4219,-0.3214,2.2773,0.4123,-2.00,-1.86,1.8398,-2.7969,11.6445,1.8398,2.1176,28.48,73.64,74.63,1
13.757,0.8242,1.1872,2.9023,-0.3604,-3.1602,0.3901,-1.99,-1.85,1.8008,2.5273,6.2070,1.8008,2.0475,28.48,75.30,75.25,1
13.774,2.5703,1.2240,-2.6523,0.1206,-0.0977,-0.3718,-1.93,-1.95,3.5625,-3.0273,9.2656,3.5625,2.3674,28.48,76.39,76.53,1
13.796,0.2578,1.1712,1.4492,0.0830,-4.4570,-1.2431,-1.87,-2.11,2.4531,-1.3789,13.2109,2.4531,2.0868,28.48,74.58,79.31,1
13.808,1.4141,1.1234,-1.0195,0.0953,3.8555,-1.0718,-1.85,-2.15,2.4531,-1.3789,13.2109,2.4531,2.1430,28.48,76.58,80.48,1
13.828,2.2930,1.3575,-1.2188,-0.3153,1.4414,0.2372,-1.79,-2.12,1.8789,0.8438,10.0312,1.8789,2.3818,28.48,77.32,77.75,1
13.845,0.8320,1.2995,1.1875,-0.0390,0.6758,0.4093,-1.71,-2.12,1.4180,-1.7227,4.0664,1.4180,2.2023,28.48,78.53,80.39,1
13.859,0.3555,1.1228,-1.3945,-0.1642,-5.2969,-0.4491,-1.69,-2.19,4.9023,2.3750,13.5664,4.9023,2.3075,28.48,78.90,82.07,1
13.876,3.8242,1.6729,2.7031,0.3937,4.2031,0.2785,-1.61,-2.27,2.6445,-3.8672,11.5703,2.6445,2.8628,28.48,79.54,83.31,1
13.894,-0.9336,1.5644,2.9844,-0.0706,-0.9336,0.7999,-1.55,-2.23,0.1523,2.6797,8.4219,0.1523,2.2368,28.48,77.59,80.63,1
13.915,1.1211,1.0203,-1.6953,0.4215,-2.6172,0.1736,-1.49,-2.22,2.2227,-1.9922,6.7422,2.2227,2.1038,28.48,80.44,82.75,1
13.927,0.4609,0.9898,1.0938,0.1761,-2.0039,-0.3950,-1.45,-2.30,1.5703,0.8047,7.3516,1.5703,1.9858,28.48,80.68,85.47,1
13.945,0.3516,0.8311,0.8945,0.4204,2.4766,-0.4929,-1.39,-2.50,1.4922,0.6133,11.8398,1.4922,1.8506,28.48,79.81,85.17,1
13.966,4.1016,1.2436,-2.3398,0.0853,2.7852,0.5669,-1.33,-2.57,1.0352,0.4609,7.7344,1.0352,2.4570,28.48,82.88,83.66,1
13.978,-0.1133,1.3454,0.7266,-0.0419,-1.6211,0.5551,-1.31,-2.57,1.0352,0.4609,7.7344,1.0352,2.2386,28.48,85.49,87.42,1
13.998,-0.6602,0.7641,-0.7070,-0.0001,-3.9570,-0.5456,-1.25,-2.60,3.1016,-0.1523,11.6406,3.1016,1.8839,28.48,83.38,90.23,1
14.015,1.9375,0.9351,0.0977,-0.0225,2.2852,-0.1316,-1.19,-2.68,5.0195,-1.8398,14.5156,5.0195,2.3827,28.48,85.09,88.17,1
14.034,-2.2148,1.3335,0.6094,-0.2874,-3.3437,0.8274,-1.13,-2.73,-1.0352,0.3828,6.0195,-1.0352,1.9416,28.48,87.71,87.72,1
14.046,-2.2148,0.7885,0.6094,-0.1496,-3.3437,0.1867,-1.09,-2.81,-0.3047,0.1133,5.2539,-0.3047,1.5428,28.48,87.75,90.54,1
14.066,2.8789,0.4430,0.0586,-0.0176,2.8320,-0.4287,-1.06,-2.92,4.0977,-0.1523,12.1797,4.0977,1.6951,28.48,85.36,92.19,1
14.085,3.4023,1.1758,-1.9414,-0.1560,4.1719,0.6032,-0.97,-3.05,4.6367,-2.1445,13.5273,4.6367,2.4958,28.48,86.98,91.72,1
14.097,-0.9727,1.3185,1.3047,-0.2915,-1.4219,0.9455,-0.94,-3.12,0.2695,1.1094,7.9336,0.2695,2.0031,28.48,89.74,90.83,1
14.114,-0.8438,0.5461,0.5312,0.1892,-4.9453,-0.1434,-0.88,-3.19,0.4219,0.3437,4.4102,0.4219,1.4458,28.48,91.15,93.48,1
14.137,4.2500,0.8547,1.0547,0.3862,5.7734,-0.1341,-0.83,-3.19,3.6758,-1.5703,10.3477,3.6758,2.3942,28.48,92.58,96.54,1
14.148,2.4102,1.2290,-1.3984,0.2927,0.9922,0.3908,-0.80,-3.25,3.6758,-1.5703,10.3477,3.6758,2.5910,28.48,89.06,94.36,1
14.168,-0.5547,1.1763,-0.4102,-0.1321,-1.3438,0.2370,-0.77,-3.29,-0.5742,-0.3047,5.6680,-0.5742,2.0203,28.48,95.83,94.03,1
14.185,-1.8477,0.3992,-0.1484,-0.1530,-3.6836,-0.7291,-0.74,-3.25,2.1836,-0.0781,11.2227,2.1836,1.5051,28.48,92.76,96.16,1
14.199,0.9023,0.3244,0.0703,-0.1184,1.8633,-0.5310,-0.72,-3.26,2.9492,-0.8828,9.8477,2.9492,1.7165,28.48,93.75,95.96,1
14.216,1.6602,0.6560,-0.7344,-0.2430,0.5000,-0.1537,-0.70,-3.40,1.3008,0.1914,9.5039,1.3008,1.9343,28.48,94.91,97.93,1
14.235,-0.8242,0.4592,-0.2109,-0.1515,-4.0586,-0.3655,-0.67,-3.48,0.4961,-0.3437,5.2852,0.4961,1.5402,28.48,94.42,99.92,1
14.255,-0.9375,0.0861,-0.0586,-0.1562,1.4961,-0.9685,-0.67,-3.46,0.3828,-0.1914,10.8398,0.3828,1.2190,28.48,96.16,101.21,1
14.267,-0.9375,-0.0711,-0.0586,-0.1412,1.4961,-0.5899,-0.67,-3.49,4.0234,2.0312,11.6797,4.0234,1.3818,28.48,94.79,98.37,1
14.284,1.6758,-0.1078,-1.2461,-0.2128,0.9219,-0.0443,-0.68,-3.61,3.0273,-1.3789,10.2695,3.0273,1.9106,28.48,97.20,100.19,1
14.309,1.0078,0.3977,1.2070,-0.1882,-0.4180,0.0793,-0.69,-3.70,0.4609,-1.3398,8.6953,0.4609,1.9532,28.48,98.77,102.03,1
14.318,-0.8984,0.3389,-1.2070,-0.1671,-0.6406,-0.0149,-0.71,-3.68,0.4609,-1.3398,8.6953,0.4609,1.7240,28.48,100.85,100.82,1
14.335,-1.2305,-0.0386,0.7930,-0.3020,-1.3281,-0.2474,-0.78,-3.59,0.1133,0.6523,8.0078,0.1133,1.2888,28.48,98.15,102.36,1
14.356,0.8711,0.0202,-0.5508,-0.2261,-0.7930,-0.4974,-0.84,-3.65,3.0273,0.4219,12.4883,3.0273,1.6716,28.48,96.91,105.46,1
14.376,3.9492,0.7172,-0.6094,-0.1132,3.6133,0.5576,-0.90,-3.74,5.3242,-0.7656,12.9453,5.3242,2.6421,28.48,98.74,104.24,1
14.386,3.9492,1.2136,-0.6094,-0.1894,3.6133,1.0270,-0.94,-3.76,1.8008,-1.1875,6.3242,1.8008,2.7722,28.48,103.67,102.45,1
14.406,0.4180,1.2080,-1.0234,-0.4002,-3.0156,0.2934,-1.01,-3.81,1.9922,-0.5742,7.8164,1.9922,2.5120,28.48,101.07,108.10,1
14.424,-0.6406,0.8881,-1.8906,-0.5556,-0.5625,-0.3338,-1.09,-3.88,0.7656,-2.0703,8.7734,0.7656,2.0633,28.48,101.79,107.84,1
14.437,-0.6406,0.6533,-1.8906,-0.7606,-0.5625,-0.3689,-1.15,-3.90,0.9570,-0.4219,8.5391,0.9570,1.8793,28.48,104.79,108.00,1
14.454,-1.1172,0.2130,-0.8633,-0.7233,-2.5156,-0.6381,-1.24,-3.93,0.3047,-1.0742,6.8203,0.3047,1.4205,28.48,102.55,108.58,1
14.475,1.2578,0.0258,-1.1992,-0.7899,2.1641,-0.7962,-1.35,-3.93,2.6797,-1.4180,11.4922,2.6797,1.6297,28.48,103.86,107.67,1
14.488,1.2305,0.2963,-0.2617,-0.8055,2.0117,-0.1533,-1.40,-3.91,2.6445,-0.4961,11.3398,2.6445,1.8543,28.48,107.10,107.32,1
14.505,1.0000,0.5428,-1.2891,-0.7334,-1.4766,0.1817,-1.49,-3.85,2.4141,-1.5313,7.8555,2.4141,2.0274,28.48,106.30,110.72,1
14.526,1.0820,0.7168,0.2578,-0.5805,0.4805,0.0495,-1.58,-3.83,3.8320,-2.0312,10.5312,3.8320,2.2920,28.48,109.49,109.85,1
14.545,2.4180,1.1160,-1.7656,-0.7906,1.2070,0.3325,-1.65,-3.85,3.5234,-1.0352,10.1484,3.5234,2.7041,28.48,111.99,111.02,1
14.557,2.1016,1.3556,-0.7539,-0.8510,0.8242,0.4672,-1.68,-3.89,2.5664,-0.8828,10.8750,2.5664,2.8089,28.48,109.11,115.14,1
14.576,1.1445,1.3553,-0.5937,-0.7880,1.5508,0.7293,-1.75,-3.86,1.3398,-2.1445,8.1172,1.3398,2.6420,28.48,110.12,115.39,1
14.595,0.1484,0.9540,-0.9219,-1.0017,0.2773,0.3444,-1.84,-3.93,1.5703,-1.2266,9.6094,1.5703,2.2491,28.48,112.18,113.77,1
14.607,0.1484,0.8303,-0.9219,-0.9895,0.2773,0.3341,-1.87,-4.00,0.9570,0.0000,7.5898,0.9570,2.0957,28.48,109.09,116.40,1
14.625,-2.3867,0.2686,-1.6250,-0.7682,-3.5430,-0.4037,-1.92,-4.10,-0.9570,-1.9531,5.7812,-0.9570,1.2839,28.48,111.57,116.23,1
14.645,-0.3281,-0.3198,0.8320,-0.8146,0.8633,-0.9415,-1.99,-4.23,1.1094,0.4961,10.1875,1.1094,1.1057,28.48,112.84,115.85,1
14.658,1.0898,-0.2082,-1.0273,-0.5989,-1.3516,-0.7193,-2.01,-4.30,2.5273,-1.3789,7.9687,2.5273,1.4203,28.48,113.28,118.61,1
14.676,-0.0195,0.0712,0.0078,-0.6376,1.6680,-0.6570,-2.05,-4.33,1.4180,-0.3437,10.9922,1.4180,1.4888,28.48,111.99,118.62,1
14.697,0.3555,0.1232,-0.6367,-0.5602,-1.3984,-0.5430,-2.09,-4.38,0.7656,-0.7656,9.1953,0.7656,1.5123,28.48,113.88,117.44,1
14.709,-0.6719,0.0767,-0.3984,-0.5529,-0.1328,-0.5732,-2.10,-4.43,0.7656,-0.7656,9.1953,0.7656,1.3976,28.48,111.63,118.91,1
14.728,0.4102,-0.0123,-1.4258,-0.6580,-0.3633,-0.4584,-2.12,-4.41,2.6445,0.6133,13.2500,2.6445,1.5512,28.48,112.45,119.32,1
14.747,1.2227,0.2873,0.9961,-0.3398,3.9336,0.5195,-2.15,-4.43,1.4180,-0.6523,5.6328,1.4180,1.7632,28.48,114.03,119.83,1
14.764,-1.3516,0.1505,0.3828,-0.1911,-0.8945,-0.2545,-2.14,-4.49,0.0781,0.0000,8.4219,0.0781,1.3489,28.48,114.86,119.82,1
14.777,-1.3516,-0.0802,0.3828,-0.1030,-0.8945,-0.3528,-2.15,-4.52,2.0312,0.5352,9.3437,2.0312,1.3100,28.48,117.41,118.89,1
14.794,0.9688,0.0697,0.3125,0.1676,-0.0117,-0.2792,-2.15,-4.62,2.4141,-0.0781,9.3086,2.4141,1.6406,28.48,118.51,122.43,1
14.814,-0.9102,0.1743,0.4297,0.2181,-1.3906,-0.3136,-2.14,-4.71,0.5352,0.0391,7.9297,0.5352,1.4441,28.48,117.54,121.70,1
14.828,1.4961,0.1268,0.8125,0.2955,2.3242,-0.2548,-2.13,-4.77,2.9492,0.4219,11.6406,2.9492,1.7772,28.48,120.06,121.09,1
14.845,-0.2656,0.3742,1.0898,0.4643,-1.1602,0.1979,-2.17,-4.80,1.1875,0.6914,8.1562,1.1875,1.7197,28.48,117.59,125.93,1
14.868,-3.1445,-0.2861,-0.4844,0.4358,-3.4961,-0.6239,-2.18,-4.85,3.0273,1.1875,11.6797,3.0273,1.1009,28.48,118.62,123.53,1
14.879,1.5586,-0.3489,1.5859,0.4601,2.3711,-0.5957,-2.17,-4.90,3.0273,1.1875,11.6797,3.0273,1.3968,28.48,120.86,124.21,1
14.898,1.2031,0.2468,0.4766,0.6735,2.0273,0.3629,-2.19,-4.99,-1.0352,-0.6914,5.5547,-1.0352,1.5569,28.48,120.66,126.45,1
14.915,-2.5117,-0.3041,-0.2930,0.4473,-3.7578,-0.4453,-2.19,-5.08,1.4570,0.8047,9.3828,1.4570,1.0211,28.48,121.39,124.69,1
14.934,2.7969,-0.1262,0.1758,0.5387,2.3320,-0.3072,-2.22,-5.15,4.2891,-0.2305,11.6406,4.2891,1.7965,28.48,123.20,130.84,1
14.947,2.7969,0.3228,0.1758,0.4829,2.3320,0.0982,-2.23,-5.16,0.2305,-1.6836,7.3555,0.2305,1.8547,28.48,124.58,130.06,1
14.964,-0.5039,0.1869,1.1719,0.2713,-1.7266,-0.1991,-2.24,-5.17,0.9961,0.7656,7.5859,0.9961,1.5116,28.48,124.72,127.40,1
14.985,0.6914,0.0866,-0.6211,0.3832,1.2969,-0.3904,-2.27,-5.24,2.1836,-1.0352,10.6133,2.1836,1.6282,28.48,125.42,132.52,1
14.998,0.6914,0.1795,-0.6211,0.2290,1.2969,-0.1312,-2.27,-5.27,0.4609,-0.3437,7.2344,0.4609,1.5757,28.48,126.50,128.63,1
15.015,-2.3516,-0.2434,1.3711,0.2393,-3.4805,-0.7113,-2.30,-5.33,-0.8438,0.9570,5.8203,-0.8438,0.9069,28.48,126.20,130.72,1
15.038,2.3242,-0.2439,-1.0430,0.2544,3.6445,-0.5610,-2.34,-5.42,2.7969,0.3828,12.2187,2.7969,1.5534,28.48,127.73,131.46,1
15.049,1.2813,0.0671,0.8047,0.2029,2.9141,0.0265,-2.36,-5.46,2.7969,0.3828,12.2187,2.7969,1.7444,28.48,126.10,129.02,1
15.068,0.1172,0.3023,-0.6445,0.1855,-3.0547,0.0942,-2.44,-5.55,0.6133,-0.3828,10.4531,0.6133,1.6947,28.48,126.66,132.10,1
15.086,-0.9102,0.0224,0.0547,0.1048,1.1602,0.1339,-2.52,-5.54,5.2852,-0.0391,13.3711,5.2852,1.7617,28.48,126.98,133.67,1
15.104,0.4609,0.7654,0.4141,0.1881,-0.9453,0.9071,-2.60,-5.58,1.9922,-0.0391,8.3555,1.9922,2.2342,28.48,126.15,134.43,1
15.117,0.4609,0.7186,0.4141,0.2228,-0.9453,0.6225,-2.64,-5.56,-1.5703,-1.6094,6.6250,-1.5703,1.9120,28.48,127.98,137.23,1
15.136,-3.0859,-0.1394,-1.1406,-0.0670,-2.6680,-0.2034,-2.72,-5.54,1.9141,0.8438,9.0391,1.9141,1.2031,28.48,130.51,134.52,1
15.155,3.1953,0.0680,-0.4336,0.1246,5.6797,0.1150,-2.79,-5.56,4.7109,-0.9180,14.9805,4.7109,2.0645,28.48,133.05,136.80,1
15.168,3.1953,0.5484,-0.4336,0.0388,5.6797,0.9697,-2.84,-5.56,0.2695,-2.2227,5.7852,0.2695,2.1157,28.48,133.82,135.50,1
15.185,-2.7031,0.0746,1.0039,-0.2697,-4.2031,-0.0866,-2.92,-5.62,-1.1875,0.4961,5.0937,-1.1875,1.1638,28.48,132.59,134.97,1
15.209,1.1563,-0.2796,-1.2461,-0.1811,3.0078,-0.3824,-3.01,-5.68,4.7500,-1.0742,12.3789,4.7500,1.6246,28.48,134.52,142.35,1
15.219,3.2187,0.1060,-0.5508,-0.2891,3.0859,0.1446,-3.06,-5.86,4.7500,-1.0742,12.3789,4.7500,2.1047,28.48,132.61,137.74,1
15.236,-0.9258,0.6572,0.5000,-0.2792,-2.6992,0.5159,-3.15,-6.20,0.6133,-0.0391,6.5898,0.6133,1.9394,28.48,134.92,140.25,1
15.255,-3.3477,-0.4185,-2.2578,-0.6239,-3.3906,-0.7332,-3.24,-6.48,3.0273,-0.3437,9.8437,3.0273,1.0505,28.48,136.05,139.04,1
15.276,4.4805,0.1890,-1.0391,-0.5792,5.3516,-0.1365,-3.34,-6.73,6.0508,-1.6094,14.6367,6.0508,2.3936,28.48,137.82,140.43,1
15.287,4.4883,1.1400,-1.0313,-0.6798,5.3516,1.0781,-3.39,-6.80,0.8828,-0.1523,7.7734,0.8828,2.7895,28.48,136.07,142.39,1
15.306,-0.6875,0.9441,0.4258,-0.4570,-1.5039,0.7729,-3.47,-6.99,-2.3750,-0.2305,1.1875,-2.3750,1.9882,28.48,137.85,142.47,1
15.325,-2.0234,-0.3855,-1.1602,-0.2956,0.5273,-1.1826,-3.54,-7.22,-0.4219,-1.7617,9.8086,-0.4219,0.9329,28.48,136.04,143.68,1
15.338,-2.0234,-0.6371,-1.1602,-0.4284,0.5273,-0.9199,-3.57,-7.32,5.2852,-0.3828,13.7148,5.2852,1.1814,28.48,138.01,141.42,1
15.355,2.5195,0.4141,-0.1953,-0.3184,4.0195,0.6498,-3.63,-7.50,4.1367,-0.8047,13.2930,4.1367,2.3263,28.48,140.13,146.91,1
15.375,-2.8203,0.5840,-0.6406,-0.3191,-3.9023,0.9717,-3.68,-7.70,-1.1875,-1.2656,5.3594,-1.1875,1.6614,28.48,142.05,146.39,1
15.389,-2.7656,-0.1650,0.2422,-0.3196,-5.1680,-0.2082,-3.69,-7.81,-1.1094,-0.3828,4.0977,-1.1094,1.0482,28.48,140.63,145.60,1
15.406,1.5234,-0.5594,-0.4766,-0.2178,4.3320,-0.8548,-3.74,-7.91,3.1797,-1.1094,13.5937,3.1797,1.3855,28.48,139.84,148.81,1
15.429,5.7734,1.4658,-0.4687,-0.3174,5.1758,1.4262,-3.77,-7.97,4.8633,0.4219,11.8398,4.8633,3.5595,28.48,137.95,144.84,1
15.446,3.2070,2.1195,1.0625,-0.0215,2.5703,1.9130,-3.79,-8.04,0.0781,-1.8398,7.3555,0.0781,3.5464,28.48,142.80,149.48,1
15.459,-1.5781,1.6252,-1.1914,-0.1278,-1.9102,1.3703,-3.80,-8.03,-2.4141,-0.0781,4.1719,-2.4141,2.5795,28.48,141.38,148.54,1
15.476,-4.0703,0.1652,0.5703,-0.0395,-5.0898,-0.2638,-3.78,-8.08,1.1094,-1.6484,11.2578,1.1094,1.4451,28.48,145.18,146.58,1
15.494,3.4062,0.0367,0.3359,-0.1701,5.2461,0.3606,-3.78,-8.05,5.0547,-0.3047,14.5156,5.0547,2.2038,28.48,142.96,149.90,1
15.508,3.4062,0.5543,0.3359,-0.0924,5.2461,1.1110,-3.77,-8.04,4.5195,0.0391,11.8750,4.5195,2.5989,28.48,144.18,150.78,1
15.525,-2.5977,0.9389,-0.2852,0.0739,-0.9297,1.4866,-3.73,-8.07,-0.9570,-0.9180,8.3516,-0.9570,2.0417,28.48,141.78,152.02,1
15.545,-2.8437,-0.0838,0.6641,0.0480,-4.2344,0.5370,-3.69,-7.99,-1.2266,0.0391,5.0586,-1.2266,1.1316,28.48,143.88,149.68,1
15.559,0.1133,-0.2712,-0.8320,0.0230,2.9687,0.3803,-3.69,-7.99,1.7227,-1.4570,12.2578,1.7227,1.2223,28.48,143.18,150.29,1
15.576,2.7422,0.0482,2.8867,0.0780,6.9062,1.4294,-3.65,-7.84,4.3281,2.2617,16.2031,4.3281,1.9409,28.48,141.60,147.65,1
15.597,0.7812,0.6654,1.0078,0.7469,0.8477,2.3660,-3.66,-7.64,-5.3594,0.9961,2.4141,-5.3594,1.5741,28.48,141.44,145.29,1
15.616,-6.9023,-1.0022,1.6211,0.9566,-6.8984,0.2211,-3.66,-7.50,-4.6758,0.8438,1.4570,-4.6758,-0.3376,28.48,143.51,148.57,1
15.627,-6.1875,-2.1982,1.4688,1.0803,-7.8633,-1.5028,-3.66,-7.47,3.4102,-0.6914,12.8711,3.4102,-0.6508,28.48,141.46,146.80,1
15.646,1.9102,-1.5375,-0.0664,0.8507,3.5508,-0.7806,-3.68,-7.33,3.8320,-0.2695,14.3633,3.8320,0.5347,28.48,142.09,150.72,1
15.665,-4.0195,-0.7442,0.2812,0.6518,-4.3477,0.3664,-3.70,-7.19,-2.5664,-0.3437,4.9766,-2.5664,0.2427,28.48,139.18,146.76,1
15.678,-4.0195,-1.2473,0.2812,0.5949,-4.3477,-0.3577,-3.70,-7.13,-1.5703,0.0391,9.1953,-1.5703,-0.1091,28.48,139.98,146.37,1
15.696,-0.0898,-1.6705,0.2031,0.5596,2.5781,-0.3073,-3.72,-7.07,1.3398,-0.4219,11.9180,1.3398,0.0368,28.48,144.34,148.10,1
15.715,-2.5078,-1.4156,0.5625,0.4873,-0.3789,0.2745,-3.78,-6.96,-1.1094,-0.0781,8.9609,-1.1094,-0.1357,28.48,144.57,150.72,1
15.729,-2.5078,-1.5834,0.5625,0.4988,-0.3789,0.1741,-3.82,-6.90,-2.1836,0.1133,3.4102,-2.1836,-0.3712,28.48,142.15,150.08,1
15.746,-2.5312,-2.1144,-0.2344,0.4958,-2.2969,-1.2988,-3.89,-6.96,-1.1484,-0.8828,7.0508,-1.1484,-0.7600,28.48,142.61,154.46,1
15.768,-2.6172,-2.2697,0.0508,0.2906,-1.7188,-1.5503,-3.97,-7.09,1.2266,-0.2305,12.4844,1.2266,-0.7183,28.48,142.86,153.21,1
15.786,-0.1719,-1.8271,0.4414,0.3091,3.1445,-0.5218,-4.06,-7.18,-0.3828,-2.0312,10.6875,-0.3828,-0.2955,28.48,145.14,151.10,1
15.798,-1.7891,-1.7091,-1.3516,0.0630,1.3516,0.0142,-4.09,-7.23,0.9180,0.0391,12.0625,0.9180,-0.2107,28.48,142.33,150.53,1
15.816,-0.4805,-1.4422,0.7266,0.1217,2.7305,0.6987,-4.18,-7.29,-0.3828,-0.7266,10.0312,-0.3828,0.0053,28.48,144.84,152.49,1
15.835,-4.7227,-1.7201,0.4727,0.1533,-4.5078,0.3987,-4.28,-7.30,-3.3320,-0.2305,4.8281,-3.3320,-0.7797,28.48,143.47,150.13,1
15.848,-4.7227,-2.1813,0.4727,0.2024,-4.5078,-0.3549,-4.32,-7.37,-0.2695,0.2305,8.2734,-0.2695,-0.9267,28.48,146.18,150.42,1
