t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
8.798,0.4727,-0.6969,0.6016,0.1737,-0.9063,-1.5411,-3.43,-6.70,1.1875,-1.0352,8.8477,0.0320,-0.4432,40.74,137.06,140.67,1
8.809,-0.0547,-0.5594,-0.4570,0.1547,-0.4492,-1.4070,-3.45,-6.71,1.1875,-1.0352,8.8477,0.0315,-0.3703,40.74,135.69,143.10,1
8.828,2.2891,-0.0274,1.4297,0.2360,3.4961,-0.4745,-3.50,-6.70,2.2969,-0.5742,8.8437,1.1425,0.3313,40.74,136.57,144.40,1
8.848,1.0547,0.3564,0.0117,0.2607,-0.4492,-0.2216,-3.54,-6.70,0.1523,-0.6914,10.8398,-1.0026,0.3892,40.74,132.45,275.33,1
8.860,-1.0742,0.1839,-0.0977,0.1888,1.5430,0.0341,-3.56,-6.69,2.1055,-1.3398,12.6836,0.9521,0.2378,40.74,132.56,139.98,1
8.878,0.8789,0.2594,-0.7461,-0.0359,3.3828,0.8692,-3.60,-6.71,-0.4219,-1.1875,8.8164,-1.5790,0.2372,40.74,135.23,139.72,1
8.897,-2.5117,-0.3121,-0.3164,-0.2111,-3.8555,0.3597,-3.62,-6.68,-1.3008,-0.9180,5.4414,-2.4520,-0.5752,40.74,135.26,141.78,1
8.911,-2.5117,-0.6499,-0.3164,-0.2272,-3.8555,-0.2878,-3.63,-6.66,-3.2187,-1.2266,5.9414,-4.3674,-1.0165,40.74,137.46,142.65,1
8.928,-1.9453,-1.4015,0.8867,-0.1988,-1.4805,-1.0395,-3.64,-6.62,-0.7656,0.2695,7.8125,-1.9068,-1.5879,40.74,139.26,139.39,1
8.947,-1.3242,-1.5356,-0.1875,0.0853,-0.3398,-1.1002,-3.68,-6.54,-0.1523,-0.8047,8.9609,-1.2802,-1.5565,40.74,136.69,141.06,1
8.969,0.1836,-1.2319,-0.2266,-0.0137,1.4219,-0.5704,-3.70,-6.50,1.9141,-0.1914,10.9922,0.7932,-0.9912,40.74,136.20,139.88,1
8.979,0.7578,-0.9686,0.4258,0.0058,1.6914,-0.2428,-3.70,-6.53,1.9141,-0.1914,10.9922,0.7878,-0.7179,40.74,139.10,143.06,1
9.000,0.2227,-0.4622,-0.3320,0.0326,-1.3672,-0.0532,-3.71,-6.59,0.7656,0.3437,9.0781,-0.3711,-0.4079,40.74,136.41,144.82,1
9.017,-0.3906,-0.4037,0.9688,0.2171,-0.2187,-0.1717,-3.74,-6.67,-1.4180,-1.6484,5.6367,-2.5686,-0.5749,40.74,141.84,142.71,1
9.031,-2.5898,-0.7386,-1.0156,0.0786,-3.6562,-0.7101,-3.75,-6.76,0.6133,0.0781,8.2773,-0.5522,-0.8569,40.74,141.40,144.63,1
9.048,-0.5742,-0.8176,0.7109,0.1504,-1.0156,-0.9612,-3.79,-6.93,-1.1094,-0.8047,5.5195,-2.3035,-0.9145,40.74,139.78,145.26,1
9.067,0.2383,-0.9303,-0.0508,0.1248,2.4023,-1.0929,-3.80,-7.03,1.4570,-0.6914,11.6797,0.2465,-0.9189,40.74,138.60,148.94,1
9.087,1.4258,-0.5039,0.5352,0.1219,4.3164,0.0515,-3.87,-7.14,2.6445,-0.1133,13.5937,1.4144,-0.3310,40.74,143.23,144.05,1
9.098,1.4258,-0.2075,0.5352,0.1853,4.3164,0.7066,-3.89,-7.12,1.2266,-0.6523,9.1602,-0.0004,-0.1759,40.74,140.69,146.28,1
9.116,0.5117,-0.0109,0.5781,0.1999,2.9375,0.9226,-3.92,-7.17,1.7227,-0.0781,12.2187,0.4878,-0.0082,40.74,140.29,145.69,1
9.139,0.5586,0.1745,-1.5195,0.0066,2.4805,1.5393,-3.95,-7.18,0.8828,-0.7266,10.2656,-0.3536,0.1011,40.74,141.12,147.25,1
9.149,-0.3047,0.1644,-0.0625,-0.1112,0.9844,1.5642,-3.98,-7.10,0.8828,-0.7266,10.2656,-0.3403,0.0333,40.74,138.26,146.78,1
9.167,-0.4609,0.0189,-0.3242,-0.1183,-1.1211,1.2313,-4.01,-7.08,0.7266,-0.9961,8.1602,-0.4927,-0.1065,40.74,138.16,146.56,1
9.187,-1.8633,-0.4551,-0.3242,-0.1885,-0.0859,0.6584,-4.03,-7.05,0.0000,-0.0781,9.0430,-1.2150,-0.6650,40.74,142.96,145.31,1
9.207,-0.2812,-0.6302,0.5273,-0.0281,0.8242,0.4970,-4.05,-7.04,0.8828,-0.1523,10.1094,-0.3294,-0.6846,40.74,140.90,148.68,1
9.217,-0.2812,-0.5766,0.5273,0.0572,0.8242,0.5472,-4.07,-7.05,0.1133,-1.1875,10.6484,-1.1014,-0.6920,40.74,140.88,304.69,1
9.238,-1.0508,-0.6631,-0.5078,-0.0385,1.3594,0.7442,-4.07,-7.07,1.6836,-0.0391,12.3398,0.4663,-0.6826,40.74,140.63,144.51,1
9.251,0.5273,-0.5065,0.6484,0.0352,3.0469,1.1396,-4.09,-7.07,0.7266,-1.4570,9.5820,-0.4916,-0.5051,40.74,139.96,149.95,1
9.269,-0.4375,-0.4268,-0.7773,-0.1064,0.2891,1.0701,-4.08,-7.04,1.1875,-0.6523,9.5039,-0.0257,-0.4638,40.74,143.35,150.20,1
9.286,-0.5742,-0.3444,-0.3164,-0.1344,-1.2539,0.6613,-4.07,-7.04,0.5742,-0.9961,8.0391,-0.6387,-0.4495,40.74,143.25,148.15,1
9.307,-0.2969,-0.3874,-0.5859,-0.2076,0.0898,0.2257,-4.07,-7.06,0.8438,-1.2656,9.3828,-0.3716,-0.4440,40.74,140.53,147.32,1
9.319,-0.2227,-0.3614,-0.0469,-0.2482,0.1641,0.2015,-4.06,-7.05,0.9180,-0.7266,9.4648,-0.2967,-0.4114,40.74,142.43,149.21,1
9.337,-2.6055,-0.5127,-0.1719,-0.2011,-1.7578,0.0372,-4.05,-7.08,-1.4570,-0.8438,7.5469,-2.6768,-0.9056,40.74,141.14,149.86,1
9.358,-0.0312,-0.6564,1.2148,0.1158,0.9219,0.0183,-4.06,-7.08,-0.1523,-0.0781,6.5117,-1.3713,-0.7353,40.74,143.84,149.30,1
9.370,-1.2930,-0.6614,0.6016,0.2355,-2.7930,-0.1401,-4.06,-7.08,-0.1523,-0.0781,6.5117,-1.3712,-0.8330,40.74,143.80,150.51,1
9.390,-1.8594,-1.0373,0.7578,0.4056,-2.0664,-0.8385,-4.06,-7.12,1.5313,0.0000,10.9961,0.3056,-0.8835,40.74,144.03,148.57,1
9.407,0.3984,-0.7708,0.6875,0.4900,1.6914,-0.3551,-4.07,-7.08,1.1094,-0.9570,9.0000,-0.1102,-0.5790,40.74,141.44,151.65,1
9.421,-0.0078,-0.5744,-0.2773,0.3855,-0.3086,-0.2094,-4.06,-7.07,0.4961,-0.4219,10.6875,-0.7213,-0.5238,40.74,144.89,149.95,1
9.438,-0.6289,-0.5512,0.2578,0.3159,1.3750,0.1351,-4.06,-7.06,2.9492,-0.8828,13.3320,1.7331,-0.3832,40.74,142.15,149.14,1
9.456,-1.8594,-0.1735,-1.0820,0.0951,-2.4648,0.7875,-4.06,-6.93,-0.7656,-1.7617,6.8516,-1.9592,-0.4789,40.74,145.16,151.03,1
9.481,-1.7461,-0.7308,0.5937,-0.0488,-2.4648,-0.3213,-4.03,-6.95,0.6914,-1.8789,8.3555,-0.5057,-0.8445,40.74,143.74,149.86,1
9.489,-0.4023,-0.7793,-1.2070,-0.0942,-0.9688,-0.5309,-4.02,-6.96,0.6914,-1.8789,8.3555,-0.5082,-0.7928,40.74,149.12,150.88,1
9.507,-0.6250,-0.6902,-0.0937,-0.3207,-0.6641,-0.6307,-4.01,-6.97,0.4609,-0.7656,8.6562,-0.7396,-0.7637,40.74,143.64,149.86,1
9.528,0.7539,-0.3628,-0.4102,-0.3134,1.0977,-0.2522,-3.98,-6.97,0.2695,-1.1875,10.8359,-0.9318,-0.4110,40.74,146.61,153.40,1
9.540,-0.8086,-0.3163,-0.5234,-0.3373,1.5195,-0.0111,-3.97,-6.96,0.2695,-1.1875,10.8359,-0.9301,-0.4907,40.74,147.60,149.16,1
9.560,-0.1523,-0.3833,0.8867,-0.1842,-0.1641,0.2521,-3.94,-6.90,-0.6523,-0.1914,7.6953,-1.8417,-0.5794,40.74,145.16,151.42,1
9.578,-1.7148,-0.6636,0.4570,0.0245,-1.6211,-0.1884,-3.89,-6.93,-1.0742,-0.8047,6.9727,-2.2688,-0.9722,40.74,149.70,154.85,1
9.591,-2.1445,-0.9623,-0.1562,0.0260,-2.3477,-0.6170,-3.87,-6.94,0.9180,0.9570,10.3477,-0.2781,-1.1001,40.74,149.14,151.79,1
9.608,-0.1445,-0.8549,1.5977,0.3625,1.0234,-0.3618,-3.84,-6.90,0.3437,-0.6914,8.5000,-0.8453,-0.9116,40.74,148.61,152.88,1
9.627,-1.4844,-0.8353,-0.3242,0.2926,-1.3125,-0.4510,-3.81,-6.95,-0.4219,-0.9570,8.0117,-1.6188,-1.0598,40.74,147.02,155.93,1
9.647,0.0469,-0.8969,0.8555,0.2120,2.5547,-0.3860,-3.77,-6.98,1.1094,0.2305,11.8750,-0.0938,-0.8810,40.74,151.01,152.72,1
9.659,0.5078,-0.7150,-0.7617,0.1815,1.3672,-0.0293,-3.77,-6.98,1.5703,-1.3789,10.6914,0.3671,-0.6893,40.74,145.67,154.25,1
9.677,0.0195,-0.3372,0.6953,-0.0235,2.2500,0.5174,-3.72,-6.96,1.0742,0.0781,11.5703,-0.1252,-0.4378,40.74,147.60,155.13,1
9.700,-0.2891,-0.2630,-0.1562,0.0908,-0.9688,0.6137,-3.68,-6.94,-0.1914,-0.9570,7.2031,-1.3875,-0.4941,40.74,150.04,154.20,1
9.710,-1.2383,-0.3429,-0.3477,0.0375,-2.1172,0.2788,-3.67,-6.96,-0.1914,-0.9570,7.2031,-1.3912,-0.6319,40.74,148.63,155.59,1
9.730,0.3945,-0.3974,-0.0586,-0.0494,0.9375,-0.0689,-3.62,-7.00,1.8789,-1.0352,11.8008,0.6723,-0.3913,40.74,146.07,156.57,1
9.748,0.8242,-0.0777,-0.4336,-0.1350,2.4687,0.5554,-3.57,-7.03,0.6523,-1.3398,9.2305,-0.5585,-0.1893,40.74,148.08,156.99,1
9.766,-0.5937,-0.1334,0.9688,-0.1882,0.1719,0.5014,-3.51,-7.00,0.4609,0.3828,9.5039,-0.7446,-0.3562,40.74,149.81,153.59,1
9.778,-0.5937,-0.2041,0.9688,-0.0105,0.1719,0.4508,-3.50,-7.02,0.0000,-1.6484,8.4258,-1.2092,-0.4533,40.74,148.37,153.82,1
9.797,-1.0625,-0.4699,0.4648,-0.1322,-0.1719,0.1095,-3.45,-7.10,0.0000,-0.1133,9.1602,-1.2230,-0.7148,40.74,152.86,157.98,1
9.817,-0.0664,-0.5583,-0.3203,-0.0257,0.5547,0.0878,-3.37,-7.11,0.9961,-0.8828,9.8867,-0.2291,-0.6396,40.74,148.43,155.74,1
9.829,-0.4883,-0.4832,-0.8164,-0.1306,0.9766,0.2249,-3.35,-7.12,0.5742,-1.3789,10.3086,-0.6515,-0.6422,40.74,150.65,157.26,1
9.846,-0.2109,-0.4611,1.0078,-0.2216,1.7266,0.5412,-3.28,-7.08,0.8438,0.4609,11.0742,-0.3750,-0.5846,40.74,152.39,157.83,1
9.869,-1.0000,-0.4970,-0.4258,-0.0227,-1.6055,0.4335,-3.20,-7.00,-1.9922,-0.1523,6.4687,-3.1987,-0.9008,40.74,150.15,155.79,1
9.880,-3.0234,-0.7362,0.3789,-0.0202,-2.8711,0.0190,-3.19,-6.96,-1.9922,-0.1523,6.4687,-3.1917,-1.2527,40.74,153.92,159.41,1
9.897,-0.4102,-1.1758,1.0508,0.1467,0.1172,-0.5616,-3.13,-6.96,0.6133,0.5352,9.4648,-0.5852,-1.2259,40.74,151.38,157.11,1
9.918,-1.4531,-1.1456,-0.4805,0.1160,-0.5312,-0.4737,-3.07,-6.96,-1.6094,0.1914,6.5898,-2.8089,-1.4560,40.74,151.08,157.93,1
9.931,-2.6250,-1.3937,0.6992,0.1652,-2.7539,-0.8278,-3.05,-6.94,0.6914,0.9961,10.7266,-0.5039,-1.5704,40.74,154.13,159.80,1
9.948,-0.3242,-1.2337,1.4961,0.4930,1.3828,-0.4586,-3.00,-6.95,2.2617,-1.1094,11.6406,1.0642,-1.1430,40.74,149.59,160.03,1
9.968,1.2461,-0.6282,-0.6172,0.3098,2.3008,0.2668,-2.94,-6.94,-0.6914,-0.1133,8.2734,-1.8869,-0.7531,40.74,152.93,157.43,1
9.987,-0.3008,-0.7111,0.9375,0.3194,0.8828,0.1588,-2.91,-6.87,0.6914,0.4609,10.2266,-0.4925,-0.8306,40.74,152.04,159.29,1
9.999,-0.3008,-0.6481,0.9375,0.4143,0.8828,0.2700,-2.90,-6.87,0.0781,-0.6914,7.2031,-1.1064,-0.8278,40.74,152.56,158.88,1
10.017,-1.3125,-0.7371,0.5078,0.3237,-1.3438,-0.3164,-2.84,-6.96,-0.3047,0.0391,8.0117,-1.5032,-1.0107,40.74,154.37,156.94,1
10.040,0.6094,-0.6380,0.5391,0.3913,2.2539,-0.1140,-2.82,-6.98,0.6133,-1.2266,8.8477,-0.5886,-0.7169,40.74,150.94,159.54,1
10.050,-0.3789,-0.5255,-0.7656,0.3096,-0.5039,0.0291,-2.82,-6.97,0.6133,-1.2266,8.8477,-0.5876,-0.6970,40.74,153.75,157.95,1
10.067,-2.2187,-0.6311,0.8047,0.1303,-1.2227,-0.1796,-2.79,-6.95,-1.2266,0.3437,8.1211,-2.4245,-1.0721,40.74,152.46,157.06,1
10.088,0.6562,-0.5361,-0.8789,-0.0124,0.6484,-0.1211,-2.77,-6.96,0.0781,-1.3008,10.2695,-1.1210,-0.6794,40.74,155.64,161.29,1
10.107,-0.7539,-0.5315,-0.2383,-0.2025,-0.0508,0.0787,-2.76,-6.96,0.2305,-0.6914,9.3047,-0.9693,-0.7814,40.74,152.00,158.43,1
10.119,-0.7539,-0.5808,-0.2383,-0.2104,-0.0508,0.0501,-2.74,-6.91,1.4922,-0.4961,12.7227,0.3013,-0.7201,40.74,152.04,157.68,1
10.138,0.5234,-0.3472,-0.0430,-0.1751,3.3594,0.7762,-2.73,-6.86,-0.4219,-1.3398,6.7422,-1.6044,-0.5818,40.74,155.42,162.55,1
10.156,-1.7969,-0.6241,0.1758,-0.2859,-1.8516,0.0231,-2.73,-6.84,-0.8438,-0.2695,7.5117,-2.0227,-1.0230,40.74,153.82,160.18,1
10.169,-1.7969,-0.8043,0.1758,-0.2150,-1.8516,-0.2649,-2.73,-6.83,2.2617,-0.6133,11.6836,1.0843,-0.9279,40.74,157.36,162.97,1
10.186,0.0430,-0.3648,-0.8555,-0.2343,-1.1992,0.0966,-2.73,-6.86,0.9961,-1.3008,8.1562,-0.1853,-0.5229,40.74,154.70,162.65,1
10.207,0.5781,-0.2063,0.4844,-0.3033,2.4766,0.0232,-2.72,-6.88,1.5313,0.0391,11.8398,0.3455,-0.3095,40.74,153.87,160.41,1
10.220,1.0000,0.0010,-0.8945,-0.2393,2.0547,0.5324,-2.73,-6.87,1.9531,-1.3398,11.4180,0.7694,-0.0708,40.74,156.47,162.81,1
10.237,-0.8398,0.1372,-0.5117,-0.3945,-2.7695,0.5782,-2.74,-6.85,0.1133,-0.9570,6.5898,-1.0669,-0.2386,40.74,155.01,163.59,1
10.258,-0.2187,-0.0585,0.7891,-0.1466,1.3672,0.3524,-2.75,-6.80,1.4922,-0.4609,10.1875,0.3209,-0.2487,40.74,152.67,163.29,1
10.271,0.5547,-0.0212,-0.0078,-0.0666,0.8242,0.4648,-2.76,-6.78,1.4922,-0.4609,10.1875,0.3245,-0.1607,40.74,155.74,160.41,1
10.290,-0.6523,-0.1682,-0.0820,-0.0676,-0.7852,0.1309,-2.80,-6.69,0.9961,-0.4609,12.6445,-0.1564,-0.0304,40.74,151.84,163.56,1
10.309,0.0742,-0.1447,0.0000,-0.0535,3.2734,0.7693,-2.83,-6.57,1.1875,-1.6836,10.9180,0.0551,-0.0466,40.74,155.74,162.68,1
10.327,-2.2695,-0.2138,-0.7969,-0.3480,-1.2539,0.9101,-2.85,-6.46,-1.3789,-1.2656,8.1172,-2.4935,-0.5758,40.74,154.42,160.44,1
10.339,-2.2695,-0.5296,-0.7969,-0.4169,-1.2539,0.5777,-2.86,-6.42,0.0000,-0.7266,9.1953,-1.1071,-0.7589,40.74,157.04,164.37,1
10.357,0.0742,-0.6529,-0.4414,-0.4067,-0.0664,0.2670,-2.88,-6.38,0.9570,-0.9180,9.3047,-0.1428,-0.6641,40.74,157.11,165.07,1
10.377,-0.6055,-0.5011,0.3320,-0.3547,-0.1445,0.1662,-2.92,-6.32,0.2695,-0.1523,9.2305,-0.8209,-0.6662,40.74,153.99,161.97,1
10.390,0.7500,-0.4157,-0.6641,-0.2824,-0.4492,0.0730,-2.93,-6.28,1.6094,-1.1484,8.9219,0.5252,-0.4029,40.74,158.53,164.42,1
10.408,0.1367,-0.1342,-0.6172,-0.3869,0.5391,0.0040,-2.95,-6.26,0.9961,-1.1094,9.9258,-0.0833,-0.2742,40.74,156.49,162.28,1
10.429,-1.3047,-0.2632,-0.0430,-0.3772,-1.3398,-0.1022,-2.99,-6.16,1.1094,-1.5703,9.6875,0.0463,-0.4919,40.74,155.23,164.02,1
10.441,0.2734,-0.2970,-1.0703,-0.4080,0.3086,-0.1604,-2.99,-6.10,1.1094,-1.5703,9.6875,0.0559,-0.4078,40.74,157.38,164.37,1
10.460,-0.9063,-0.2837,-0.3359,-0.5210,0.1094,-0.0311,-3.00,-6.02,-0.7656,-0.2305,7.7344,-1.8048,-0.6369,40.74,158.18,163.45,1
10.478,-1.5859,-0.6107,0.2773,-0.3328,-1.6523,-0.3812,-3.02,-5.98,0.9570,-1.1875,10.3477,-0.0757,-0.8287,40.74,154.18,162.76,1
10.497,0.3750,-0.4355,-0.2187,-0.3593,1.7500,-0.0134,-3.04,-5.95,1.1875,-0.7266,11.1484,0.1606,-0.5200,40.74,156.18,162.05,1
10.509,0.3750,-0.3110,-0.2187,-0.3377,1.7500,0.2574,-3.05,-5.90,-0.1914,-0.6133,10.0352,-1.2109,-0.5246,40.74,157.83,165.15,1
10.526,-0.2539,-0.4050,-0.1367,-0.2675,-0.2031,0.3833,-3.05,-5.82,0.5352,-0.6523,9.1953,-0.4704,-0.5945,40.74,157.06,162.42,1
10.548,0.1680,-0.3284,-0.5117,-0.2604,-0.9336,0.1586,-3.05,-5.85,0.9570,-1.0352,8.4648,-0.0539,-0.4670,40.74,159.67,162.50,1
10.560,-3.1250,-0.4820,0.2187,-0.2576,-4.1133,-0.3375,-3.08,-5.84,-2.3359,-0.3047,5.2852,-3.3437,-1.1039,40.74,156.05,166.92,1
10.577,0.7422,-1.0753,0.2187,-0.0952,1.5195,-1.1741,-3.09,-5.84,1.5313,-0.3047,10.9141,0.5224,-1.0126,40.74,157.60,167.73,1
10.601,0.9336,-0.4263,-0.4648,-0.0932,1.2109,-0.3032,-3.11,-5.85,0.0391,-0.2695,9.3047,-0.9709,-0.5696,40.74,160.67,163.64,1
10.611,-0.7578,-0.3527,0.2617,-0.0921,-0.0898,-0.1747,-3.13,-5.87,0.0391,-0.2695,9.3047,-0.9752,-0.6319,40.74,156.79,168.89,1
10.631,1.2500,-0.1824,0.0781,0.0003,1.8945,0.1590,-3.13,-5.83,1.4180,-0.9961,9.7305,0.4110,-0.2310,40.74,157.28,165.10,1
10.648,0.6367,0.0881,-0.4570,-0.0961,0.3242,0.3037,-3.17,-5.76,-1.4922,-0.4219,6.0898,-2.4865,-0.2790,40.74,160.80,164.15,1
10.662,-2.2656,-0.2363,0.1250,-0.0866,-3.3164,-0.2510,-3.19,-5.79,0.5352,-0.6523,10.9141,-0.4645,-0.6066,40.74,157.90,166.56,1
10.679,-0.2383,-0.3631,-0.1055,-0.0776,1.5117,-0.0518,-3.22,-5.78,0.9570,-0.7656,11.1133,-0.0411,-0.5321,40.74,161.47,167.03,1
10.698,-1.5313,-0.3397,0.1328,-0.0911,-1.7813,0.2568,-3.25,-5.76,-0.7656,-0.4219,7.6289,-1.7602,-0.7460,40.74,158.50,164.77,1
10.716,-0.5430,-0.5986,-0.1289,-0.0485,1.8555,-0.0303,-3.29,-5.76,0.2305,-0.6914,11.2578,-0.7637,-0.8129,40.74,158.53,164.99,1
10.730,-0.5430,-0.5900,-0.1289,-0.0609,1.8555,0.2594,-3.31,-5.75,1.7617,-1.2656,12.4492,0.7681,-0.6828,40.74,160.72,167.48,1
10.747,-1.3789,-0.3259,-0.1875,-0.2041,-1.2383,0.7994,-3.35,-5.75,-0.6133,-0.7656,8.1562,-1.6064,-0.7132,40.74,159.18,165.98,1
10.766,-1.3008,-0.6183,-0.4961,-0.2241,-0.5195,0.2790,-3.37,-5.73,-0.5352,-1.0742,8.8828,-1.5246,-0.9481,40.74,157.70,164.26,1
10.781,1.6953,-0.5297,0.6562,-0.1921,2.6211,0.3535,-3.39,-5.75,2.4531,0.0781,12.0234,1.4599,-0.4149,40.74,161.32,168.10,1
10.798,-1.7539,-0.1746,-0.3711,-0.0337,-2.5508,0.5829,-3.43,-5.72,-0.9961,-0.9570,6.8555,-1.9835,-0.6448,40.74,160.80,168.66,1
10.818,-2.2500,-0.8228,-0.4883,-0.1746,-2.9687,-0.5780,-3.45,-5.74,2.0703,-0.5742,11.6406,1.0782,-0.9864,40.74,158.45,168.75,1
10.838,-1.0352,-0.4868,0.3320,-0.1110,-0.6719,-0.1491,-3.46,-5.76,-0.2695,-0.2695,8.7383,-1.2648,-0.8006,40.74,161.19,165.95,1
10.849,-1.0352,-0.5710,0.3320,-0.0429,-0.6719,-0.2294,-3.47,-5.76,0.3437,-0.6523,9.0039,-0.6510,-0.8227,40.74,161.50,165.84,1
10.868,-0.4141,-0.5652,-0.0508,-0.0213,-0.4023,-0.2952,-3.48,-5.78,1.3789,0.1914,12.4062,0.3799,-0.6921,40.74,160.05,168.95,1
10.886,0.1602,-0.2570,-0.1562,0.1320,-0.6719,0.3402,-3.53,-5.73,0.9180,-0.7656,8.7344,-0.0721,-0.4262,40.74,161.24,166.92,1
10.900,0.1602,-0.1929,-0.1562,0.0877,-0.6719,0.1848,-3.55,-5.68,-2.4141,-1.0742,8.7383,-3.3956,-0.6371,40.74,159.11,167.59,1
10.918,0.3672,-0.7328,0.1133,-0.0351,0.8984,0.0183,-3.58,-5.58,1.1094,-0.4961,10.3086,0.1454,-0.7929,40.74,162.07,167.70,1
10.940,-1.9375,-0.7118,-0.7227,-0.1129,-2.0117,-0.1286,-3.61,-5.55,-2.6445,-1.0352,6.5508,-3.6038,-1.2395,40.74,162.87,170.21,1
10.951,-3.4023,-1.0173,-0.4102,-0.1816,-2.8555,-0.4854,-3.61,-5.59,-2.6445,-1.0352,6.5508,-3.6102,-1.6037,40.74,159.52,167.34,1
10.968,1.1211,-1.3318,0.5469,-0.1698,2.5820,-0.7225,-3.64,-5.60,1.8789,-0.0781,11.9883,0.9116,-1.1728,40.74,160.41,169.43,1
10.989,0.8125,-0.5639,-0.7148,-0.2047,3.0430,0.5061,-3.66,-5.54,-1.8008,-0.5742,6.3633,-2.7579,-0.8355,40.74,161.73,170.77,1
11.008,-2.5430,-0.9161,0.0586,-0.1782,-3.0469,-0.1222,-3.68,-5.47,-0.1523,0.2695,8.6602,-1.0983,-1.2461,40.74,160.33,168.80,1
11.020,-0.8867,-1.0218,0.9023,0.0038,-0.7500,-0.4167,-3.70,-5.45,0.1133,-0.7656,8.3906,-0.8290,-1.1913,40.74,159.34,166.72,1
11.038,-0.6211,-0.9247,-0.1328,0.0295,-1.0156,-0.5700,-3.69,-5.48,-1.8008,-0.8047,5.4766,-2.7473,-1.2421,40.74,163.99,167.48,1
11.058,-0.4375,-1.1978,0.8711,0.0481,0.7070,-1.1774,-3.73,-5.48,0.3047,0.2305,10.1094,-0.6418,-1.2899,40.74,160.23,170.04,1
11.070,-0.4375,-1.0810,0.8711,0.1745,0.7070,-0.8880,-3.74,-5.50,2.7969,-0.6914,14.3281,1.8461,-0.9916,40.74,162.47,168.44,1
11.088,0.0391,-0.3145,-0.0430,0.1528,0.9766,0.5355,-3.77,-5.41,0.7656,-0.6914,10.3867,-0.1702,-0.4701,40.74,160.33,171.47,1
11.106,-2.4023,-0.4095,0.9922,0.1801,-2.3594,0.3937,-3.79,-5.36,-1.6836,0.3437,7.0508,-2.6110,-0.9252,40.74,160.31,168.80,1
11.121,1.0508,-0.5743,0.0742,0.2864,3.6172,0.2626,-3.81,-5.31,1.7617,-0.5742,13.0234,0.8433,-0.5344,40.74,160.31,171.35,1
11.138,-1.4219,-0.3112,-0.7617,0.1593,-1.3633,0.8155,-3.83,-5.25,-0.7266,-1.4180,8.0430,-1.6349,-0.6922,40.74,162.92,169.29,1
11.160,-2.4023,-1.0265,0.7773,0.2332,-2.8945,-0.4764,-3.88,-5.17,1.0352,-1.2266,9.7305,0.1401,-1.2304,40.74,163.88,169.18,1
11.178,0.3555,-0.8064,-0.5625,0.0910,0.3242,-0.4499,-3.92,-5.13,1.2266,-0.6133,10.4531,0.3389,-0.8246,40.74,161.26,167.70,1
11.190,0.5469,-0.5198,0.0586,0.0418,1.0508,-0.1670,-3.93,-5.16,-1.1484,-0.3437,7.4687,-2.0420,-0.7584,40.74,162.31,170.74,1
11.209,-1.8281,-0.7429,0.3281,0.1062,-1.9375,-0.4829,-3.97,-5.13,0.8438,-1.1875,10.8008,-0.0440,-0.9624,40.74,163.05,172.59,1
11.227,2.0156,-0.3982,0.4570,0.0236,4.5742,0.2205,-4.00,-5.11,2.6797,-0.2305,13.9766,1.7962,-0.2421,40.74,161.42,166.86,1
11.240,2.0156,-0.0274,0.4570,0.0901,4.5742,0.8893,-4.03,-5.04,-0.5352,-0.6914,6.3984,-1.4070,-0.1844,40.74,162.68,171.17,1
11.258,-1.5742,-0.2711,-0.1484,0.0745,-0.2500,0.2158,-4.07,-5.03,-0.9180,-0.8438,9.1602,-1.7893,-0.6865,40.74,164.45,172.53,1
11.278,2.0703,-0.3491,-0.2930,-0.0003,1.3945,0.2153,-4.09,-5.04,2.7187,-0.9961,10.7969,1.8458,-0.1946,40.74,162.81,171.61,1
11.291,-1.0000,-0.0593,-0.4062,-0.0741,-1.5547,0.2403,-4.11,-5.07,-0.3437,-1.1094,7.8516,-1.2209,-0.4214,40.74,163.96,171.06,1
11.308,-2.2187,-0.4236,-0.5234,-0.1777,-1.8594,-0.2931,-4.13,-5.03,-1.5703,-1.2266,7.5469,-2.4415,-0.9180,40.74,160.98,173.04,1
11.330,1.8945,-0.4038,0.3281,-0.1648,2.9297,-0.0915,-4.16,-4.99,1.4570,-0.9961,10.6484,0.5939,-0.3591,40.74,162.71,337.95,1
11.348,0.8164,0.0094,-0.2852,-0.1607,1.2422,0.3919,-4.18,-4.97,-3.6406,-1.3789,5.2500,-4.5009,-0.4964,40.74,163.21,172.77,1
11.360,-4.2656,-0.5926,-0.6680,-0.2470,-4.1562,-0.2491,-4.18,-4.94,-0.4609,0.5352,9.4648,-1.3157,-1.1271,40.74,164.85,168.83,1
11.379,-1.0859,-0.9306,1.2461,0.0572,0.0547,-0.4253,-4.18,-4.97,0.9180,-1.8008,11.6797,0.0575,-1.0712,40.74,164.28,171.85,1
11.397,-3.4219,-0.8881,-0.2070,-0.1294,-4.4258,-0.1675,-4.17,-4.97,-2.7969,-0.9180,4.9766,-3.6566,-1.5074,40.74,162.28,172.95,1
