t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
5.366,3.8555,1.7085,-1.0039,0.1860,0.9453,-0.3017,-2.55,-0.49,4.4805,-1.4180,10.3086,4.4805,2.6008,0.00,53.70,56.00,1
5.378,3.8555,2.0383,-1.0039,0.0032,0.9453,-0.1102,-2.56,-0.52,3.8672,0.9180,10.1914,3.8672,2.8404,0.00,53.74,55.66,1
5.397,2.5703,2.4237,-0.7266,0.1577,3.9336,0.4657,-2.60,-0.53,3.2187,-1.1484,13.2930,3.2187,3.0470,0.00,54.61,57.72,1
5.415,1.2422,2.3643,0.5430,-0.0406,-2.7773,1.1111,-2.67,-0.51,1.9141,0.1133,6.5859,1.9141,2.8168,0.00,55.37,57.45,1
5.429,1.2422,2.1919,0.5430,0.0490,-2.7773,0.5138,-2.71,-0.52,0.9180,0.0391,8.2773,0.9180,2.5984,0.00,56.58,57.49,1
5.446,3.1367,1.8121,-1.5469,0.0383,1.0156,0.0380,-2.77,-0.53,3.8320,-1.9922,10.3867,3.8320,2.6705,0.00,57.70,61.78,1
5.469,0.0078,1.7831,1.7930,0.0109,-3.1992,-0.2761,-2.83,-0.53,3.8320,-1.8008,14.5156,3.8320,2.4342,0.00,58.16,58.86,1
5.480,3.1133,1.7589,-1.3398,0.0340,5.1523,-0.0570,-2.87,-0.51,3.8320,-1.8008,14.5156,3.8320,2.6489,0.00,57.43,62.78,1
5.499,-0.1211,1.7238,0.3242,-0.1788,-2.3281,0.5700,-2.93,-0.50,1.5703,0.1914,6.4687,1.5703,2.2159,0.00,61.04,60.55,1
5.516,0.8203,1.4089,0.6758,0.0417,-2.8945,-0.3773,-3.01,-0.59,2.9883,-1.4180,12.6406,2.9883,2.1463,0.00,59.55,62.57,1
5.535,-0.5820,1.3816,0.6602,-0.0679,-5.0469,-0.1534,-3.10,-0.58,0.1914,0.1523,4.3320,0.1914,1.8143,0.00,61.92,64.42,1
5.548,-0.5820,1.0800,0.6602,0.0439,-5.0469,-0.9050,-3.14,-0.61,4.1758,-0.3437,14.7812,4.1758,1.8838,0.00,61.16,64.95,1
5.567,-0.4062,1.3371,-1.0859,0.0149,-1.7148,0.0786,-3.24,-0.56,0.3828,-1.6094,7.6602,0.3828,1.8258,0.00,62.17,64.95,1
5.585,2.1758,0.9461,1.5352,-0.1491,-0.4102,-0.4284,-3.33,-0.58,2.9883,0.9961,8.9609,2.9883,1.9105,0.00,63.34,65.10,1
5.599,2.1758,1.1350,1.5352,0.1096,-0.4102,-0.4256,-3.37,-0.64,1.6836,-3.0664,9.8437,1.6836,1.9716,0.00,64.67,68.65,1
5.616,-0.2539,1.0266,0.8672,-0.2818,-4.8164,-0.5939,-3.48,-0.62,0.5742,0.3047,4.5586,0.5742,1.6279,0.00,65.86,67.58,1
5.639,3.2617,1.1301,-0.0742,-0.0347,4.4922,-0.6036,-3.58,-0.58,0.2695,-2.2969,8.7773,0.2695,1.9617,0.00,63.96,68.95,1
5.650,-0.5664,1.1512,-1.7109,-0.1717,-0.6016,-0.2284,-3.63,-0.55,0.2695,-2.2969,8.7773,0.2695,1.7018,0.00,68.62,69.31,1
5.670,0.2969,0.6983,1.9023,-0.1415,-2.2109,-0.6028,-3.73,-0.55,0.2695,-2.2969,5.2109,0.2695,1.3925,0.00,67.12,70.33,1
5.686,-0.5977,0.3865,-1.6875,-0.3563,-4.1562,-1.4894,-3.83,-0.69,0.6914,-0.0391,7.4336,0.6914,1.1077,0.00,70.02,72.29,1
5.708,3.9219,0.4936,0.1719,-0.1985,3.7031,-1.3165,-3.91,-0.76,4.8281,-0.4609,13.0625,4.8281,1.8813,0.00,68.54,71.56,1
5.719,3.9219,1.2524,0.1797,-0.1153,3.7031,-0.2056,-3.98,-0.72,1.7617,-2.2227,12.5273,1.7617,2.2882,0.00,68.27,73.95,1
5.736,0.8633,1.3325,-1.5742,-0.4198,3.1680,0.7845,-4.09,-0.62,1.8789,1.2656,6.8516,1.8789,2.1482,0.00,71.02,72.08,1
5.755,-0.2539,1.1070,-2.6602,-0.1868,-2.3867,-0.0021,-4.18,-0.59,0.6523,-3.3320,6.9687,0.6523,1.7850,0.00,72.37,73.96,1
5.769,-0.2539,0.8980,-2.6602,-0.5667,-2.3867,-0.3684,-4.24,-0.63,-0.4219,0.1914,3.1406,-0.4219,1.5251,0.00,72.46,76.33,1
5.787,3.1523,0.5543,-0.8359,-0.4123,4.1328,-1.3136,-4.30,-0.77,4.0977,-1.5313,13.4883,4.0977,1.8615,0.00,73.22,75.51,1
5.806,1.3203,1.1446,-2.1250,-0.6356,2.8320,0.1270,-4.37,-0.86,2.2969,-2.8359,12.1797,2.2969,2.0972,0.00,72.95,74.81,1
5.820,1.7813,1.2203,2.0586,-0.6305,-0.2344,0.4803,-4.42,-0.83,2.7578,1.3398,9.1172,2.7578,2.2434,0.00,76.14,77.13,1
5.837,1.0391,1.3200,-2.4062,-0.2251,-1.4609,0.1795,-4.47,-0.85,2.0312,-3.1406,7.8945,2.0312,2.2285,0.00,75.47,77.43,1
5.857,0.3789,1.0943,1.6250,0.0485,-3.4531,-0.7266,-4.52,-0.96,2.3750,-2.3750,12.4883,2.3750,2.0672,0.00,76.40,79.87,1
5.877,1.3516,1.1066,-1.6250,-0.2237,3.1367,-0.0415,-4.56,-0.94,3.4844,-2.8359,10.9961,3.4844,2.2433,0.00,78.44,80.03,1
5.888,2.4687,1.3324,-2.0781,-0.6034,1.6445,0.4327,-4.58,-0.89,0.4219,1.2656,8.2383,0.4219,2.2729,0.00,76.56,78.27,1
5.906,-0.6016,0.9752,2.0312,-0.1122,-1.1172,0.1652,-4.61,-0.91,2.3750,-1.1094,6.1289,2.3750,1.9042,0.00,81.53,81.56,1
5.925,2.9531,1.1149,2.4219,0.1678,3.0742,-0.3622,-4.63,-1.03,4.0234,1.6484,12.4062,4.0234,2.4295,0.00,78.46,83.96,1
5.939,2.9531,1.3973,2.4219,0.5141,3.0742,0.1656,-4.65,-1.04,2.2227,-3.4102,11.5352,2.2227,2.5303,0.00,79.64,82.94,1
5.956,-1.1094,1.2360,2.7344,0.1611,-1.1367,0.6414,-4.69,-1.00,-0.0391,1.9531,8.1992,-0.0391,1.9249,0.00,81.90,82.18,1
5.976,1.4883,0.7787,-1.9297,0.5178,-1.6367,0.0971,-4.73,-0.96,2.5664,-2.7187,7.6953,2.5664,1.9445,0.00,83.43,85.16,1
5.990,0.1328,0.8273,1.0938,0.2180,-2.3242,-0.3416,-4.73,-1.03,1.2266,0.3047,7.0078,1.2266,1.7856,0.00,81.96,87.72,1
6.007,-1.3164,0.5144,-0.0156,0.3776,-1.2539,-0.8183,-4.74,-1.16,-0.1914,-0.8047,8.0820,-0.1914,1.3133,0.00,83.90,85.88,1
6.028,1.6875,0.7432,-0.2383,0.1804,1.8203,-0.0959,-4.76,-1.24,3.5234,-0.4609,10.6094,3.5234,1.0975,0.00,84.11,85.60,1
6.046,2.3672,1.1614,0.3359,0.1887,1.2734,0.3265,-4.79,-1.22,1.3398,-0.6133,7.0898,1.3398,1.6108,0.00,85.57,88.43,1
6.059,0.1836,1.0929,0.1914,0.1991,-2.2422,-0.0039,-4.80,-1.22,1.8398,-1.0742,10.5352,1.8398,1.5908,0.00,83.06,88.66,1
6.077,0.6758,0.9439,-0.2695,0.0949,1.2070,0.1246,-4.82,-1.24,3.5625,-1.5703,12.3398,3.5625,1.7993,0.00,86.24,88.27,1
6.095,-0.1680,1.1358,0.3164,-0.0819,-1.1680,0.6703,-4.82,-1.16,0.9961,-0.4961,8.1602,0.9961,1.8324,0.00,88.78,89.66,1
6.109,-0.1680,0.9355,0.3164,-0.0207,-1.1680,0.3879,-4.82,-1.17,-1.4180,-0.8438,3.9492,-1.4180,1.5108,0.00,87.99,91.20,1
6.126,1.7930,0.2199,0.5742,0.0425,2.5859,-0.7004,-4.79,-1.32,2.9883,-0.2305,11.9141,2.9883,1.4875,0.00,85.46,92.30,1
6.146,2.3516,0.7107,-1.4570,0.0308,4.3477,0.3726,-4.77,-1.32,3.5625,-2.2617,13.6758,3.5625,2.0402,0.00,87.04,92.44,1
6.160,-0.4531,0.8495,0.5352,-0.1391,-1.1289,0.8142,-4.76,-1.40,0.7656,-0.2695,8.1992,0.7656,1.7581,0.00,90.82,91.06,1
6.177,-1.8242,0.3704,0.9570,0.0859,-3.2773,0.0912,-4.75,-1.59,-0.5742,0.1523,6.0508,-0.5742,1.1801,0.00,88.41,93.29,1
6.199,1.0469,0.0632,0.7187,0.3463,1.4805,-0.3264,-4.73,-1.64,4.3672,-1.1875,12.2187,4.3672,1.5619,0.00,90.48,95.33,1
6.217,3.1016,0.7969,-0.3906,0.2064,2.8984,0.4999,-4.71,-1.81,1.4570,-1.3789,8.3125,1.4570,2.1247,0.00,92.35,94.35,1
6.229,0.1680,0.8563,-0.5820,0.0449,-1.0078,0.4307,-4.69,-1.88,0.7656,0.2305,6.7070,0.7656,1.9216,0.00,91.99,93.14,1
6.247,-0.5312,0.5064,1.0273,0.2232,-2.6172,-0.3334,-4.68,-1.95,1.6484,-0.9961,10.3437,1.6484,1.6644,0.00,91.52,96.05,1
6.265,2.5703,0.5805,1.0195,0.2454,2.5937,0.0461,-4.65,-1.98,3.8672,0.2305,11.9180,3.8672,2.1500,0.00,91.69,94.30,1
6.279,2.5703,0.8861,1.0195,0.3643,2.5937,0.4374,-4.63,-2.06,1.9531,-1.9922,7.3906,1.9531,2.2606,0.00,93.45,96.57,1
6.296,0.3203,0.8842,1.4727,0.1714,-0.3086,0.0218,-4.60,-2.19,1.6484,0.6914,9.0039,1.6484,2.0884,0.00,91.13,98.56,1
6.316,-0.9063,0.6262,-0.5586,0.3779,0.3320,-0.0207,-4.56,-2.15,0.4219,-1.3398,9.6523,0.4219,1.6921,0.00,96.17,98.56,1
6.330,0.3711,0.4930,1.7383,0.4178,0.2930,0.0304,-4.56,-2.15,1.6836,0.9570,9.6133,1.6836,1.6908,0.00,98.33,99.38,1
6.347,0.7773,0.4823,0.1211,0.7370,0.0273,0.0986,-4.50,-2.19,2.1055,-0.6523,9.3477,2.1055,1.7817,0.00,96.54,98.33,1
6.369,1.7578,0.7335,0.8359,0.6369,1.7500,0.3389,-4.45,-2.32,0.0781,-2.4531,8.5781,0.0781,1.9327,0.00,94.99,99.57,1
6.386,-1.2734,0.3532,-1.7031,0.1314,-0.7383,0.1884,-4.40,-2.28,-0.3437,0.0781,7.5117,-0.3437,1.3730,0.00,96.92,99.67,1
6.399,-1.6797,-0.0692,0.8281,0.1142,-1.8125,-0.1817,-4.39,-2.23,0.6523,-0.6133,6.3633,0.6523,1.0727,0.00,97.00,102.47,1
6.416,-0.6914,-0.3072,0.1289,0.1619,-2.9609,-0.8983,-4.34,-2.32,2.2617,0.1523,12.1016,2.2617,1.0823,0.00,97.97,104.50,1
6.435,3.1836,0.1947,-0.9961,0.2150,3.5898,0.0925,-4.26,-2.49,4.5586,-1.7227,12.9102,4.5586,1.9927,0.00,98.07,103.80,1
6.449,3.1836,0.6538,-0.9961,0.0289,3.5898,0.6297,-4.23,-2.53,2.0312,-0.4219,9.9648,2.0312,2.1846,0.00,99.72,104.10,1
6.467,0.6484,0.8102,0.2969,0.0244,0.6406,0.8165,-4.16,-2.60,1.1094,-0.7266,8.0117,1.1094,2.0674,0.00,98.91,104.52,1
6.486,-1.8203,0.3667,-1.1445,-0.0617,-2.4258,0.1136,-4.09,-2.62,-0.4219,-1.8398,6.8945,-0.4219,1.4019,0.00,100.00,103.32,1
6.500,-1.8203,0.0307,-1.1445,-0.2280,-2.4258,-0.2765,-4.06,-2.62,1.9922,0.9961,11.1875,1.9922,1.3149,0.00,101.93,105.04,1
6.517,0.1797,0.0512,0.0664,0.1322,-0.2109,0.0405,-3.99,-2.61,1.5703,-0.6133,9.1211,1.5703,1.4524,0.00,102.00,106.63,1
6.539,1.2813,0.2642,0.7109,0.2088,1.2813,0.1840,-3.91,-2.63,3.6016,-0.4219,12.4102,3.6016,1.8810,0.00,103.83,106.75,1
6.557,2.2031,0.7567,0.2422,0.2475,3.0820,0.8937,-3.83,-2.66,1.8008,-1.1094,7.8164,1.8008,2.2249,0.00,105.37,107.49,1
6.570,0.3945,0.7990,-0.4531,0.1395,-1.5117,0.6724,-3.80,-2.70,0.0781,0.4609,8.0078,0.0781,1.9932,0.00,103.15,107.99,1
6.587,-1.3438,0.2996,1.1094,0.3172,-1.3203,0.0953,-3.71,-2.80,-0.3437,-1.3398,8.1602,-0.3437,1.4163,0.00,102.68,108.65,1
6.608,-1.0938,-0.3281,0.9297,0.2031,-1.8203,-0.3963,-3.64,-2.87,0.3437,0.3047,7.5078,0.3437,0.9684,0.00,104.31,108.62,1
6.619,-1.0938,-0.4976,0.9297,0.3639,-1.8203,-0.7114,-3.61,-2.89,0.8438,0.4609,8.4648,0.8438,0.8702,0.00,105.94,107.33,1
6.638,-0.6016,-0.5577,1.0781,0.5572,-0.8633,-0.8141,-3.55,-2.95,0.6133,-0.2305,9.0391,0.6133,0.8443,0.00,104.71,109.19,1
6.656,1.3203,-0.4659,1.6758,0.6387,3.2383,-0.3858,-3.50,-2.95,2.7578,1.0742,12.5625,2.7578,1.2401,0.00,106.92,107.10,1
6.670,1.3203,-0.1915,1.6758,0.7980,3.2383,0.1708,-3.48,-2.91,1.9141,-0.8047,7.3164,1.9141,1.4057,0.00,106.47,109.24,1
6.687,0.4414,0.0818,1.0078,0.6580,2.1172,0.0564,-3.43,-2.95,1.8789,0.4219,11.4570,1.8789,1.5713,0.00,108.34,111.04,1
6.705,0.4414,0.1827,0.9922,0.7560,2.1172,0.6408,-3.40,-2.92,1.8789,0.4219,11.4570,1.8789,1.6585,0.00,110.52,109.04,1
6.726,0.8398,0.3591,-0.1953,0.5737,0.5078,0.7880,-3.36,-2.89,2.3750,-0.0781,11.3789,2.3750,1.8732,0.00,108.39,112.06,1
6.745,0.8398,0.5444,-1.7813,0.3230,-0.2969,0.9407,-3.29,-2.87,2.2617,-2.3359,9.0391,2.2617,2.0192,0.00,110.29,112.40,1
6.757,0.8398,0.5898,-1.7813,-0.0002,-0.2969,0.7506,-3.26,-2.84,0.9180,0.5352,10.7305,0.9180,1.9490,0.00,107.34,111.84,1
6.777,-0.4961,0.3651,1.0820,0.1284,1.3750,0.8235,-3.21,-2.81,1.3008,-0.3828,8.6562,1.3008,1.6872,0.00,107.28,114.18,1
6.789,-0.1055,0.2345,0.1484,0.1960,-0.6953,0.6276,-3.19,-2.91,-0.5742,-0.6133,7.8125,-0.5742,1.4517,0.00,109.46,116.82,1
6.807,-1.9727,-0.2752,-0.0820,0.1315,-1.5352,0.0665,-3.15,-3.11,0.0391,0.5352,8.2383,0.0391,0.9262,0.00,111.48,114.68,1
6.826,-1.6680,-0.7030,0.1797,0.3119,-2.7227,-0.4894,-3.13,-3.30,-0.2695,-0.3437,6.6289,-0.2695,0.5554,0.00,110.38,116.33,1
6.840,-1.6680,-0.8512,0.1797,0.2916,-2.7227,-0.8324,-3.11,-3.40,0.7656,-0.4961,8.6172,0.7656,0.5115,0.00,111.92,114.43,1
6.857,1.2969,-0.6801,1.5039,0.3252,2.7852,-0.6330,-3.08,-3.53,2.6797,0.9961,12.1445,2.6797,1.0218,0.00,113.17,116.71,1
6.876,-0.0820,-0.2298,0.2305,0.5576,-1.7344,-0.0251,-3.06,-3.66,1.3008,-0.2695,7.6250,1.3008,1.1868,0.00,111.26,118.60,1
6.897,-0.1953,-0.2129,0.7305,0.5755,-0.0898,-0.1459,-3.06,-3.77,2.6797,0.0391,11.6836,2.6797,1.3064,0.00,111.15,115.96,1
6.908,1.3047,-0.0902,0.5312,0.5833,2.3242,0.0558,-3.05,-3.83,2.6797,0.0391,11.6836,2.6797,1.5173,0.00,111.59,117.32,1
6.929,-0.1484,0.1621,-0.7031,0.3760,-0.9688,0.3233,-3.04,-3.92,0.8438,-0.1523,9.9219,0.8438,1.4708,0.00,113.74,120.19,1
6.948,-0.5391,-0.0124,0.3320,0.2990,0.5625,0.2958,-3.04,-4.05,1.4180,-1.1484,7.9336,1.4180,1.3389,0.00,113.11,117.43,1
6.959,0.0430,-0.0396,-0.6719,0.1521,-1.4297,0.0488,-3.03,-4.10,0.4961,-0.4609,9.2656,0.4961,1.2827,0.00,116.51,120.15,1
6.977,-0.8867,-0.2219,0.0156,0.0706,-0.0898,-0.0740,-3.01,-4.24,1.8008,-0.8047,9.2305,1.8008,1.1640,0.00,114.94,121.51,1
6.996,1.0547,-0.0276,-0.1055,-0.0278,2.1250,0.0883,-2.98,-4.41,2.4531,-0.5742,11.4922,2.4531,1.5254,0.00,116.04,118.34,1
7.010,1.0547,0.1386,-0.1055,-0.0397,2.1250,0.4011,-2.98,-4.47,0.7266,-1.0742,6.6250,0.7266,1.5298,0.00,116.24,121.23,1
7.027,-0.8320,-0.0531,0.0000,-0.1571,0.1328,-0.1608,-2.95,-4.60,0.5742,-0.4609,9.5000,0.5742,1.2223,0.00,118.18,121.52,1
7.046,1.0742,-0.1215,-0.8047,-0.1769,1.4336,0.0266,-2.95,-4.71,2.4883,-1.2656,10.8008,2.4883,1.4621,0.00,119.32,120.53,1
7.069,-0.1562,-0.0618,0.2305,-0.0974,-0.1719,0.0509,-2.95,-4.81,1.1094,-1.4180,10.4180,1.1094,1.3826,0.00,118.43,122.50,1
7.078,-0.3125,-0.0888,-0.9648,-0.1426,1.0508,0.1145,-2.94,-4.89,1.1094,-1.4180,10.4180,1.1094,1.3406,0.00,120.70,122.49,1
7.099,2.1719,0.2165,0.1914,-0.2453,2.0859,0.5927,-2.94,-4.98,0.9961,-0.5352,8.4648,0.9961,1.7602,0.00,123.00,122.43,1
7.117,-0.4414,0.1927,-0.0820,-0.1820,-0.9023,0.3549,-2.93,-5.10,0.4961,-0.9180,8.5039,0.4961,1.5035,0.00,119.72,127.68,1
7.129,-0.9414,-0.0244,-0.4727,-0.2199,-0.8711,0.0814,-2.91,-5.16,4.3281,-0.1523,12.4883,4.3281,1.5871,0.00,121.17,123.30,1
7.146,2.8906,0.5636,0.2930,-0.1221,3.1133,0.6931,-2.91,-5.18,0.9961,-1.4922,8.9258,0.9961,2.0979,0.00,122.71,123.85,1
7.166,-1.2461,0.3476,-0.1680,-0.2903,-2.6719,0.3300,-2.91,-5.24,0.1914,-0.6133,6.7031,0.1914,1.5442,0.00,121.52,128.53,1
7.180,-1.2461,0.1028,-0.1680,-0.2715,-2.6719,-0.1311,-2.90,-5.25,1.3789,-0.2305,11.1875,1.3789,1.4314,0.00,123.41,127.40,1
7.197,-0.2969,-0.0378,-1.1641,-0.2379,-2.7461,-0.0902,-2.88,-5.41,1.1484,-1.6094,6.6289,1.1484,1.3625,0.00,120.86,129.20,1
7.216,-3.1367,-0.3384,-0.4453,-0.4431,-0.8633,-0.6928,-2.85,-5.52,-1.6836,-0.8828,8.5000,-1.6836,0.6750,0.00,121.74,129.50,1
7.238,1.9492,0.1490,0.8594,-0.0738,1.0508,-0.2081,-2.83,-5.59,2.1836,-0.9961,13.9492,2.1836,1.5094,0.00,122.07,126.53,1
7.248,0.7227,0.3274,-0.5586,-0.0439,4.5703,0.2669,-2.82,-5.62,2.1836,-0.9961,13.9492,2.1836,1.6129,0.00,122.16,128.97,1
7.269,-1.1094,0.1807,-0.4531,-0.2032,-3.8203,0.4452,-2.80,-5.64,1.1484,1.1094,10.7656,1.1484,1.3501,0.00,122.41,126.89,1
7.287,-0.3047,-0.0071,1.5391,0.1668,1.3906,0.3887,-2.79,-5.73,3.7148,-1.8008,10.9531,3.7148,1.4982,0.00,122.01,128.17,1
7.300,2.2617,0.3213,-1.3789,0.0223,1.5742,0.6386,-2.78,-5.72,-0.6523,0.6133,8.7383,-0.6523,1.6394,0.00,123.96,129.62,1
7.317,-2.1055,-0.0949,1.0352,0.1592,-0.6484,0.4121,-2.75,-5.76,-0.5742,-1.0352,5.0977,-0.5742,0.9957,0.00,124.52,127.10,1
7.336,1.2656,-0.4964,0.4922,0.0772,5.3945,-0.2089,-2.73,-5.77,2.7187,0.0781,14.7852,2.7187,1.1892,0.00,123.40,129.07,1
7.350,1.2656,-0.2257,0.4922,0.1409,5.3945,0.6518,-2.71,-5.80,1.3398,-1.0352,7.7344,1.3398,1.3139,0.00,126.84,130.82,1
7.367,-0.1133,-0.1079,-0.6289,-0.0076,-1.6523,0.4373,-2.68,-5.82,-2.0703,-0.9961,6.3203,-2.0703,1.0484,0.00,125.85,131.94,1
7.386,-0.0742,-0.8025,-0.1289,-0.1714,0.7227,-0.3738,-2.67,-5.90,1.3789,-0.5352,10.1094,1.3789,0.7485,0.00,128.62,133.87,1
7.409,2.6445,-0.1366,-0.1680,-0.1629,3.4727,0.4224,-2.64,-5.93,-0.4609,0.1914,6.4687,-0.4609,1.3698,0.00,130.65,131.03,1
7.418,-1.9219,-0.0748,0.5898,-0.1031,-2.9258,0.3790,-2.63,-6.02,-0.4609,0.1914,6.4687,-0.4609,1.0886,0.00,128.06,132.86,1
7.439,-3.2305,-0.9055,-0.4062,-0.0199,-4.1484,-0.9354,-2.59,-6.32,3.9453,0.0000,13.8672,3.9453,0.6480,0.00,129.32,131.49,1
7.458,2.4687,-0.3036,0.3906,0.0469,4.4687,0.0604,-2.53,-6.72,5.0195,0.3047,14.5937,5.0195,1.6691,0.00,127.89,136.63,1
7.470,3.5352,0.4738,0.6875,0.1686,5.1953,1.1476,-2.53,-6.85,-2.3359,-1.7617,3.6016,-2.3359,1.8221,0.00,129.40,138.03,1
7.486,-3.8203,-0.2858,-1.3789,-0.1416,-5.7969,-0.1371,-2.49,-7.05,-1.1094,-0.5352,5.3242,-1.1094,0.7410,0.00,132.28,136.17,1
7.507,2.7227,-0.7176,0.3750,-0.1749,3.7773,-0.9515,-2.45,-7.24,4.2148,0.0000,13.1758,4.2148,1.2885,0.00,129.30,137.74,1
7.520,2.7227,-0.1892,0.3750,-0.0905,3.7773,-0.2252,-2.43,-7.35,1.3789,-1.3008,9.2695,1.3789,1.5111,0.00,132.89,135.61,1
7.537,-0.1289,0.0055,-0.9336,-0.2481,-0.1289,0.0455,-2.40,-7.55,-1.5313,-0.1133,4.9805,-1.5313,1.2408,0.00,132.61,136.76,1
7.556,-0.8711,-0.6938,-0.8203,-0.2309,1.0586,-0.7923,-2.36,-7.76,0.6523,-1.1875,10.4531,0.6523,0.7790,0.00,133.60,137.82,1
7.579,3.1719,-0.1332,0.3984,-0.2447,5.7344,0.5569,-2.33,-7.95,3.0664,-1.0352,11.5312,3.0664,1.7553,0.00,130.80,137.63,1
7.588,1.5273,0.2429,-0.6758,-0.2318,2.1328,1.0641,-2.32,-8.01,3.0664,-1.0352,11.5312,3.0664,1.9567,0.00,132.03,139.86,1
7.610,-3.1406,-0.0362,-0.6367,-0.3772,-4.3516,0.4324,-2.29,-8.04,0.2695,-0.1133,6.8906,0.2695,1.1592,0.00,132.82,140.27,1
7.627,-1.2617,-0.5008,0.2461,-0.2554,-2.5117,-0.5172,-2.26,-8.10,5.1328,0.0000,14.8242,5.1328,1.2960,0.00,130.75,136.52,1
7.646,1.2266,0.1697,-0.8672,-0.1873,2.3555,0.4271,-2.25,-8.13,2.7578,-1.2266,11.7617,2.7578,2.0193,0.00,133.85,139.06,1
7.657,1.2266,0.3320,-0.8672,-0.2918,2.3555,0.7233,-2.23,-8.17,-1.5313,-0.6133,6.2031,-1.5313,1.7896,0.00,133.10,136.61,1
7.678,-2.7109,-0.5497,-1.2188,-0.3928,-1.4375,-0.1547,-2.20,-8.18,-1.1875,-1.5703,7.9727,-1.1875,0.7336,0.00,136.11,142.29,1
7.690,-2.7031,-1.0268,-1.2188,-0.5756,-1.4375,-0.4386,-2.19,-8.18,2.4531,-0.5352,11.4961,2.4531,0.5997,0.00,137.61,138.77,1
7.707,0.9453,-0.6948,-0.1836,-0.5289,2.0781,0.0562,-2.17,-8.17,2.9492,0.7656,11.8789,2.9492,1.1650,0.00,135.52,141.12,1
7.725,-2.6094,-0.3190,-0.6523,-0.1854,-2.7109,0.4403,-2.15,-8.19,-1.1094,-0.9961,6.7031,-1.1094,0.8751,0.00,134.93,139.59,1
7.746,-3.2930,-1.0233,0.0312,-0.2632,-5.2773,-0.6587,-2.11,-8.17,-1.8008,-0.3047,4.1328,-1.8008,0.1592,0.00,133.69,143.35,1
7.758,3.3711,-0.9925,-0.5078,-0.2411,6.3984,-0.7468,-2.10,-8.15,4.8633,-0.8438,15.8242,4.8633,1.2003,0.00,136.67,144.13,1
7.776,3.5937,0.2629,-0.7383,-0.3352,4.0547,1.0921,-2.08,-8.00,5.0547,-1.0742,13.4883,5.0547,2.2815,0.00,138.01,141.92,1
7.798,-0.9180,0.2091,1.2539,-0.0086,-2.0742,0.5759,-2.06,-7.94,-4.2539,-1.8789,2.9102,-4.2539,1.4031,0.00,140.31,144.26,1
7.809,-5.6914,-0.3459,-1.5352,-0.0378,-6.5195,-0.1868,-2.06,-7.89,-4.2539,-1.8789,2.9102,-4.2539,0.5342,0.00,139.02,142.80,1
7.830,-1.9258,-1.5899,0.2578,-0.2729,-4.9922,-2.1111,-2.04,-7.85,5.1328,0.3828,15.5508,5.1328,0.4179,0.00,138.79,142.07,1
7.847,3.6953,-0.4411,0.7187,-0.0204,6.1133,-0.4704,-2.03,-7.88,4.3672,-1.2656,12.6055,4.3672,1.6938,0.00,136.46,146.35,1
7.860,2.9531,0.3603,-0.9297,-0.1100,3.1641,0.5336,-2.03,-7.85,-1.2656,1.0742,6.8555,-1.2656,1.8348,0.00,137.80,142.65,1
7.878,-2.6719,-0.1492,1.4102,0.1754,-2.5820,0.0080,-2.02,-7.76,-1.8008,-1.8789,5.0977,-1.8008,0.9127,0.00,138.01,143.99,1
7.897,0.0039,-0.9010,0.8320,-0.0512,-0.9414,-1.1025,-2.04,-7.64,1.3789,0.4961,8.5039,1.3789,0.6913,0.00,140.94,141.84,1
7.917,4.6406,-0.2734,0.4883,0.1718,7.3711,-0.3918,-2.04,-7.64,6.0156,0.1523,16.8164,6.0156,1.9125,0.00,139.02,146.03,1
7.928,1.0859,0.5298,-0.9648,0.1256,0.6289,0.7869,-2.05,-7.63,2.4531,-1.3008,10.0742,2.4531,2.0321,0.00,140.65,144.03,1
7.946,-5.8789,0.1303,1.0352,-0.0237,-7.6133,0.0827,-2.07,-7.62,-4.5156,0.6914,1.8398,-4.5156,0.6093,0.00,138.29,146.05,1
7.968,-3.6211,-1.4187,-0.5391,-0.0111,-5.3477,-2.0396,-2.08,-7.68,3.8320,-0.5742,12.3359,3.8320,0.1180,0.00,143.64,148.74,1
7.979,2.4570,-1.2707,-0.2305,-0.0675,2.8984,-1.8880,-2.08,-7.73,3.8320,-0.5742,12.3359,3.8320,0.6885,0.00,142.33,149.23,1
7.999,4.2930,0.2821,0.1992,-0.0571,6.1523,0.2436,-2.10,-7.76,1.1484,-1.0352,8.2734,1.1484,1.9193,0.00,144.57,151.15,1
8.018,-0.2266,0.4194,-0.6758,-0.1780,-1.1641,0.3001,-2.12,-7.85,-3.5273,0.5742,2.5664,-3.5273,1.3266,0.00,141.66,147.71,1
8.030,-4.9062,-0.4423,0.9336,-0.0410,-6.8711,-0.9005,-2.13,-7.88,-2.3359,-1.0742,7.2734,-2.3359,0.3477,0.00,144.36,149.81,1
8.048,-3.7187,-1.4455,-0.7070,-0.1277,-2.1602,-1.5512,-2.19,-7.88,2.3750,-0.7266,10.9570,2.3750,-0.0365,0.00,147.06,151.79,1
